County,Tabulator ID,Batch,. of Ballots,Location
Douglas,1,GEN-2324,100,257
Douglas,1,GEN-2325,100,257
Douglas,1,GEN-2326,100,257
Douglas,1,GEN-2327,100,337
Douglas,1,GEN-2328,100,300
Douglas,1,GEN-2329,97,309
Douglas,1,GEN-2330,47,339
Douglas,1,GEN-2331,48,360
Douglas,1,GEN-2332,49,355
Douglas,1,GEN-2333,45,346
Douglas,1,GEN-2334,100,309
Douglas,1,GEN-2335,100,337
Douglas,1,GEN-2336,100,347
Douglas,1,GEN-2337,100,309
Douglas,1,GEN-2338,100,347
Douglas,1,GEN-2339,89,309
Douglas,1,GEN-2340,100,354
Douglas,1,GEN-2341,100,354
Douglas,1,GEN-2342,45,275
Douglas,1,GEN-2343,100,257
Douglas,1,GEN-2344,68,277
Douglas,1,GEN-2345,100,275
Douglas,1,GEN-2346,100,257
Douglas,1,GEN-2347,100,345
Douglas,1,GEN-2348,100,345
Douglas,1,GEN-2349,100,345
Douglas,1,GEN-2350,100,345
Douglas,1,GEN-2351,100,345
Douglas,1,GEN-2352,100,354
Douglas,1,GEN-2353,56,257
Douglas,1,GEN-2354,100,354
Douglas,1,GEN-2355,100,344
Douglas,1,GEN-2356,50,277
Douglas,1,GEN-2357,100,347
Douglas,1,GEN-2358,100,347
Douglas,1,GEN-2359,100,347
Douglas,1,GEN-2360,100,345
Douglas,1,GEN-2361,100,277
Douglas,1,GEN-2362,100,354
Douglas,1,GEN-2363,67,309
Douglas,1,GEN-2364,100,347
Douglas,1,GEN-2365,100,277
Douglas,1,GEN-2366,100,309
Douglas,1,GEN-2367,100,345
Douglas,1,GEN-2368,100,354
Douglas,1,GEN-2369,100,311
Douglas,1,GEN-2370,100,311
Douglas,1,GEN-2371,87,309
Douglas,1,GEN-2372,100,344
Douglas,1,GEN-2373,35,354
Douglas,1,GEN-2374,100,354
Douglas,1,GEN-2375,100,354
Douglas,1,GEN-2376,77,354
Douglas,1,GEN-2377,75,311
Douglas,1,GEN-2378,100,347
Douglas,1,GEN-2379,100,347
Douglas,1,GEN-2380,100,347
Douglas,1,GEN-2381,100,354
Douglas,1,GEN-2382,100,347
Douglas,1,GEN-2383,100,311
Douglas,1,GEN-2384,100,354
Douglas,1,GEN-2385,100,347
Douglas,1,GEN-2386,70,311
Douglas,1,GEN-2387,100,348
Douglas,1,GEN-2388,100,354
Douglas,1,GEN-2389,100,348
Douglas,1,GEN-2390,100,311
Douglas,1,GEN-2391,100,354
Douglas,1,GEN-2392,100,348
Douglas,1,GEN-2393,37,311
Douglas,1,GEN-2394,100,278
Douglas,1,GEN-2395,69,311
Douglas,1,GEN-2396,100,277
Douglas,1,GEN-2397,100,277
Douglas,1,GEN-2398,100,312
Douglas,1,GEN-2399,100,277
Douglas,1,GEN-2400,11,277
Douglas,1,GEN-2401,19,278
Douglas,1,GEN-2402,23,278
Douglas,1,GEN-2403,100,345
Douglas,1,GEN-2404,100,346
Douglas,1,GEN-2405,100,345
Douglas,1,GEN-2406,100,345
Douglas,1,GEN-2407,100,345
Douglas,1,GEN-2408,36,345
Douglas,1,GEN-2409,100,302
Douglas,1,GEN-2410,100,302
Douglas,1,GEN-2411,100,302
Douglas,1,GEN-2412,100,302
Douglas,1,GEN-2413,100,302
Douglas,1,GEN-2414,57,302
Douglas,1,GEN-2415,100,303
Douglas,1,GEN-2416,100,303
Douglas,1,GEN-2417,100,303
Douglas,1,GEN-2418,100,303
Douglas,1,GEN-2419,96,348
Douglas,1,GEN-2420,176,344
Douglas,1,GEN-2421,200,344
Douglas,1,GEN-2422,162,344
Douglas,1,GEN-2423,200,344
Douglas,1,GEN-2424,200,344
Douglas,1,GEN-2425,182,303
Douglas,1,GEN-2426,201,303
Douglas,1,GEN-2427,200,355
Douglas,1,GEN-2428,200,355
Douglas,1,GEN-2429,200,355
Douglas,1,GEN-2430,200,278
Douglas,1,GEN-2431,177,355
Douglas,1,GEN-2432,200,278
Douglas,1,GEN-2433,200,346
Douglas,1,GEN-2434,200,346
Douglas,1,GEN-2435,175,278
Douglas,1,GEN-2436,200,355
Douglas,1,GEN-2437,117,312
Douglas,1,GEN-2438,200,355
Douglas,1,GEN-2439,110,303
Douglas,1,GEN-2440,101,303
Douglas,1,GEN-2441,61,303
Douglas,1,GEN-2442,107,303
Douglas,1,GEN-2443,201,303
Douglas,1,GEN-2444,201,302
Douglas,1,GEN-2445,201,302
Douglas,1,GEN-2446,206,302
Douglas,1,GEN-2447,47,312
Douglas,1,GEN-2448,43,312
Douglas,1,GEN-2449,49,279
Douglas,1,GEN-2450,49,356
Douglas,1,GEN-2451,49,313
Douglas,1,GEN-2452,47,360
Douglas,1,GEN-2453,49,356
Douglas,1,GEN-2454,46,360
Douglas,1,GEN-2455,50,339
Douglas,1,GEN-2456,50,339
Douglas,1,GEN-2457,48,313
Douglas,1,GEN-2458,50,339
Douglas,1,GEN-2459,50,313
Douglas,1,GEN-2460,49,279
Douglas,1,GEN-2461,50,339
Douglas,1,GEN-2462,18,313
Douglas,1,GEN-2463,18,312
Douglas,1,GEN-2472,100,339
Douglas,1,GEN-2473,104,350
Douglas,1,GEN-2474,100,356
Douglas,1,GEN-2475,100,279
Douglas,1,GEN-2476,66,356
Douglas,1,GEN-2477,100,279
Douglas,1,GEN-2478,100,348
Douglas,1,GEN-2479,84,312
Douglas,1,GEN-2480,100,356
Douglas,1,GEN-2481,100,339
Douglas,1,GEN-2482,81,346
Douglas,1,GEN-2483,100,339
Douglas,1,GEN-2484,100,346
Douglas,1,GEN-2485,100,350
Douglas,1,GEN-2486,100,356
Douglas,1,GEN-2487,100,312
Douglas,1,GEN-2488,99,350
Douglas,1,GEN-2489,100,350
Douglas,1,GEN-2490,100,350
Douglas,1,GEN-2491,100,279
Douglas,1,GEN-2492,100,350
Douglas,1,GEN-2493,105,313
Douglas,1,GEN-2494,84,356
Douglas,1,GEN-2495,100,356
Douglas,1,GEN-2496,86,346
Douglas,1,GEN-2497,90,279
Douglas,1,GEN-2498,60,312
Douglas,1,GEN-2499,100,279
Douglas,1,GEN-2500,49,346
Douglas,1,GEN-2501,60,339
Douglas,1,GEN-2502,56,348
Douglas,1,GEN-2503,47,279
Douglas,1,GEN-2504,3,279
Douglas,1,GEN-2505,30,279
Douglas,1,GEN-2650,202,137
Douglas,1,GEN-2651,147,58
Douglas,1,GEN-2652,160,27
Douglas,1,GEN-2653,190,17
Douglas,1,GEN-2654,100,181
Douglas,1,GEN-2655,100,123
Douglas,1,GEN-2656,152,183
Douglas,1,GEN-2657,85,90
Douglas,1,GEN-2658,200,212
Douglas,1,GEN-2659,164,220
Douglas,1,GEN-2660,144,220
Douglas,1,GEN-2661,200,163
Douglas,1,GEN-2662,176,163
Douglas,1,GEN-2663,149,277
Douglas,1,GEN-2664,189,311
Douglas,1,GEN-2665,200,312
Douglas,1,GEN-2666,200,346
Douglas,1,GEN-2667,200,184
Douglas,1,GEN-2668,194,128
Douglas,1,GEN-2669,163,243
Douglas,1,GEN-2670,129,246
Douglas,1,GEN-2671,151,246
Douglas,1,GEN-2672,176,224
Douglas,1,GEN-2673,178,199
Douglas,1,GEN-2674,100,246
Douglas,1,GEN-2675,100,246
Douglas,1,GEN-2676,168,249
Douglas,1,GEN-2677,153,249
Douglas,1,GEN-2678,168,293
Douglas,1,GEN-2679,192,302
Douglas,1,GEN-2680,158,293
Douglas,1,GEN-2681,153,325
Douglas,1,GEN-2682,35,325
Douglas,1,GEN-2683,196,312
Douglas,1,GEN-2684,152,277
Douglas,1,GEN-2685,193,277
Douglas,1,GEN-2686,97,277
Douglas,1,GEN-2687,200,278
Douglas,1,GEN-2688,130,311
Douglas,1,GEN-2689,200,278
Douglas,1,GEN-2690,150,311
Douglas,1,GEN-2691,200,278
Douglas,1,GEN-2692,179,348
Douglas,1,GEN-2693,200,348
Douglas,1,GEN-2694,128,348
Douglas,1,GEN-2695,200,344
Douglas,1,GEN-2696,200,278
Douglas,1,GEN-2697,200,348
Douglas,1,GEN-2698,191,348
Douglas,1,GEN-2699,200,355
Douglas,1,GEN-2700,200,344
