County,Tabulator ID,Batch,# of Ballots,Location
Douglas,1,PRES-0128,94,22
Douglas,1,PRES-0129,61,25
Douglas,1,PRES-0130,96,23
Douglas,1,PRES-0131,98,19
Douglas,1,PRES-0132,98,28
Douglas,1,PRES-0133,100,59
Douglas,1,PRES-0134,100,59
Douglas,1,PRES-0135,53,47
Douglas,1,PRES-0136,99,22
Douglas,1,PRES-0137,100,41
Douglas,1,PRES-0138,100,90
Douglas,1,PRES-0139,100,59
Douglas,1,PRES-0140,100,66
Douglas,1,PRES-0141,94,96
Douglas,1,PRES-0142,97,74
Douglas,1,PRES-0143,93,73
Douglas,1,PRES-0144,99,61
Douglas,1,PRES-0145,96,61
Douglas,1,PRES-0146,97,96
Douglas,1,PRES-0147,97,76
Douglas,1,PRES-0148,98,59
Douglas,1,PRES-0149,96,59
Douglas,1,PRES-0150,96,17
Douglas,1,PRES-0151,94,70
Douglas,1,PRES-0152,99,90
Douglas,1,PRES-0153,98,35
Douglas,1,PRES-0154,97,37
Douglas,1,PRES-0155,97,29
Douglas,1,PRES-0156,100,79
Douglas,1,PRES-0157,94,41
Douglas,1,PRES-0158,99,66
Douglas,1,PRES-0159,95,29
Douglas,1,PRES-0160,100,29
Douglas,1,PRES-0161,100,47
Douglas,1,PRES-0162,100,35
Douglas,1,PRES-0163,73,35
Douglas,1,PRES-0164,100,79
Douglas,1,PRES-0165,100,17
Douglas,1,PRES-0166,100,47
Douglas,1,PRES-0167,99,70
Douglas,1,PRES-0168,100,50
Douglas,1,PRES-0169,100,31
Douglas,1,PRES-0170,100,29
Douglas,1,PRES-0171,100,55
Douglas,1,PRES-0172,100,50
Douglas,1,PRES-0173,100,73
Douglas,1,PRES-0174,100,74
Douglas,1,PRES-0175,100,19
Douglas,1,PRES-0176,100,90
Douglas,1,PRES-0177,100,48
Douglas,1,PRES-0178,100,74
Douglas,1,PRES-0179,100,59
Douglas,1,PRES-0180,100,29
Douglas,1,PRES-0181,100,74
Douglas,1,PRES-0182,100,50
Douglas,1,PRES-0183,100,47
Douglas,1,PRES-0184,100,35
Douglas,1,PRES-0185,100,76
Douglas,1,PRES-0186,100,48
Douglas,1,PRES-0187,100,74
Douglas,1,PRES-0188,100,48
Douglas,1,PRES-0189,100,73
Douglas,1,PRES-0190,100,41
Douglas,1,PRES-0191,99,76
Douglas,1,PRES-0192,100,50
Douglas,1,PRES-0193,100,66
Douglas,1,PRES-0194,100,41
Douglas,1,PRES-0195,100,17
Douglas,1,PRES-0196,100,50
Douglas,1,PRES-0197,100,70
