contest_name,choice,votes
Town Of Lyons Referred Ballot Question No. 2G,Yes/For,578
Town Of Lyons Referred Ballot Question No. 2G,No/Against,319
Town of Mead Ballot Issue 2D,Yes/For,866
Town of Mead Ballot Issue 2D,No/Against,792
Town of Mead Ballot Question 2E,No/Against,1006
Town of Mead Ballot Question 2E,Yes/For,657
Town of Milliken Ballot Question 2A,Yes/For,1076
Town of Milliken Ballot Question 2A,No/Against,245
Town of Monument Ballot Issue 2E,Yes/For,1906
Town of Monument Ballot Issue 2E,No/Against,1348
Town of Monument Ballot Issue 2F,Yes/For,2061
Town of Monument Ballot Issue 2F,No/Against,1252
Town of Monument Ballot Question 2G,Yes/For,1939
Town of Monument Ballot Question 2G,No/Against,1221
Town of Monument Home Rule Charter Commission,Steve King,1296
Town of Monument Home Rule Charter Commission,Matt Brunk,1296
Town of Monument Home Rule Charter Commission,Jennifer Coopman,1215
Town of Monument Home Rule Charter Commission,Brandy Turner,1190
Town of Monument Home Rule Charter Commission,Joel Lusby,1161
Town of Monument Home Rule Charter Commission,Shannon Clark,1157
Town of Monument Home Rule Charter Commission,Ashley Watt,1156
Town of Monument Home Rule Charter Commission,Sana Abbott,1134
Town of Monument Home Rule Charter Commission,Janet Ladowski,1124
Town of Mountain View Council Members,Kathleen S Bailey,157
Town of Mountain View Council Members,Sean Davis,124
Town of Mountain View Council Members,Mladenka V Boehrer,105
Town of Mountain View Council Members,Catherine Colwell,61
Town of Mountain View Mayor,Emilie Mitcham,127
Town of Mountain View Mayor,Glenn Levy,101
TOWN OF MT. CRESTED BUTTE 2A,No/Against,207
TOWN OF MT. CRESTED BUTTE 2A,Yes/For,165
Town of Norwood Ballot Issue 2E,Yes/For,73
Town of Norwood Ballot Issue 2E,No/Against,63
Town of Ramah Ballot Issue 2A,Yes/For,28
Town of Ramah Ballot Issue 2A,No/Against,25
Town of Rico Board of Trustees,Benn J Vernadakis,73
Town of Rico Board of Trustees,Chris Condon,64
Town of Rico Mayor,Nicole Pieterse,54
Town of Rico Referred Ballot Issue 2A,No/Against,58
Town of Rico Referred Ballot Issue 2A,Yes/For,48
Town of Rico Referred Ballot Issue 2B,Yes/For,84
Town of Rico Referred Ballot Issue 2B,No/Against,22
TOWN OF SUPERIOR BALLOT ISSUE 2H,No/Against,2202
TOWN OF SUPERIOR BALLOT ISSUE 2H,Yes/For,1527
"Town of Vail Ballot Issue 2A: Authorization of an increase of 0.5% in the Town's existing sales tax, other than on food for home",Yes/For,969
"Town of Vail Ballot Issue 2A: Authorization of an increase of 0.5% in the Town's existing sales tax, other than on food for home",No/Against,841
Town of Vail - Council Members At-Large,Pete Seibert Jr.,898
Town of Vail - Council Members At-Large,Travis Coggin,732
Town of Vail - Council Members At-Large,Barry Davis,707
Town of Vail - Council Members At-Large,Jonathan Staufer,686
Town of Vail - Council Members At-Large,Brian Stockmar,649
Town of Vail - Council Members At-Large,Kim Newbury Rediker,642
Town of Vail - Council Members At-Large,Kathryn Middleton,637
Town of Vail - Council Members At-Large,Kirk Hansen,439
Town of Vail - Council Members At-Large,Niko Sayag,435
Town of Vail - Council Members At-Large,Jermaine A. Wates,235
Town of Wellington Ballot Issue 300,Yes/For,1820
Town of Wellington Ballot Issue 300,No/Against,1447
Town of Wellington Ballot Question 2A,Yes/For,2310
Town of Wellington Ballot Question 2A,No/Against,1001
Town of Wellington Ballot Question 2B,Yes/For,1678
Town of Wellington Ballot Question 2B,No/Against,1677
Town of Wiggins Ballot Question 2D,No/Against,297
Town of Wiggins Ballot Question 2D,Yes/For,150
TOWN OF WILLIAMSBURG ISSUE 2A: INCREASE IN TOWN'S MILL LEVY FOR ROADS,No/Against,121
TOWN OF WILLIAMSBURG ISSUE 2A: INCREASE IN TOWN'S MILL LEVY FOR ROADS,Yes/For,115
TOWN OF WILLIAMSBURG ISSUE 2B: REMOVAL OF REVENUE AND SPENDING LIMITS,Yes/For,134
TOWN OF WILLIAMSBURG ISSUE 2B: REMOVAL OF REVENUE AND SPENDING LIMITS,No/Against,102
Town of Windsor Ballot Question 3A,Yes/For,8369
Town of Windsor Ballot Question 3A,No/Against,2554
Upper Rio Grande School District C-7 Director-Four Year Term,Bridget Kreutzer,510
Upper Rio Grande School District C-7 Director-Four Year Term,Leroy Trujillo,424
Upper Rio Grande School District C-7 Director-Four Year Term,Donna L Velasquez,419
Upper Rio Grande School District C-7 Director-Four Year Term,Thomas Tichy,374
Upper Rio Grande School District C-7 Director-Four Year Term,Nellianna Edelen,271
Upper Rio Grande School District C-7 Director-Four Year Term,"Fedele ""Phil"" Paccione Jr.",242
Victor Council Ward 1,Buck Hakes,56
Victor Council Ward 2,Connie Dodrill,86
Vote for not more than THREE (3) Directors to act until the second regular election in 2023.,Michelle Hall,187
Vote for not more than THREE (3) Directors to act until the second regular election in 2023.,David Galinis,178
Vote for not more than THREE (3) Directors to act until the second regular election in 2023.,Kevin V. Kirsner,178
Vote for not more than TWO (2) Directors to act until the first regular election in 2022.                                ,Christine Keelan,192
Vote for not more than TWO (2) Directors to act until the first regular election in 2022.                                ,Daryl K. Manning,190
Walsh RE-1 School District Ballot Issue 4A,Yes/For,259
Walsh RE-1 School District Ballot Issue 4A,No/Against,171
Washington - Proposition 120 (STATUTORY),No/Against,956
Washington - Proposition 120 (STATUTORY),Yes/For,611
Weld County RE-1 Board of Education At-Large 2-year term,Patricia Montoya,877
Weld County RE-1 Board of Education At-Large 2-year term,Stephen Sandoval,746
Weld County RE-1 Board of Education At-Large 4-year term,Ben Rainbolt,990
Weld County RE-1 Board of Education At-Large 4-year term,Marilyn Jo Hutchinson,685
Weld County RE-1 Board of Education District A,Adam Kosec,1282
Weld County RE-1 Board of Education District C,Naomi Matsushima Nguyen,833
Weld County RE-1 Board of Education District C,Kendra Palombo,818
Weld County School District 6 Board of Education School Director,Taylor Sullivan,8982
Weld County School District 6 Board of Education School Director,Rob Norwood,8649
Weld County School District 6 Board of Education School Director,Michael Mathews,8540
Weld County School District 6 Board of Education School Director,Kyle Bentley,7355
Weld County School District 6 Board of Education School Director,Araceli Calderón,7085
Weld County School District 6 Board of Education School Director,Juanita Martinez-Rocha,6803
Weld County School District 6 Board of Education School Director,Ray Talley,5802
Weld County School District 6 Board of Education School Director,William Gillard,4481
Weld County School District 6 Board of Education School Director,Daniel Reyez,3900
Weld County School District 6 Board of Education School Director,John Schuttler,3799
Weld County School District RE-2 Director District A,Jennifer R. Gurnsey,2086
Weld County School District RE-2 Director District C,Jeff Oatman,1427
Weld County School District RE-2 Director District C,Erin Seader,1098
Weld County School District RE-2 Director District D,Brad Sharp,1347
Weld County School District RE-2 Director District D,Randy Smith,1236
Weld County School District RE-3J Director District A,Hollee Hayes,1738
Weld County School District RE-3J Director District B,Fred Jensen,1759
Weld County School District RE-3J Director District C,Cindy Baumgartner,1388
Weld County School District RE-3J Director District C,Matthew P. Cole,785
Weld County School District RE-3J Director District D,Bryan Haffner,1808
Weld County School District RE-4 Ballot Issue 4A - General Fund Override,No/Against,7016
Weld County School District RE-4 Ballot Issue 4A - General Fund Override,Yes/For,5180
Weld County School District RE-4 Ballot Issue 4B - General Obligation Bond,No/Against,6352
Weld County School District RE-4 Ballot Issue 4B - General Obligation Bond,Yes/For,5859
Weld County School District RE-4 Director District A,Aaron D Smith,5582
Weld County School District RE-4 Director District A,Christopher Perkins,5299
Weld County School District RE-4 Director District C,Lance Nichols,6002
Weld County School District RE-4 Director District C,Trent Lane Leisy,4958
Weld County School District RE-5J Director District A,Sara Hall,2679
Weld County School District RE-5J Director District C,Laura Parry,189
Weld County School District RE-5J Director District E,Michael Wailes,1714
Weld County School District RE-5J Director District E,Thomas Farmer,1386
Weld County School District RE-7 Director At-Large,Luke Gardner,385
Weld County School District RE-7 Director At-Large,Heather Cure,333
Weld County School District RE-7 Director At-Large,Donald Patch,322
Weld County School District RE-7 Director District A,Robin Meireis,903
Weld County School District RE-7 Director District C,Mary Roth,883
West End School District RE-2 Ballot Issue 4A,Yes/For,505
West End School District RE-2 Ballot Issue 4A,No/Against,187
West Grand School District #1-JT. Ballot Issue 5A,Yes/For,523
West Grand School District #1-JT. Ballot Issue 5A,No/Against,516
West Grand School District Board of Education Candidates,Shawn Lechman,621
West Grand School District Board of Education Candidates,Mitch Lockhart,598
West Grand School District Board of Education Candidates,H. Lee Bruchez,583
West Grand School District Board of Education Candidates,Bryan Klotz,543
West Grand School District Board of Education Candidates,Brad Probst,495
West Grand School District Board of Education Candidates,Jackie Roppel,431
West Grand School District Board of Education Candidates,Gordon Stuart Heller,403
West Grand School District Board of Education Candidates,Wes Howell,271
West Grand School District Board of Education Candidates,Ralph Graves,163
Widefield School District 3 Director - 4 Year Term,Donna Walsh,3277
Widefield School District 3 Director - 4 Year Term,David Dock,3104
Widefield School District 3 Director - 4 Year Term,Gregory Fisher,2865
Widefield School District 3 Director - 4 Year Term,Susan Waller-Graham,2686
Widefield School District 3 Director - 4 Year Term,Dolly Handel,2354
Widefield School District 3 Director - 4 Year Term,Maria Dale Peterson-Henderson,1786
Widefield School District 3 Director - 4 Year Term,Brenda S. Miller,393
Widefield School District 3 Director - 4 Year Term,Yevgeniya Tsyganok,74
Wiggins RE-50J School Director,Derek Pope,722
Wiggins RE-50J School Director,Mike Miller,643
Wiggins RE-50J School Director,Val Loose,441
Wiggins School District RE-50J Ballot Issue 5W - General Obligation Bonds,Yes/For,608
Wiggins School District RE-50J Ballot Issue 5W - General Obligation Bonds,No/Against,577
Wiley School District RE-13JT Director-At Large,Neil Mauch,225
Wiley School District RE-13JT Director-At Large,Jenna Davis,221
Wiley School District RE-13JT Director-At Large,Joshua Weimer,195
Wiley School District RE-13JT Director-At Large,Brad Lubbers,188
Wiley School District RE-13JT Director-At Large,Tandy Bitner,170
Wiley School District RE-13JT Director-At Large,Joseph Wagner,128
Wiley School District RE-13JT Director-At Large,Raul Pineda,123
Wiley School District RE-13JT Director-At Large,Lisa Schlotterhausen,110
Wiley School District RE-13JT Director-At Large,Stacey Stewart,93
Woodland Park School District Re-2 Director - District B,David Rusterholtz,4013
Woodland Park School District Re-2 Director - District B,Amy Wolin,2682
Woodland Park School District Re-2 Director - District B,Aaron Helstrom,35
Woodland Park School District Re-2 Director - District C,David Illingworth II,3719
Woodland Park School District Re-2 Director - District C,Misty Leafers,2890
Woodland Park School District Re-2 Director - District D,Gary Brovetto,3445
Woodland Park School District Re-2 Director - District D,Paula Levy,3233
Woodland Park School District Re-2 Director - District E,Suzanne Patterson,4090
Woodland Park School District Re-2 Director - District E,Dale Suiter,2530
Wray City Council,Jennifer Jones,456
Wray City Council,Robert Kraus,444
Wray City Council,Ronnald Akey,426
