CountyName,ContestName,ContestChoices
Costilla,Proposition LL (Statutory),"Yes/For,No/Against"
Crowley,Proposition LL (Statutory),"Yes/For,No/Against"
Custer,Proposition LL (Statutory),"Yes/For,No/Against"
Delta,Proposition LL (Statutory),"Yes/For,No/Against"
Denver,Proposition LL (Statutory),"Yes/For,No/Against"
Dolores,Proposition LL (Statutory),"Yes/For,No/Against"
Douglas,Proposition LL (Statutory),"Yes/For,No/Against"
Eagle,Proposition LL (Statutory),"Yes/For,No/Against"
El Paso,Proposition LL (Statutory),"Yes/For,No/Against"
Elbert,Proposition LL (Statutory),"Yes/For,No/Against"
Fremont,Proposition LL (Statutory),"Yes/For,No/Against"
Garfield,Proposition LL (Statutory),"Yes/For,No/Against"
Gilpin,Proposition LL (Statutory),"Yes/For,No/Against"
Grand,Proposition LL (Statutory),"Yes/For,No/Against"
Gunnison,Proposition LL (Statutory),"Yes/For,No/Against"
Hinsdale,Proposition LL (Statutory),"Yes/For,No/Against"
Huerfano,Proposition LL (Statutory),"Yes/For,No/Against"
Jackson,Proposition LL (Statutory),"Yes/For,No/Against"
Jefferson,Proposition LL (Statutory),"Yes/For,No/Against"
Kiowa,Kiowa - Proposition LL (Statutory),"Yes/For,No/Against"
Kit Carson,Proposition LL (Statutory),"Yes/For,No/Against"
La Plata,Proposition LL (Statutory),"Yes/For,No/Against"
Lake,Proposition LL (Statutory),"Yes/For,No/Against"
Larimer,Proposition LL (Statutory),"Yes/For,No/Against"
Las Animas,Proposition LL (Statutory),"Yes/For,No/Against"
Lincoln,Proposition LL (Statutory),"Yes/For,No/Against"
Logan,Proposition LL (Statutory),"Yes/For,No/Against"
Mesa,Proposition LL (Statutory),"Yes/For,No/Against"
Mineral,Mineral - Proposition LL (Statutory),"Yes/For,No/Against"
Moffat,Proposition LL (Statutory),"Yes/For,No/Against"
Montezuma,Proposition LL (Statutory),"Yes/For,No/Against"
Montrose,Proposition LL (Statutory),"Yes/For,No/Against"
Morgan,Proposition LL (Statutory),"Yes/For,No/Against"
Otero,Proposition LL (Statutory),"Yes/For,No/Against"
Ouray,Proposition LL (Statutory),"Yes/For,No/Against"
Park,Proposition LL (Statutory),"Yes/For,No/Against"
Phillips,Phillips - Proposition LL (Statutory),"Yes/For,No/Against"
Pitkin,Proposition LL (Statutory),"Yes/For,No/Against"
Prowers,Prowers - Proposition LL (Statutory),"Yes/For,No/Against"
Pueblo,Proposition LL (Statutory),"Yes/For,No/Against"
Rio Blanco,Proposition LL (Statutory),"Yes/For,No/Against"
Rio Grande,Proposition LL (Statutory),"Yes/For,No/Against"
Routt,Proposition LL (Statutory),"Yes/For,No/Against"
Saguache,Proposition LL (Statutory),"Yes/For,No/Against"
San Miguel,Proposition LL (Statutory),"Yes/For,No/Against"
Sedgwick, Sedgwick - Proposition LL (Statutory),"Yes/For,No/Against"
Summit,Proposition LL (Statutory),"Yes/For,No/Against"
Teller,Proposition LL (Statutory),"Yes/For,No/Against"
Washington,Proposition LL (Statutory),"Yes/For,No/Against"
Weld,Proposition LL (Statutory),"Yes/For,No/Against"
Yuma,Proposition LL (Statutory),"Yes/For,No/Against"
Adams,Proposition MM (Statutory),"Yes/For,No/Against"
Alamosa,Proposition MM (Statutory),"Yes/For,No/Against"
Arapahoe,Proposition MM (Statutory),"Yes/For,No/Against"
Archuleta,Proposition MM (Statutory),"Yes/For,No/Against"
Baca,Proposition MM (Statutory),"Yes/For,No/Against"
Bent,Proposition MM (Statutory),"Yes/For,No/Against"
Boulder,Proposition MM (Statutory),"Yes/For,No/Against"
Broomfield,Proposition MM (Statutory),"Yes/For,No/Against"
Chaffee,Proposition MM (Statutory),"Yes/For,No/Against"
Cheyenne,Proposition MM (Statutory),"Yes/For,No/Against"
Clear Creek,Proposition MM (Statutory),"Yes/For,No/Against"
Conejos,Proposition MM (Statutory),"Yes/For,No/Against"
Costilla,Proposition MM (Statutory),"Yes/For,No/Against"
Crowley,Proposition MM (Statutory),"Yes/For,No/Against"
Custer,Proposition MM (Statutory),"Yes/For,No/Against"
Delta,Proposition MM (Statutory),"Yes/For,No/Against"
Denver,Proposition MM (Statutory),"Yes/For,No/Against"
Dolores,Proposition MM (Statutory),"Yes/For,No/Against"
Douglas,Proposition MM (Statutory),"Yes/For,No/Against"
Eagle,Proposition MM (Statutory),"Yes/For,No/Against"
El Paso,Proposition MM (Statutory),"Yes/For,No/Against"
Elbert,Proposition MM (Statutory),"Yes/For,No/Against"
Fremont,Proposition MM (Statutory),"Yes/For,No/Against"
Garfield,Proposition MM (Statutory),"Yes/For,No/Against"
Gilpin,Proposition MM (Statutory),"Yes/For,No/Against"
Grand,Proposition MM (Statutory),"Yes/For,No/Against"
Gunnison,Proposition MM (Statutory),"Yes/For,No/Against"
Hinsdale,Proposition MM (Statutory),"Yes/For,No/Against"
Huerfano,Proposition MM (Statutory),"Yes/For,No/Against"
Jackson,Proposition MM (Statutory),"Yes/For,No/Against"
Jefferson,Proposition MM (Statutory),"Yes/For,No/Against"
Kiowa,Proposition MM (Statutory),"Yes/For,No/Against"
Kit Carson,Proposition MM (Statutory),"Yes/For,No/Against"
La Plata,Proposition MM (Statutory),"Yes/For,No/Against"
Lake,Proposition MM (Statutory),"Yes/For,No/Against"
Larimer,Proposition MM (Statutory),"Yes/For,No/Against"
Las Animas,Proposition MM (Statutory),"Yes/For,No/Against"
Lincoln,Proposition MM (Statutory),"Yes/For,No/Against"
Logan,Proposition MM (Statutory),"Yes/For,No/Against"
Mesa,Proposition MM (Statutory),"Yes/For,No/Against"
Mineral,Proposition MM (Statutory),"Yes/For,No/Against"
Moffat,Proposition MM (Statutory),"Yes/For,No/Against"
Montezuma,Proposition MM (Statutory),"Yes/For,No/Against"
Montrose,Proposition MM (Statutory),"Yes/For,No/Against"
Morgan,Proposition MM (Statutory),"Yes/For,No/Against"
Otero,Proposition MM (Statutory),"Yes/For,No/Against"
Ouray,Proposition MM (Statutory),"Yes/For,No/Against"
Park,Proposition MM (Statutory),"Yes/For,No/Against"
Phillips,Proposition MM (Statutory),"Yes/For,No/Against"
Pitkin,Proposition MM (Statutory),"Yes/For,No/Against"
Prowers,Proposition MM (Statutory),"Yes/For,No/Against"
Pueblo,Proposition MM (Statutory),"Yes/For,No/Against"
Rio Blanco,Proposition MM (Statutory),"Yes/For,No/Against"
Rio Grande,Proposition MM (Statutory),"Yes/For,No/Against"
Routt,Proposition MM (Statutory),"Yes/For,No/Against"
Saguache,Proposition MM (Statutory),"Yes/For,No/Against"
San Miguel,Proposition MM (Statutory),"Yes/For,No/Against"
Sedgwick,Proposition MM (Statutory),"Yes/For,No/Against"
Summit,Proposition MM (Statutory),"Yes/For,No/Against"
Teller,Proposition MM (Statutory),"Yes/For,No/Against"
Washington,Proposition MM (Statutory),"Yes/For,No/Against"
Weld,Proposition MM (Statutory),"Yes/For,No/Against"
Yuma,Proposition MM (Statutory),"Yes/For,No/Against"
Pueblo,Pueblo City Council Member-District 1,"Tiffany Estrada,Kassidy Hall,Dianne Danti,Elvis R. Martinez"
Pueblo,Pueblo City Council Member-District 3,"Joseph Perko,Ted Hernandez"
Pueblo,Pueblo Civil Service Commissioner,"Erick B. Javaneau,Steven Rodriguez"
Pueblo,Pueblo Rural Fire Protection Ballot Issue 6A,"Yes/For,No/Against"
Pueblo,Pueblo School District No. 60 School Director At-Large Four Year Term,"Derion Michael Ibarra,Rae Carnevale,Lucretia (Robbie) Robinson,Fred Galves,Tommy Farrell,Kathy DeNiro,Daniel McHenry"
Pueblo,QUESTION NO. 2A,"Yes/For,No/Against"
Pueblo,QUESTION NO. 2B,"Yes/For,No/Against"
Rio Blanco,Rangely School District RE-4 - Director District At Large (2 Year Term),"James Dillon,Jerry LeBleu"
Rio Blanco,Rangely School District RE-4 - Director District At Large (4 Year Term),"Kirstie Kilduff,Elise Fernandez,Jeannie Caldwell,Brad Casto,Jessica Dillon,Maryanne McCoy,Lonnie Tolley"
Logan,RE-1 Valley School District Board of Directors District 1,"Hillary Hykin,Cassandra Meisner"
Logan,RE-1 Valley School District Board of Directors District 2,Ronda Monheiser
Logan,RE-1 Valley School District Board of Directors District 5,Heather Harris
Logan,RE-1 Valley School District Board of Directors District 6,Rita Sonnenberg
Logan,RE-1 Valley School District Board of Directors District 7,"Lyndsay Weingardt,Robert Fernandez,Thomas Hessler"
Logan,RE-1 Valley School District Referred Ballot Issue 4E,"Yes/For,No/Against"
Denver,Referendum 310,"YES/RETAIN,NO/REPEAL"
Denver,Referred Question 2F,"YES/FOR,NO/AGAINST"
Denver,Referred Question 2G,"YES/FOR,NO/AGAINST"
Garfield,Rifle City Council,"Aaron Cumming,Michael Clancy,Jonathan Rice,Alicia Gresley,Ryan Fideldy,Clint Hostettler,Rick Steffen,Scott Marsh"
Rio Grande,Rio Grande County Expansion of Use of County Lodging Tax Ballot Issue 1A,"Yes/For,No/Against"
Garfield,River Park Metro District 6A,"Yes,No"
Eagle,Roaring Fork School District RE-1 Board of Directors - District A,"Jodi Barr,Tamara ""Tammy"" Nimmo"
Garfield,Roaring Fork School District RE-1 Board of Directors - District A,"Jodi Barr,Tamara ""Tammy"" Nimmo"
Pitkin,Roaring Fork School District RE-1 Board of Directors - District A,"Jodi Barr,Tamara ""Tammy"" Nimmo"
Eagle,Roaring Fork School District RE-1 Board of Directors - District E,"Elizabeth Taylor,Kathryn Kuhlenberg"
Garfield,Roaring Fork School District RE-1 Board of Directors - District E,"Elizabeth Taylor,Kathryn Kuhlenberg"
Pitkin,Roaring Fork School District RE-1 Board of Directors - District E,"Elizabeth Taylor,Kathryn Kuhlenberg"
Otero,Rocky Ford Council Member Ward 1,Nanette Mosby
Otero,Rocky Ford Mayor,"Duane Gurule,Johnny McMurray"
Routt,Routt County Ballot Issue 1B,"Yes/For,No/Against"
Routt,Routt County Ballot Question 1A,"Yes/For,No/Against"
Chaffee,Salida City Council Ward 1 - Four Year Term,"Sage Kitson,Joseph Rovinsky"
Chaffee,Salida City Council Ward 2 - Four Year Term,"Daniel Bush,Shelley Schreiner"
Chaffee,Salida City Council Ward 3 - Four Year Term,"Adam Martinez,Salty Riggs,Wayles Martin"
Chaffee,Salida School District R-32-J Board of Directors - At Large 4 Year Term,"Tiffany L. Rhodes,Joe Smith"
Fremont,Salida School District R-32-J Board of Directors - At Large 4 Year Term,"Tiffany L. Rhodes,Joe Smith"
Chaffee,Salida School District R-32-J Board of Directors - District 3,Mandy Paschall
Fremont,Salida School District R-32-J Board of Directors - District 3,Mandy Paschall
Chaffee,Salida School District R-32-J Board of Directors - District 4,Ben Hill
Fremont,Salida School District R-32-J Board of Directors - District 4,Ben Hill
Chaffee,Salida School District R-32-J Board of Directors - District 5,Jenn Schuchman
Fremont,Salida School District R-32-J Board of Directors - District 5,Jenn Schuchman
San Miguel,San Miguel County Ballot Question 1A: Early Childhood Education Fund and Mental Health Services Fund,"Yes/For,No/Against"
San Miguel,San Miguel County Ballot Question 1B: Road and Bridge Fund,"Yes/For,No/Against"
Alamosa,Sanford School District 6J - At Large Director,"Jeff Peterson,Monica Edgar,Tyler G. Woods"
Conejos,Sanford School District 6J - At Large Director,"Jeff Peterson,Monica Edgar,Tyler G. Woods"
Alamosa,Sangre de Cristo School District RE-22J Director - At-Large,"William Squires,Lance Curtis,Michael Jones"
Saguache,Sangre de Cristo School District RE-22J Director - At-Large,"William Squires,Lance Curtis,Michael Jones"
Alamosa,Sangre de Cristo School District RE-22J Director - District South,"Jess Freel,Jason Tillman"
Saguache,Sangre de Cristo School District RE-22J Director - District South,"Jess Freel,Jason Tillman"
Adams,School District 27J Board of Education Director District No. 2,Starr Trujillo
Broomfield,School District 27J Board of Education Director District No. 2,Starr Trujillo
Weld,School District 27J Board of Education Director District No. 2,Starr Trujillo
Adams,School District 27J Board of Education Director District No. 4,Ashley Conn
Broomfield,School District 27J Board of Education Director District No. 4,Ashley Conn
Weld,School District 27J Board of Education Director District No. 4,Ashley Conn
Adams,School District 27J Board of Education Director District No. 5,Ramon Alvarado
Broomfield,School District 27J Board of Education Director District No. 5,Ramon Alvarado
Weld,School District 27J Board of Education Director District No. 5,Ramon Alvarado
Adams,School District 27J Board of Education Director District No. 6,"Tracie Alvarado,Amy Gomez"
Broomfield,School District 27J Board of Education Director District No. 6,"Tracie Alvarado,Amy Gomez"
Weld,School District 27J Board of Education Director District No. 6,"Tracie Alvarado,Amy Gomez"
Adams,SOUTH ADAMS COUNTY FIRE PROTECTION DISTRICT 6A,"Yes/For,No/Against"
Arapahoe,South Metro Fire Rescue Fire Protection District Ballot Issue 7A,"Yes/For,No/Against"
Douglas,South Metro Fire Rescue Fire Protection District Ballot Issue 7A,"Yes/For,No/Against"
Jefferson,South Metro Fire Rescue Fire Protection District Ballot Issue 7A,"Yes/For,No/Against"
Routt,South Routt Medical Center Health Service District Ballot Issue 6A,"Yes/For,No/Against"
Rio Blanco,South Routt School District No. RE-3 Ballot Issue 5A,"Yes/For,No/Against"
Routt,South Routt School District No. RE-3 Ballot Issue 5A,"Yes/For,No/Against"
Rio Blanco,South Routt School District RE3 Director - District 1,Nikki Knoebel
Routt,South Routt School District RE3 Director - District 1,Nikki Knoebel
Rio Blanco,South Routt School District RE3 Director - District 3,James E Hoff
Routt,South Routt School District RE3 Director - District 3,James E Hoff
Rio Blanco,South Routt School District RE3 Director - District 4,Sunshine Harmon
Routt,South Routt School District RE3 Director - District 4,Sunshine Harmon
Rio Blanco,South Routt School District RE3 Director - District 6,Jeffery T. Clyncke
Routt,South Routt School District RE3 Director - District 6,Jeffery T. Clyncke
Rio Blanco,South Routt School District RE3 Director - District 7,Jason Strahl
Routt,South Routt School District RE3 Director - District 7,Jason Strahl
Baca,Springfield School District RE-4 Board of Directors - Four Year Term,"Larkin Smith,Tawni Coast,Elle Sikes,Allison McVey"
Baca,Springfield School District RE-4 Board of Directors - Two Year Term,"Darrell Edward Mackey,John Overhauser,Joel W. Moffett"
Boulder,St. Vrain Valley School District RE-1J Board of Education Director in Director District B,"Peggy A. Kelly,Hadley Solomon"
Broomfield,St. Vrain Valley School District RE-1J Board of Education Director in Director District B,"Peggy A. Kelly,Hadley Solomon"
Larimer,St. Vrain Valley School District RE-1J Board of Education Director in Director District B,"Peggy A. Kelly,Hadley Solomon"
Weld,St. Vrain Valley School District RE-1J Board of Education Director in Director District B,"Peggy A. Kelly,Hadley Solomon"
Boulder,St. Vrain Valley School District RE-1J Board of Education Director in Director District D,"Meosha Babbs,John Ahrens"
Broomfield,St. Vrain Valley School District RE-1J Board of Education Director in Director District D,"Meosha Babbs,John Ahrens"
Larimer,St. Vrain Valley School District RE-1J Board of Education Director in Director District D,"Meosha Babbs,John Ahrens"
Weld,St. Vrain Valley School District RE-1J Board of Education Director in Director District D,"Meosha Babbs,John Ahrens"
Boulder,St. Vrain Valley School District RE-1J Board of Education Director in Director District E,Jocelyn Gilligan
Broomfield,St. Vrain Valley School District RE-1J Board of Education Director in Director District E,Jocelyn Gilligan
Larimer,St. Vrain Valley School District RE-1J Board of Education Director in Director District E,Jocelyn Gilligan
Weld,St. Vrain Valley School District RE-1J Board of Education Director in Director District E,Jocelyn Gilligan
Boulder,St. Vrain Valley School District RE-1J Board of Education Director in Director District F,Sarah Hurianek
Broomfield,St. Vrain Valley School District RE-1J Board of Education Director in Director District F,Sarah Hurianek
Larimer,St. Vrain Valley School District RE-1J Board of Education Director in Director District F,Sarah Hurianek
Weld,St. Vrain Valley School District RE-1J Board of Education Director in Director District F,Sarah Hurianek
Routt,Steamboat Springs School District RE2 Director - At Large,"AJ Summers,Lauren Rennolds,Kim Lemmer,Jane Toothaker"
Adams,Strasburg School District 31J School Board Director,"Courtney Vance,Gema Gomez,Vennessia Marie Jimenez"
Arapahoe,Strasburg School District 31J School Board Director,"Courtney Vance,Gema Gomez,Vennessia Marie Jimenez"
Kit Carson,Stratton School District R-4 Board of Directors - 4 Year Term,"Joshua Cure,Cristina Stephens,Phillip Jostes"
Summit,Summit School District RE-1 Board of Directors - At Large,"Jacqueline Zheleznyak,Jenniffer Gonzalez,Whitney Horner,Kimberly Dyer,Tom Day"
Summit,Summit County Referred Measure 1A,"Yes/For,No/Against"
Arapahoe,Sundance Hills Metropolitan District Ballot Issue 6D,"Yes/For,No/Against"
Arapahoe,Sundance Hills Metropolitan District Ballot Issue 6E,"Yes/For,No/Against"
Arapahoe,Sundance Hills Metropolitan District Ballot Issue 6F,"Yes/For,No/Against"
Boulder,Sunshine Fire Protection District Ballot Issue 6B,"Yes/For,No/Against"
Otero,Swink School Board Member At Large - Swink 33 School District 2 year term,Andrew Grover
Otero,Swink School Board Member At Large - Swink 33 School District 4 year term,"Eric Hanagan,Hannah Muth,Brad Davidson"
San Miguel,Telluride School District R-1 Board of Directors,"Jessica James McTigue,Dave Smith,Kaylie Reed"
Boulder,Thompson School District R2-J Ballot Issue 5A,"Yes/For,No/Against"
Larimer,Thompson School District R2-J Ballot Issue 5A,"Yes/For,No/Against"
Weld,Thompson School District R2-J Ballot Issue 5A,"Yes/For,No/Against"
Boulder,Thompson School District R2-J Board of Education Director District B,Mike Scholl
Larimer,Thompson School District R2-J Board of Education Director District B,Mike Scholl
Weld,Thompson School District R2-J Board of Education Director District B,Mike Scholl
Boulder,Thompson School District R2-J Board of Education Director District E,"Alexandra Lessem,Mary Buchanan"
Larimer,Thompson School District R2-J Board of Education Director District E,"Alexandra Lessem,Mary Buchanan"
Weld,Thompson School District R2-J Board of Education Director District E,"Alexandra Lessem,Mary Buchanan"
Boulder,Thompson School District R2-J Board of Education Director District F,"Dmitri Atrash,Lori Goebel"
Larimer,Thompson School District R2-J Board of Education Director District F,"Dmitri Atrash,Lori Goebel"
Weld,Thompson School District R2-J Board of Education Director District F,"Dmitri Atrash,Lori Goebel"
Douglas,Thunderbird Water and Sanitation District Ballot Issue #6A,"YES/FOR,NO/AGAINST"
Weld,Town of Ault Ballot Issue 2H,"Yes/For,No/Against"
Eagle,Town of Basalt Ballot Issue 3A,"Yes/For,No/Against"
Pitkin,Town of Basalt Ballot Issue 3A,"Yes/For,No/Against"
La Plata,Town of Bayfield Ballot Issue 2B,"Yes/For,No/Against"
La Plata,Town of Bayfield Ballot Issue 2C,"Yes/For,No/Against"
Gunnison,Town of Crested Butte Mayor,"Ian Billick,Anna Fenerty"
Eagle,Town of Eagle - Council Member,"Brian Kunkel,Robert Dagostino,Scott Schreiner,Tania Jordet,Casey Glowacki,Mark Bergman,Timothy Haley,Scott Davison,Gina McCrackin,Geoffrey Grimmer,Todd Morrison"
Eagle,Town of Eagle - Mayor,"Bryan Woods,Tom Olden,Jason Cole"
Larimer,Town of Estes Park Ballot Question 300,"Yes/For,No/Against"
Larimer,Town of Estes Park Ballot Question 301,"Yes/For,No/Against"
Weld,Town of Firestone Ballot Question 2J,"Yes/For,No/Against"
Weld,Town of Firestone Special Vacancy Election Board of Trustees,"John Damsma,Samantha Meiring,Michael Malek"
Routt,Town of Hayden Ballot Question 2A,"Yes/For,No/Against"
Grand,Town of Hot Sulphur Springs Ballot Issue 2A - Use Tax,"Yes,No"
Grand,Town of Hot Sulphur Springs Ballot Question 2B - Publication of Ordinances by Title Only,"Yes,No"
Elbert,Town of Kiowa Ballot Issue 2A,"YES/FOR,NO/AGAINST"
Elbert,Town of Kiowa Ballot Issue 2B,"YES/FOR,NO/AGAINST"
Elbert,Town of Kiowa Ballot Issue 2C,"YES/FOR,NO/AGAINST"
Elbert,Town of Kiowa Ballot Issue 2D,"YES/FOR,NO/AGAINST"
Weld,Town of Mead Ballot Issue 2B,"Yes/For,No/Against"
Logan,Town of Merino Referred Ballot Issue 2X,"Yes/For,No/Against"
Gunnison,Town of Mount Crested Butte Ballot Question 2A,"Yes/For,No/Against"
Jefferson,Town of Mountain View Ballot Issue 2A,"Yes/For,No/Against"
Jefferson,Town of Mountain View Council Members,"Janet Randolph,Kathleen S Bailey,Tim Samp,Nancy B Unger,Tyler Shepherd,David ""Doc"" Davis,Nancy Bucci,Laura Dennis"
Jefferson,Town of Mountain View Mayor,"Emilie Mitcham,Jeff Kiddie"
Routt,Town of Oak Creek Ballot Question 2B,"Yes/For,No/Against"
Archuleta,Town of Pagosa Springs Ballot Issue 2A,"Yes/For,No/Against"
Delta,Town of Paonia Ballot Question 2A,"Yes/For,No/Against"
Douglas,Town of Parker Ballot Question 2A,"YES/FOR,NO/AGAINST"
Douglas,Town of Parker Ballot Question 2B,"YES/FOR,NO/AGAINST"
Douglas,Town of Parker Ballot Question 2C,"YES/FOR,NO/AGAINST"
Douglas,Town of Parker Ballot Question 2D,"YES/FOR,NO/AGAINST"
Douglas,Town of Parker Ballot Question 2E,"YES/FOR,NO/AGAINST"
Weld,Town of Severance Ballot Issue 2I,"Yes/For,No/Against"
Weld,Town of Severance Council Members,"Josh Ochs,Stephen Gagliardi,Tad Borrett,Karen Hessler,Dave Bruen,Jeff Logue"
Garfield,Town of Silt Board of Trustees,"Justin Brintnall,Andreia Poston,Alex Sanchez,Derek Hanrahan,Kim Ingelhart"
Garfield,Town of Silt Issue 2A,"Yes,No"
Pitkin,Town of Snowmass Village Ballot Issue 2D,"Yes/For,No/Against"
Baca,Town of Springfield Ballot Issue 2A,"YES/IN FAVOR OF,NO/AGAINST"
Baca,Town of Springfield Ballot Question 2B,"YES/IN FAVOR OF,NO/AGAINST"
Baca,Town of Springfield Ballot Question 2C,"YES/IN FAVOR OF,NO/AGAINST"
San Miguel,Town of Telluride Ballot Issue 2A,"Yes/For,No/Against"
San Miguel,Town of Telluride Ballot Issue 2B,"Yes/For,No/Against"
San Miguel,Town of Telluride Ballot Question 2C,"Yes/For,No/Against"
San Miguel,Town of Telluride Ballot Question 300,"Yes/For,No/Against"
San Miguel,Town of Telluride Town Council,"Kristen Permakoff,Dan Enright,Meehan Fee,Mindy J. Smith,Marisa Marshalka"
Larimer,Town of Timnath Ballot Issue 3A,"Yes/For,No/Against"
Weld,Town of Timnath Ballot Issue 3A,"Yes/For,No/Against"
Eagle,Town of Vail - Council Members At-Large,"Lauren Wallace,Kevin R. Foley,Dave Tucker,Kim Langmaid,Sam Biszantz,Barry Davis"
Eagle,Town of Vail Ballot Issue 2A,"Yes/For,No/Against"
Grand,Town of Winter Park Ballot Issue 2C,"Yes,No"
Grand,Town of Winter Park Ballot Question 2D,"Yes,No"
Routt,Town of Yampa Ballot Question 2C,"Yes/For,No/Against"
Pitkin,Twining Flats Road Improvement District Ballot Issue 6C,"Yes/For,No/Against"
Archuleta,Upper Pine River Fire Protection District Ballot Issue 7B,"Yes/For,No/Against"
La Plata,Upper Pine River Fire Protection District Ballot Issue 7B,"Yes/For,No/Against"
Rio Grande,Upper Rio Grande School District C-7 Director-Four Year Term,"Leroy Trujillo,Emily Boyd,Amy Engle,Jill A. Martinez,Jeremy Lee Gallegos,Patricia L. Robertson"
Teller,Victor Council Ward 1,Steve Bracklein
Teller,Victor Council Ward 2,Nancy J. Hanks
Baca,Walsh School District RE-1 Board of Directors - Four Year Term,"Leslie Sharpe,Jessami Graham,Matt Tedder"
Baca,Walsh School District RE-1 Board of Directors - Two Year Term,"Carrie Jo Packard,Joe G. Thompson,Marisela Calzada"
Weld,Weld County School District 6 Board of Education School Director,"Weston Edmunds,Kyle L Bentley,Deana Lemos-Garcia,Jeremy L Waters,Robyn Roggy"
Weld,Weld County School District RE-10J Ballot Issue 5B,"Yes/For,No/Against"
Weld,Weld County School District RE-10J Director District B,Leonard Krise
Weld,Weld County School District RE-10J Director District C,Jessica M Francis
Weld,Weld County School District RE-4 Director District A,"Christopher Kiraly,Raymond Ruth"
Weld,Weld County School District RE-4 Director District C,Lance Nichols
Broomfield,Weld RE-8 School District Director District A,Brian Hardwick
Weld,Weld RE-8 School District Director District A,Brian Hardwick
Broomfield,Weld RE-8 School District Director District F,Dez Packard
Weld,Weld RE-8 School District Director District F,Dez Packard
Broomfield,Weld RE-8 School District Director District G,"Cristian Gonzalez-Torres,Erica Seegrist"
Weld,Weld RE-8 School District Director District G,"Cristian Gonzalez-Torres,Erica Seegrist"
Morgan,Weldon Valley School District RE-20J Board of Education (2 year term),Kyle Groves
Weld,Weldon Valley School District RE-20J Board of Education (2 year term),Kyle Groves
Morgan,Weldon Valley School District RE-20J Board of Education (4 year term),"Mickaela Gronsten,Leigha Mertens,Dustin A. Heid,Camilla Lozier"
Weld,Weldon Valley School District RE-20J Board of Education (4 year term),"Mickaela Gronsten,Leigha Mertens,Dustin A. Heid,Camilla Lozier"
Larimer,Wellington Fire Protection District Ballot Issue 6D,"Yes/For,No/Against"
Eagle,West Grand School District 1-Jt Board of Directors - 2 year term,"Taedra Hickam,Sheena Darland"
Grand,West Grand School District 1-Jt Board of Directors - 2 year term,"Taedra Hickam,Sheena Darland"
Summit,West Grand School District 1-Jt Board of Directors - 2 year term,"Taedra Hickam,Sheena Darland"
Eagle,West Grand School District 1-Jt Board of Directors - 4 year term,"Fletcher Flanigan,Katy (Kathryn) Hanson,Scott ""Bud"" Esquibel,Bryan Klotz,Grover Pryor,Harold Lee Bruchez"
Grand,West Grand School District 1-Jt Board of Directors - 4 year term,"Fletcher Flanigan,Katy (Kathryn) Hanson,Scott ""Bud"" Esquibel,Bryan Klotz,Grover Pryor,Harold Lee Bruchez"
Summit,West Grand School District 1-Jt Board of Directors - 4 year term,"Fletcher Flanigan,Katy (Kathryn) Hanson,Scott ""Bud"" Esquibel,Bryan Klotz,Grover Pryor,Harold Lee Bruchez"
El Paso,Widefield School District 3 Board of Directors - 4 Year Term,"Michelle Hubbard,Luis Ybarra Jr.,Pamela ""Proal"" Jones,William ""Wen"" Dolphin, Robin J Jones"
El Paso,Widefield School District No. 3 Ballot Issue 4A,"Yes/For,No/Against"
El Paso,Widefield School District No. 3 Ballot Issue 4B,"Yes/For,No/Against"
Adams,Wiggins School District RE-50J Board Of Education,"Nathan Schroeder,Craig Lippitt,Derek Pope,Jessica Musgrave"
Morgan,Wiggins School District RE-50J Board Of Education,"Nathan Schroeder,Craig Lippitt,Derek Pope,Jessica Musgrave"
Weld,Wiggins School District RE-50J Board of Education,"Nathan Schroeder,Craig Lippitt,Derek Pope,Jessica Musgrave"
Arapahoe,Willow Trace Metropolitan District Ballot Issue 6G,"Yes/For,No/Against"
Teller,Woodland Park School District RE-2 Board of Directors - District B - At Large,"Bert West,Laura Gordon"
Teller,Woodland Park School District RE-2 Board of Directors - District D,"Norm Michaels,Kassidi Gilgenast"
Teller,Woodland Park School District RE-2 Board of Directors - District E,"Clayton G. Austin,Carol Greenstreet"
Yuma,Wray School District RD-2 Board of Education Directors,"Jeffrey Wingfield,Maggie Bowman,Kristen Schaffner"
Yuma,Yuma School District-1 Board of Education Directors,"Jeff M. Ovalle,Ronella M. Noble,John Deering"
Dolores,Telluride School District R-1 Board of Directors,"Jessica James McTigue,Dave Smith,Kaylie Reed"
