County,Tabulator ID,Batch ID,# of Ballot Cards,Location,,,,,,,,,,,,,,,,,,
La Plata,103,774,25,Bin # 16,,,,,,,,,,,,,,,,,,
La Plata,103,775,25,Bin # 16,,,,,,,,,,,,,,,,,,
La Plata,103,776,25,Bin # 16,,,,,,,,,,,,,,,,,,
La Plata,103,777,25,Bin # 16,,,,,,,,,,,,,,,,,,
La Plata,103,778,25,Bin # 16,,,,,,,,,,,,,,,,,,
La Plata,103,779,25,Bin # 16,,,,,,,,,,,,,,,,,,
La Plata,103,780,25,Bin # 16,,,,,,,,,,,,,,,,,,
La Plata,103,781,25,Bin # 16,,,,,,,,,,,,,,,,,,
La Plata,103,782,25,Bin # 16,,,,,,,,,,,,,,,,,,
La Plata,103,783,25,Bin # 16,,,,,,,,,,,,,,,,,,
La Plata,103,784,25,Bin # 16,,,,,,,,,,,,,,,,,,
La Plata,103,785,25,Bin # 16,,,,,,,,,,,,,,,,,,
La Plata,103,786,25,Bin # 16,,,,,,,,,,,,,,,,,,
La Plata,103,787,25,Bin # 16,,,,,,,,,,,,,,,,,,
La Plata,103,788,25,Bin # 16,,,,,,,,,,,,,,,,,,
La Plata,103,789,25,Bin # 16,,,,,,,,,,,,,,,,,,
La Plata,103,790,25,Bin # 16,,,,,,,,,,,,,,,,,,
La Plata,103,791,25,Bin # 16,,,,,,,,,,,,,,,,,,
La Plata,103,792,25,Bin # 16,,,,,,,,,,,,,,,,,,
La Plata,103,793,25,Bin # 16,,,,,,,,,,,,,,,,,,
La Plata,103,794,25,Bin # 16,,,,,,,,,,,,,,,,,,
La Plata,103,795,25,Bin # 16,,,,,,,,,,,,,,,,,,
La Plata,103,796,25,Bin # 16,,,,,,,,,,,,,,,,,,
La Plata,103,797,25,Bin # 16,,,,,,,,,,,,,,,,,,
La Plata,103,798,25,Bin # 16,,,,,,,,,,,,,,,,,,
La Plata,103,799,25,Bin # 16,,,,,,,,,,,,,,,,,,
La Plata,103,800,25,Bin # 16,,,,,,,,,,,,,,,,,,
La Plata,103,801,25,Bin # 17,,,,,,,,,,,,,,,,,,
La Plata,103,802,25,Bin # 17,,,,,,,,,,,,,,,,,,
La Plata,103,803,25,Bin # 17,,,,,,,,,,,,,,,,,,
La Plata,103,804,25,Bin # 17,,,,,,,,,,,,,,,,,,
La Plata,103,805,25,Bin # 17,,,,,,,,,,,,,,,,,,
La Plata,103,806,25,Bin # 17,,,,,,,,,,,,,,,,,,
La Plata,103,807,25,Bin # 17,,,,,,,,,,,,,,,,,,
La Plata,103,808,25,Bin # 17,,,,,,,,,,,,,,,,,,
La Plata,103,809,25,Bin # 17,,,,,,,,,,,,,,,,,,
La Plata,103,810,25,Bin # 17,,,,,,,,,,,,,,,,,,
La Plata,103,811,25,Bin # 17,,,,,,,,,,,,,,,,,,
La Plata,103,812,25,Bin # 17,,,,,,,,,,,,,,,,,,
La Plata,103,813,25,Bin # 17,,,,,,,,,,,,,,,,,,
La Plata,103,814,25,Bin # 17,,,,,,,,,,,,,,,,,,
La Plata,103,815,25,Bin # 17,,,,,,,,,,,,,,,,,,
La Plata,103,816,25,Bin # 17,,,,,,,,,,,,,,,,,,
La Plata,103,817,25,Bin # 17,,,,,,,,,,,,,,,,,,
La Plata,103,818,25,Bin # 17,,,,,,,,,,,,,,,,,,
La Plata,103,819,25,Bin # 17,,,,,,,,,,,,,,,,,,
La Plata,103,820,25,Bin # 17,,,,,,,,,,,,,,,,,,
La Plata,103,821,25,Bin # 17,,,,,,,,,,,,,,,,,,
La Plata,103,822,25,Bin # 17,,,,,,,,,,,,,,,,,,
La Plata,103,823,25,Bin # 17,,,,,,,,,,,,,,,,,,
La Plata,103,824,25,Bin # 17,,,,,,,,,,,,,,,,,,
La Plata,103,825,25,Bin # 17,,,,,,,,,,,,,,,,,,
La Plata,103,826,25,Bin # 17,,,,,,,,,,,,,,,,,,
La Plata,103,827,25,Bin # 17,,,,,,,,,,,,,,,,,,
La Plata,103,828,25,Bin # 17,,,,,,,,,,,,,,,,,,
La Plata,103,829,25,Bin # 17,,,,,,,,,,,,,,,,,,
La Plata,103,830,25,Bin # 17,,,,,,,,,,,,,,,,,,
La Plata,103,831,25,Bin # 17,,,,,,,,,,,,,,,,,,
La Plata,103,832,25,Bin # 17,,,,,,,,,,,,,,,,,,
La Plata,103,833,25,Bin # 17,,,,,,,,,,,,,,,,,,
La Plata,103,834,25,Bin # 17,,,,,,,,,,,,,,,,,,
La Plata,103,835,25,Bin # 17,,,,,,,,,,,,,,,,,,
La Plata,103,836,25,Bin # 17,,,,,,,,,,,,,,,,,,
La Plata,103,837,25,Bin # 17,,,,,,,,,,,,,,,,,,
La Plata,103,838,25,Bin # 17,,,,,,,,,,,,,,,,,,
La Plata,103,839,25,Bin # 17,,,,,,,,,,,,,,,,,,
La Plata,103,840,25,Bin # 17,,,,,,,,,,,,,,,,,,
La Plata,103,841,25,Bin # 17,,,,,,,,,,,,,,,,,,
La Plata,103,842,25,Bin # 17,,,,,,,,,,,,,,,,,,
La Plata,103,843,25,Bin # 17,,,,,,,,,,,,,,,,,,
La Plata,103,844,25,Bin # 17,,,,,,,,,,,,,,,,,,
La Plata,103,845,25,Bin # 17,,,,,,,,,,,,,,,,,,
La Plata,103,846,25,Bin # 17,,,,,,,,,,,,,,,,,,
La Plata,103,847,25,Bin # 17,,,,,,,,,,,,,,,,,,
La Plata,103,848,25,Bin # 17,,,,,,,,,,,,,,,,,,
La Plata,103,849,25,Bin # 17,,,,,,,,,,,,,,,,,,
La Plata,103,850,25,Bin # 17,,,,,,,,,,,,,,,,,,
La Plata,103,851,25,Bin # 18,,,,,,,,,,,,,,,,,,
La Plata,103,852,25,Bin # 18,,,,,,,,,,,,,,,,,,
La Plata,103,853,25,Bin # 18,,,,,,,,,,,,,,,,,,
La Plata,103,854,25,Bin # 18,,,,,,,,,,,,,,,,,,
La Plata,103,855,25,Bin # 18,,,,,,,,,,,,,,,,,,
La Plata,103,856,25,Bin # 18,,,,,,,,,,,,,,,,,,
La Plata,103,857,25,Bin # 18,,,,,,,,,,,,,,,,,,
La Plata,103,858,25,Bin # 18,,,,,,,,,,,,,,,,,,
La Plata,103,859,25,Bin # 18,,,,,,,,,,,,,,,,,,
La Plata,103,860,25,Bin # 18,,,,,,,,,,,,,,,,,,
La Plata,103,861,25,Bin # 18,,,,,,,,,,,,,,,,,,
La Plata,103,862,25,Bin # 18,,,,,,,,,,,,,,,,,,
La Plata,103,863,25,Bin # 18,,,,,,,,,,,,,,,,,,
La Plata,103,864,25,Bin # 18,,,,,,,,,,,,,,,,,,
La Plata,103,865,25,Bin # 18,,,,,,,,,,,,,,,,,,
La Plata,103,866,25,Bin # 18,,,,,,,,,,,,,,,,,,
La Plata,103,867,25,Bin # 18,,,,,,,,,,,,,,,,,,
La Plata,103,868,25,Bin # 18,,,,,,,,,,,,,,,,,,
La Plata,103,869,25,Bin # 18,,,,,,,,,,,,,,,,,,
La Plata,103,870,19,Bin # 18,,,,,,,,,,,,,,,,,,
La Plata,102,1,25,Bin # 1,,,,,,,,,,,,,,,,,,
La Plata,102,2,25,Bin # 1,,,,,,,,,,,,,,,,,,
La Plata,102,3,25,Bin # 1,,,,,,,,,,,,,,,,,,
La Plata,102,4,25,Bin # 1,,,,,,,,,,,,,,,,,,
La Plata,102,5,25,Bin # 1,,,,,,,,,,,,,,,,,,
La Plata,102,6,25,Bin # 1,,,,,,,,,,,,,,,,,,
La Plata,102,7,25,Bin # 1,,,,,,,,,,,,,,,,,,
La Plata,102,8,25,Bin # 1,,,,,,,,,,,,,,,,,,
La Plata,102,9,25,Bin # 1,,,,,,,,,,,,,,,,,,
La Plata,102,10,25,Bin # 1,,,,,,,,,,,,,,,,,,
La Plata,102,11,25,Bin # 1,,,,,,,,,,,,,,,,,,
La Plata,102,12,25,Bin # 1,,,,,,,,,,,,,,,,,,
