county_name,contest_name,imprinted_id,ballot_type,choice_per_voting_computer,audit_board_selection,consensus,record_type,audit_board_comment,timestamp,cvr_id,audit_reason,discrepancy
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-198-8,7,"""Cassie Kimbrell""","""Cassie Kimbrell""",YES,uploaded,,2023-11-18 15:40:42.530,848001,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-199-22,7,"""Cassie Kimbrell""","""Cassie Kimbrell""",YES,uploaded,,2023-11-18 15:41:35.030,848018,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-201-13,7,"""Mike Knott""","""Mike Knott""",YES,uploaded,,2023-11-18 15:45:23.820,848076,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-202-5,7,"""Cassie Kimbrell""","""Cassie Kimbrell""",YES,uploaded,,2023-11-18 15:46:07.650,848092,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-205-7,7,"""Mike Knott""","""Mike Knott""",YES,uploaded,,2023-11-18 15:46:52.140,848177,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-216-15,7,"""Cassie Kimbrell""","""Cassie Kimbrell""",YES,uploaded,,2023-11-18 15:57:23.580,848418,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-216-6,7,"""Mike Knott""","""Mike Knott""",YES,uploaded,,2023-11-18 15:56:01.770,848424,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-216-7,7,"""Cassie Kimbrell""","""Cassie Kimbrell""",YES,uploaded,,2023-11-18 15:56:45.640,848427,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,0102-02-18,7,"""Cassie Kimbrell""","""Cassie Kimbrell""",YES,uploaded,,2023-11-18 13:29:08.240,843159,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-222-24,7,"""Mike Knott""","""Mike Knott""",YES,uploaded,,2023-11-18 15:57:57.970,848568,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-224-14,7,"""Mike Knott""","""Mike Knott""",YES,uploaded,,2023-11-18 15:59:26.710,848630,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-224-15,7,"""Mike Knott""","""Mike Knott""",YES,uploaded,,2023-11-18 16:00:12.430,848625,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-224-5,7,"""Mike Knott""","""Mike Knott""",YES,uploaded,,2023-11-18 15:58:42.810,848617,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-226-1,7,"""Mike Knott""","""Mike Knott""",YES,uploaded,,2023-11-18 16:01:13.560,848659,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-226-20,7,"""Mike Knott""","""Mike Knott""",YES,uploaded,,2023-11-18 16:01:54.890,848660,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-226-22,7,"""Cassie Kimbrell""","""Cassie Kimbrell""",YES,uploaded,,2023-11-18 16:02:33.700,848664,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-227-6,7,"""Cassie Kimbrell""","""Cassie Kimbrell""",YES,uploaded,,2023-11-18 16:03:17.340,848697,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-228-24,7,"""Cassie Kimbrell""","""Cassie Kimbrell""",YES,uploaded,,2023-11-18 16:04:44.690,848718,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-228-6,7,"""Cassie Kimbrell""","""Cassie Kimbrell""",YES,uploaded,,2023-11-18 16:03:59.810,848727,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-231-7,7,"""Mike Knott""","""Mike Knott""",YES,uploaded,,2023-11-18 16:05:29.120,848802,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-232-1,7,"""Cassie Kimbrell""","""Cassie Kimbrell""",YES,uploaded,,2023-11-18 16:06:14.780,848810,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-232-2,7,"""Mike Knott""","""Mike Knott""",YES,uploaded,,2023-11-18 16:06:56.860,848812,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-232-22,7,"""Mike Knott""","""Mike Knott""",YES,uploaded,,2023-11-18 16:08:23.260,848813,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-234-10,7,"""Cassie Kimbrell""","""Cassie Kimbrell""",YES,uploaded,,2023-11-18 16:09:03.860,848874,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-234-16,7,"""Mike Knott""","""Mike Knott""",YES,uploaded,,2023-11-18 16:10:14.740,848868,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-235-15,7,"""Cassie Kimbrell""","""Cassie Kimbrell""",YES,uploaded,,2023-11-18 16:10:59.990,848901,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-239-3,7,"""Cassie Kimbrell""","""Cassie Kimbrell""",YES,uploaded,,2023-11-18 16:11:47.150,848984,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-242-23,7,"""Cassie Kimbrell""","""Cassie Kimbrell""",YES,uploaded,,2023-11-18 16:12:33.390,849061,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-243-16,7,"""Mike Knott""","""Mike Knott""",YES,uploaded,,2023-11-18 16:13:20.310,849102,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-245-18,7,"""Cassie Kimbrell""","""Cassie Kimbrell""",YES,uploaded,,2023-11-18 16:14:00.960,849139,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-246-24,7,"""Cassie Kimbrell""","""Cassie Kimbrell""",YES,uploaded,,2023-11-18 16:14:45.160,849162,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-248-16,7,"""Cassie Kimbrell""","""Cassie Kimbrell""",YES,uploaded,,2023-11-18 16:15:42.440,849224,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-248-19,7,,,YES,uploaded,,2023-11-18 16:16:29.400,849202,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,0102-02-05,7,"""Mike Knott""","""Mike Knott""",YES,uploaded,,2023-11-18 13:27:58.110,843158,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-250-1,7,"""Mike Knott""","""Mike Knott""",YES,uploaded,,2023-11-18 16:19:22.270,849254,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-25-13,7,"""Mike Knott""","""Mike Knott""",YES,uploaded,,2023-11-18 13:44:48.600,843736,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-254-14,7,"""Mike Knott""","""Mike Knott""",YES,uploaded,,2023-11-18 16:23:22.550,849370,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-256-10,7,"""Cassie Kimbrell""","""Cassie Kimbrell""",YES,uploaded,,2023-11-18 16:24:05.020,849410,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-257-13,2,"""Cassie Kimbrell""","""Cassie Kimbrell""",YES,uploaded,,2023-11-20 09:38:44.970,849445,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-257-14,2,"""Cassie Kimbrell""","""Cassie Kimbrell""",YES,uploaded,,2023-11-20 09:39:23.880,849443,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-257-4,7,"""Mike Knott""","""Mike Knott""",YES,uploaded,,2023-11-18 16:24:55.790,849433,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-258-2,7,"""Mike Knott""","""Mike Knott""",YES,uploaded,,2023-11-20 09:40:17.580,849455,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-258-5,7,"""Mike Knott""","""Mike Knott""",YES,uploaded,,2023-11-20 09:41:00.240,849466,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-258-9,7,"""Cassie Kimbrell""","""Cassie Kimbrell""",YES,uploaded,,2023-11-20 09:41:43.770,849463,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-259-1,7,,,YES,uploaded,,2023-11-20 09:42:25.010,849487,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-260-8,7,"""Cassie Kimbrell""","""Cassie Kimbrell""",YES,uploaded,,2023-11-20 09:43:11.240,849523,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-261-7,7,"""Cassie Kimbrell""","""Cassie Kimbrell""",YES,uploaded,,2023-11-20 09:43:58.110,849548,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-262-1,7,"""Mike Knott""","""Mike Knott""",YES,uploaded,,2023-11-20 09:44:58.590,849550,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-262-11,7,"""Mike Knott""","""Mike Knott""",YES,uploaded,,2023-11-20 09:46:20.010,849571,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-262-2,7,"""Mike Knott""","""Mike Knott""",YES,uploaded,,2023-11-20 09:45:35.420,849552,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-262-25,7,"""Mike Knott""","""Mike Knott""",YES,uploaded,,2023-11-20 09:47:00.910,849561,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-268-20,7,"""Mike Knott""","""Mike Knott""",YES,uploaded,,2023-11-20 09:47:40.920,849701,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-270-18,7,"""Cassie Kimbrell""","""Cassie Kimbrell""",YES,uploaded,,2023-11-20 09:49:12.690,849769,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-27-10,7,"""Mike Knott""","""Mike Knott""",YES,uploaded,,2023-11-18 13:45:32.960,843782,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-271-16,7,"""Cassie Kimbrell""","""Cassie Kimbrell""",YES,uploaded,,2023-11-20 09:50:01.040,849795,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-271-24,7,"""Cassie Kimbrell""","""Cassie Kimbrell""",YES,uploaded,,2023-11-20 09:50:45.820,849784,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-272-4,7,"""Cassie Kimbrell""","""Cassie Kimbrell""",YES,uploaded,,2023-11-20 09:51:23.970,849804,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-273-18,7,"""Mike Knott""","""Mike Knott""",YES,uploaded,,2023-11-20 09:52:07.400,849831,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-277-21,7,"""Cassie Kimbrell""","""Cassie Kimbrell""",YES,uploaded,,2023-11-20 09:52:49.380,849928,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-278-18,7,"""Mike Knott""","""Mike Knott""",YES,uploaded,,2023-11-20 09:53:28.390,849969,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-280-12,7,"""Mike Knott""","""Mike Knott""",YES,uploaded,,2023-11-20 09:54:10.750,850014,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-28-12,7,"""Cassie Kimbrell""","""Cassie Kimbrell""",YES,uploaded,,2023-11-18 13:46:13.940,843809,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-285-10,7,"""Mike Knott""","""Mike Knott""",YES,uploaded,,2023-11-20 09:54:50.960,850137,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-287-18,7,"""Cassie Kimbrell""","""Cassie Kimbrell""",YES,uploaded,,2023-11-20 09:56:10.730,850186,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-288-2,7,"""Cassie Kimbrell""","""Cassie Kimbrell""",YES,uploaded,,2023-11-20 09:56:53.270,850222,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-293-2,7,"""Cassie Kimbrell""","""Cassie Kimbrell""",YES,uploaded,,2023-11-20 09:58:09.410,850341,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-293-3,7,"""Mike Knott""","""Mike Knott""",YES,uploaded,,2023-11-20 09:58:52.810,850338,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-295-22,7,"""Cassie Kimbrell""","""Cassie Kimbrell""",YES,uploaded,,2023-11-20 10:00:15.150,850377,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-295-5,7,"""Cassie Kimbrell""","""Cassie Kimbrell""",YES,uploaded,,2023-11-20 09:59:33.250,850388,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-296-23,7,"""Mike Knott""","""Mike Knott""",YES,uploaded,,2023-11-20 10:01:03.550,850404,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-297-21,7,"""Mike Knott""","""Mike Knott""",YES,uploaded,,2023-11-20 10:01:44.210,850424,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-299-19,7,"""Cassie Kimbrell""","""Cassie Kimbrell""",YES,uploaded,,2023-11-20 10:03:16.070,850469,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-300-6,7,"""Mike Knott""","""Mike Knott""",YES,uploaded,,2023-11-20 10:05:33.750,850498,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-302-24,7,"""Mike Knott""","""Mike Knott""",YES,uploaded,,2023-11-20 10:07:59.070,850543,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-305-19,7,,,YES,uploaded,,2023-11-20 10:11:24.920,850618,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-305-22,7,,,YES,uploaded,,2023-11-20 10:12:06.400,850624,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-305-7,7,"""Cassie Kimbrell""","""Cassie Kimbrell""",YES,uploaded,,2023-11-20 10:10:38.550,850640,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-306-7,7,,,YES,uploaded,,2023-11-20 10:12:49.390,850661,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-307-12,7,"""Cassie Kimbrell""","""Cassie Kimbrell""",YES,uploaded,,2023-11-20 10:14:13.850,850685,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-307-9,7,"""Cassie Kimbrell""","""Cassie Kimbrell""",YES,uploaded,,2023-11-20 10:13:31.490,850684,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-308-3,7,,,YES,uploaded,,2023-11-20 10:14:51.910,850695,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-309-14,7,"""Mike Knott""","""Mike Knott""",YES,uploaded,,2023-11-20 10:15:30.640,850737,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-310-18,7,"""Cassie Kimbrell""","""Cassie Kimbrell""",YES,uploaded,,2023-11-20 10:16:13.360,850763,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-31-1,7,"""Cassie Kimbrell""","""Cassie Kimbrell""",YES,uploaded,,2023-11-18 13:47:09.060,843887,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-311-20,7,"""Cassie Kimbrell""","""Cassie Kimbrell""",YES,uploaded,,2023-11-20 10:24:32.500,850770,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-314-14,7,"""Mike Knott""","""Mike Knott""",YES,uploaded,,2023-11-20 10:25:53.280,850849,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-314-24,7,"""Cassie Kimbrell""","""Cassie Kimbrell""",YES,uploaded,,2023-11-20 10:26:31.030,850852,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-314-3,7,"""Cassie Kimbrell""","""Cassie Kimbrell""",YES,uploaded,,2023-11-20 10:25:12.750,850853,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-31-5,7,"""Mike Knott""","""Mike Knott""",YES,uploaded,,2023-11-18 13:47:53.010,843876,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,0102-03-18,7,"""Mike Knott""","""Mike Knott""",YES,uploaded,,2023-11-18 13:30:16.010,843191,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-319-6,7,"""Cassie Kimbrell""","""Cassie Kimbrell""",YES,uploaded,,2023-11-20 10:27:10.110,850976,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-320-4,7,"""Cassie Kimbrell""","""Cassie Kimbrell""",YES,uploaded,,2023-11-20 10:27:56.390,851003,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-321-23,7,"""Cassie Kimbrell""","""Cassie Kimbrell""",YES,uploaded,,2023-11-20 10:29:05.820,851022,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-32-2,7,"""Cassie Kimbrell""","""Cassie Kimbrell""",YES,uploaded,,2023-11-18 13:48:35.970,843905,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-323-24,7,,,YES,uploaded,,2023-11-20 10:30:29.220,851073,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-323-7,7,"""Cassie Kimbrell""","""Cassie Kimbrell""",YES,uploaded,,2023-11-20 10:29:41.790,851082,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-324-15,7,"""Mike Knott""","""Mike Knott""",YES,uploaded,,2023-11-20 10:31:15.840,851111,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-324-18,7,"""Mike Knott""","""Mike Knott""",YES,uploaded,,2023-11-20 10:31:58.660,851106,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-325-10,7,"""Mike Knott""","""Mike Knott""",YES,uploaded,,2023-11-20 10:33:24.990,851137,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-325-17,7,"""Cassie Kimbrell""","""Cassie Kimbrell""",YES,uploaded,,2023-11-20 10:34:08.730,851136,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-325-18,7,"""Cassie Kimbrell""","""Cassie Kimbrell""",YES,uploaded,,2023-11-20 10:34:49.120,851135,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-326-25,7,"""Mike Knott""","""Mike Knott""",YES,uploaded,,2023-11-20 10:35:26.730,851138,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-32-7,7,"""Mike Knott""","""Mike Knott""",YES,uploaded,,2023-11-18 13:49:33.110,843896,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-327-8,7,"""Mike Knott""","""Mike Knott""",YES,uploaded,,2023-11-20 10:36:10.640,851179,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-328-1,7,"""Cassie Kimbrell""","""Cassie Kimbrell""",YES,uploaded,,2023-11-20 10:36:53.190,851188,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-329-10,7,"""Cassie Kimbrell""","""Cassie Kimbrell""",YES,uploaded,,2023-11-20 10:37:36.420,851233,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-333-7,7,"""Mike Knott""","""Mike Knott""",YES,uploaded,,2023-11-20 10:38:18.640,851325,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-339-11,7,"""Cassie Kimbrell""","""Cassie Kimbrell""",YES,uploaded,,2023-11-20 10:39:02.240,851472,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-339-14,7,"""Mike Knott""","""Mike Knott""",YES,uploaded,,2023-11-20 10:39:46.690,851482,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-339-18,7,"""Mike Knott""","""Mike Knott""",YES,uploaded,,2023-11-20 10:40:31.420,851469,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-34-10,7,"""Cassie Kimbrell""","""Cassie Kimbrell""",YES,uploaded,,2023-11-18 13:50:12.740,843957,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-341-19,7,"""Cassie Kimbrell""","""Cassie Kimbrell""",YES,uploaded,,2023-11-20 10:41:18.550,851508,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-343-19,7,"""Mike Knott""","""Mike Knott""",YES,uploaded,,2023-11-20 10:41:59.080,851558,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-344-23,7,"""Cassie Kimbrell""","""Cassie Kimbrell""",YES,uploaded,,2023-11-20 10:42:46.670,851591,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-346-25,7,"""Cassie Kimbrell""","""Cassie Kimbrell""",YES,uploaded,,2023-11-20 10:43:25.640,851643,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-347-18,7,"""Mike Knott""","""Mike Knott""",YES,uploaded,,2023-11-20 10:44:44.340,851677,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-347-20,7,"""Cassie Kimbrell""","""Cassie Kimbrell""",YES,uploaded,,2023-11-20 10:45:20.840,851658,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-347-24,7,"""Cassie Kimbrell""","""Cassie Kimbrell""",YES,uploaded,,2023-11-20 10:46:02.410,851666,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-347-8,7,"""Cassie Kimbrell""","""Cassie Kimbrell""",YES,uploaded,,2023-11-20 10:44:04.980,851675,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-348-1,7,"""Mike Knott""","""Mike Knott""",YES,uploaded,,2023-11-20 10:46:47.260,851687,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-348-5,7,"""Mike Knott""","""Mike Knott""",YES,uploaded,,2023-11-20 10:47:27.690,851704,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-349-16,7,"""Cassie Kimbrell""","""Cassie Kimbrell""",YES,uploaded,,2023-11-20 10:48:37.260,851728,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-351-7,7,"""Cassie Kimbrell""","""Cassie Kimbrell""",YES,uploaded,,2023-11-20 10:49:16.860,851778,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-353-23,7,"""Mike Knott""","""Mike Knott""",YES,uploaded,,2023-11-20 10:50:00.930,851813,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-356-12,7,"""Cassie Kimbrell""","""Cassie Kimbrell""",YES,uploaded,,2023-11-20 10:50:41.390,851895,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-356-23,7,"""Cassie Kimbrell""","""Cassie Kimbrell""",YES,uploaded,,2023-11-20 10:51:20.370,851887,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-35-7,7,"""Mike Knott""","""Mike Knott""",YES,uploaded,,2023-11-18 13:50:53.760,843971,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-357-1,7,"""Cassie Kimbrell""","""Cassie Kimbrell""",YES,uploaded,,2023-11-20 10:51:58.480,851903,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-357-19,7,"""Mike Knott""","""Mike Knott""",YES,uploaded,,2023-11-20 10:52:47.810,851902,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-358-19,7,"""Cassie Kimbrell""","""Cassie Kimbrell""",YES,uploaded,,2023-11-20 10:54:26.730,851925,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-358-2,7,"""Mike Knott""","""Mike Knott""",YES,uploaded,,2023-11-20 10:53:43.010,851940,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-358-23,7,"""Cassie Kimbrell""","""Cassie Kimbrell""",YES,uploaded,,2023-11-20 10:55:11.120,851933,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-371-8,7,"""Cassie Kimbrell""","""Cassie Kimbrell""",YES,uploaded,,2023-11-20 11:00:59.280,852253,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-374-15,7,"""Mike Knott""","""Mike Knott""",YES,uploaded,,2023-11-20 11:02:27.590,852337,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-374-5,7,"""Mike Knott""","""Mike Knott""",YES,uploaded,,2023-11-20 11:01:45.570,852339,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-375-14,7,"""Mike Knott""","""Mike Knott""",YES,uploaded,,2023-11-20 11:03:11.610,852356,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-375-23,7,"""Cassie Kimbrell""","""Cassie Kimbrell""",YES,uploaded,,2023-11-20 11:04:01.270,852349,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-376-8,7,,,YES,uploaded,,2023-11-20 11:04:52.760,852383,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-377-18,7,"""Cassie Kimbrell""","""Cassie Kimbrell""",YES,uploaded,,2023-11-20 11:05:35.670,852412,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-380-20,7,"""Cassie Kimbrell""","""Cassie Kimbrell""",YES,uploaded,,2023-11-20 11:06:15.430,852466,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-380-24,7,"""Mike Knott""","""Mike Knott""",YES,uploaded,,2023-11-20 11:07:01.680,852474,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-381-25,7,"""Cassie Kimbrell""","""Cassie Kimbrell""",YES,uploaded,,2023-11-20 11:08:35.160,852491,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-381-6,7,"""Mike Knott""","""Mike Knott""",YES,uploaded,,2023-11-20 11:07:51.530,852508,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-382-5,7,"""Cassie Kimbrell""","""Cassie Kimbrell""",YES,uploaded,,2023-11-20 11:09:18.570,852528,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-384-9,7,"""Cassie Kimbrell""","""Cassie Kimbrell""",YES,uploaded,,2023-11-20 11:10:15.150,852583,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-386-1,7,"""Cassie Kimbrell""","""Cassie Kimbrell""",YES,uploaded,,2023-11-20 11:10:53.800,852613,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-386-16,7,,,YES,uploaded,,2023-11-20 11:11:57.940,852617,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-391-25,7,"""Mike Knott""","""Mike Knott""",YES,uploaded,,2023-11-20 11:13:51.720,852747,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-391-4,7,"""Mike Knott""","""Mike Knott""",YES,uploaded,,2023-11-20 11:13:09.590,852746,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-39-18,7,"""Mike Knott""","""Mike Knott""",YES,uploaded,,2023-11-18 13:52:43.340,844080,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-396-20,7,"""Mike Knott""","""Mike Knott""",YES,uploaded,,2023-11-20 11:15:07.740,852859,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-399-17,7,"""Mike Knott""","""Mike Knott""",YES,uploaded,,2023-11-20 11:15:47.790,852950,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-399-23,7,"""Mike Knott""","""Mike Knott""",YES,uploaded,,2023-11-20 11:18:26.280,852940,,FALSE
Teller,Woodland Park School District RE-2 Board of Directors - District D,102-40-15,7,"""Cassie Kimbrell""","""Cassie Kimbrell""",YES,uploaded,,2023-11-18 13:54:57.570,844108,,FALSE
