County,Tabulator ID,Batch,# of Ballots,Location,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1440,16,Box 33,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1441,23,Box 33,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1442,25,Box 33,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1443,25,Box 33,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1444,25,Box 33,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1445,30,Box 33,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1446,25,Box 33,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1447,25,Box 33,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1448,46,Box 33,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1449,58,Box 33,,,,,,,,,,,,,,,,,,,,,
Broomfield,5,1,33,Box 1,,,,,,,,,,,,,,,,,,,,,
Broomfield,5,2,65,Box 1,,,,,,,,,,,,,,,,,,,,,
Broomfield,5,3,38,Box 1,,,,,,,,,,,,,,,,,,,,,
Broomfield,5,4,28,Box 1,,,,,,,,,,,,,,,,,,,,,
Broomfield,5,5,15,Box 1,,,,,,,,,,,,,,,,,,,,,
Broomfield,5,6,23,Box 1,,,,,,,,,,,,,,,,,,,,,
Broomfield,5,7,43,Box 1,,,,,,,,,,,,,,,,,,,,,
Broomfield,5,8,50,Box 1,,,,,,,,,,,,,,,,,,,,,
Broomfield,5,9,20,Box 1,,,,,,,,,,,,,,,,,,,,,
Broomfield,5,10,23,Box 1,,,,,,,,,,,,,,,,,,,,,
Broomfield,5,11,21,Box 1,,,,,,,,,,,,,,,,,,,,,
Broomfield,5,12,129,Box 1,,,,,,,,,,,,,,,,,,,,,
Broomfield,5,13,56,Box 1,,,,,,,,,,,,,,,,,,,,,
Broomfield,5,14,58,Box 1,,,,,,,,,,,,,,,,,,,,,
Broomfield,5,15,68,Box 1,,,,,,,,,,,,,,,,,,,,,
Broomfield,5,16,20,Box 1,,,,,,,,,,,,,,,,,,,,,
Broomfield,5,17,58,Box 1,,,,,,,,,,,,,,,,,,,,,
Broomfield,5,18,45,Box 1,,,,,,,,,,,,,,,,,,,,,
Broomfield,5,19,37,Box 1,,,,,,,,,,,,,,,,,,,,,
Broomfield,5,20,39,Box 1,,,,,,,,,,,,,,,,,,,,,
Broomfield,5,21,50,Box 1,,,,,,,,,,,,,,,,,,,,,
Broomfield,5,22,27,Box 1,,,,,,,,,,,,,,,,,,,,,
Broomfield,5,23,25,Box 1,,,,,,,,,,,,,,,,,,,,,
Broomfield,5,24,33,Box 1,,,,,,,,,,,,,,,,,,,,,
Broomfield,5,25,28,Box 1,,,,,,,,,,,,,,,,,,,,,
Broomfield,5,26,89,Box 1,,,,,,,,,,,,,,,,,,,,,
Broomfield,5,27,50,Box 1,, ,,,,,,,,,,,,,,,,,,,
