contest_name,audit_reason,random_audit_status,winners_allowed,ballot_card_count,contest_ballot_card_count,winners,min_margin,risk_limit,audited_sample_count,two_vote_over_count,one_vote_over_count,zero_discrepancy_count,one_vote_under_count,two_vote_under_count,disagreement_count,gamma,overstatements,optimistic_samples_to_audit,estimated_samples_to_audit
San Miguel County Commissioner District 2 - DEM,opportunistic_benefits,not_auditable,1,1965,1574,"""Paul Reich""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
San Miguel County Coroner - DEM,opportunistic_benefits,not_auditable,1,1965,1574,"""Emil Sante""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
San Miguel County Sheriff - DEM,opportunistic_benefits,not_auditable,1,1965,1574,"""Lane Keith Masters""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
San Miguel County Surveyor - DEM,opportunistic_benefits,not_auditable,1,1965,1574,"""J. David Foley""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
San Miguel County Treasurer - DEM,opportunistic_benefits,not_auditable,1,1965,1574,"""Brandi R. Hatfield""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Secretary of State - DEM,opportunistic_benefits,in_progress,1,1347679,857809,"""Amanda Gonzalez""",228150,0.03000000,0,0,0,0,0,0,0,1.03905000,0,44,44
Secretary of State - DEM (Chaffee),county_wide_contest,risk_limit_achieved,1,7491,4763,"""Amanda Gonzalez""",1025,0.03000000,55,0,0,0,0,0,0,1.03905000,0,54,54
Secretary of State - DEM (Clear Creek),county_wide_contest,risk_limit_achieved,1,2641,1781,"""Amanda Gonzalez""",408,0.03000000,49,0,0,0,0,0,0,1.03905000,0,48,48
Secretary of State - DEM (Delta),county_wide_contest,risk_limit_achieved,1,9806,3347,"""Amanda Gonzalez""",746,0.03000000,97,0,0,0,0,0,0,1.03905000,0,96,96
Secretary of State - DEM (Fremont),county_wide_contest,risk_limit_achieved,1,13174,4170,"""Amanda Gonzalez""",1114,0.03000000,88,0,0,0,0,0,0,1.03905000,0,87,87
Secretary of State - DEM (Garfield),county_wide_contest,risk_limit_achieved,1,14398,6794,"""Amanda Gonzalez""",1053,0.03000000,101,0,0,0,0,0,0,1.03905000,0,100,100
Secretary of State - DEM (Grand),county_wide_contest,risk_limit_achieved,1,4645,2427,"""Amanda Gonzalez""",457,0.03000000,76,0,0,0,0,0,0,1.03905000,0,75,75
Secretary of State - DEM (Gunnison),county_wide_contest,risk_limit_achieved,1,4558,3247,"""Amanda Gonzalez""",478,0.03000000,71,0,0,0,0,0,0,1.03905000,0,70,70
Secretary of State - DEM (Montrose),county_wide_contest,risk_limit_achieved,1,12318,4461,"""Amanda Gonzalez""",1025,0.03000000,89,0,0,0,0,0,0,1.03905000,0,88,88
Secretary of State - DEM (Park),county_wide_contest,risk_limit_achieved,1,5953,2365,"""Amanda Gonzalez""",556,0.03000000,80,0,0,0,0,0,0,1.03905000,0,79,79
Secretary of State - DEM (Pitkin),county_wide_contest,risk_limit_achieved,1,4951,4011,"""Amanda Gonzalez""",314,0.03000000,116,0,0,0,0,0,0,1.03905000,0,115,115
Secretary of State - DEM (Saguache),county_wide_contest,risk_limit_achieved,1,1654,1058,"""Amanda Gonzalez""",289,0.03000000,43,0,0,0,0,0,0,1.03905000,0,42,42
Secretary of State - DEM (Summit),county_wide_contest,risk_limit_achieved,1,6774,5282,"""Amanda Gonzalez""",636,0.03000000,79,0,0,0,0,0,0,1.03905000,0,78,78
Secretary of State - DEM (Teller),county_wide_contest,risk_limit_achieved,1,8005,2819,"""Amanda Gonzalez""",662,0.03000000,90,0,0,0,0,0,0,1.03905000,0,89,89
Secretary of State - LBR,opportunistic_benefits,in_progress,1,1444047,3605,"""Alex Astley""",846,0.03000000,0,0,0,0,0,0,0,1.03905000,0,12439,12439
Secretary of State - REP,opportunistic_benefits,not_auditable,1,1444047,535789,"""James Wiley""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Sedgwick County Assessor - REP,opportunistic_benefits,not_auditable,1,801,675,"""Elmer Ruder""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Sedgwick County Commissioner - District 1 - REP,opportunistic_benefits,not_auditable,1,801,675,"""Randy R Renquist""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Sedgwick County Coroner - REP,opportunistic_benefits,not_auditable,1,801,675,"""Tasha L Harris""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Sedgwick County Sheriff - REP,opportunistic_benefits,ended,1,801,675,"""Koby Quayle""",313,0.03000000,0,0,0,0,0,0,0,1.03905000,0,19,19
Sedgwick County Treasurer - REP,opportunistic_benefits,not_auditable,1,801,675,"""Lori L Ehmke""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Board of Education Member - Congressional District 1 - DEM,opportunistic_benefits,not_auditable,1,486565,160222,"""Lisa Escarcega""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Board of Education Member - Congressional District 1 - REP,opportunistic_benefits,not_auditable,1,486565,18385,"""Frederick Espinoza""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Board of Education Member - Congressional District 3 - DEM,opportunistic_benefits,not_auditable,1,201514,94722,"""Barb Clementi""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Board of Education Member - Congressional District 3 - REP,opportunistic_benefits,not_auditable,1,201514,97996,"""Sherri M Wright""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Board of Education Member - Congressional District 7 - DEM,opportunistic_benefits,not_auditable,1,561564,137202,"""Karla Esser""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Board of Education Member - Congressional District 7 - REP,opportunistic_benefits,in_progress,1,561564,74568,"""Steve Barton""",39414,0.03000000,0,0,0,0,0,0,0,1.03905000,0,104,104
State Representative - District 10 - DEM,opportunistic_benefits,not_auditable,1,100423,19267,"""Junie Joseph""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 11 - DEM,opportunistic_benefits,not_auditable,1,100423,19379,"""Karen McCormick""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 12 - DEM,opportunistic_benefits,not_auditable,1,100423,25818,"""Kyle Brown""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 12 - REP,opportunistic_benefits,not_auditable,1,100423,4040,"""Ryan Rhatigan""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 13 - DEM,opportunistic_benefits,in_progress,1,27161,15660,"""Consuelo Redhorse""",171,0.03000000,0,0,0,0,0,0,0,1.03905000,0,1158,1158
State Representative - District 13 - REP,opportunistic_benefits,not_auditable,1,27161,10769,"""Miguel Martinez""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 14 - DEM,opportunistic_benefits,not_auditable,1,165793,12591,"""Sarah Emery""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 14 - REP,opportunistic_benefits,ended,1,165793,15947,"""Ava Flanell""",7006,0.03000000,0,0,0,0,0,0,0,1.03905000,0,173,173
State Representative - District 15 - DEM,opportunistic_benefits,not_auditable,1,165793,8599,"""Jeff K. Livingston""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 15 - REP,opportunistic_benefits,not_auditable,1,165793,9478,"""Pricella Tiegen""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 16 - DEM,opportunistic_benefits,not_auditable,1,165793,11232,"""Steph Vigil""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 16 - REP,opportunistic_benefits,ended,1,165793,8626,"""Jill Haffley""",2296,0.03000000,0,0,0,0,0,0,0,1.03905000,0,527,527
State Representative - District 17 - DEM,opportunistic_benefits,ended,1,165793,6181,"""Regina English""",1469,0.03000000,0,0,0,0,0,0,0,1.03905000,0,823,823
State Representative - District 17 - REP,opportunistic_benefits,not_auditable,1,165793,3344,"""Laura Martin""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 18 - DEM,opportunistic_benefits,not_auditable,1,173798,13473,"""Amy T Paschal""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 18 - REP,opportunistic_benefits,not_auditable,1,173798,9415,"""Adriana Cuva""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 19 - DEM,opportunistic_benefits,ended,1,100423,7490,"""Jillaire McMillan""",640,0.03000000,0,0,0,0,0,0,0,1.03905000,0,1144,1144
State Representative - District 19 - DEM (Weld),county_wide_contest,risk_limit_achieved,1,69640,9502,"""Jillaire McMillan""",1661,0.03000000,307,0,0,0,0,0,0,1.03905000,0,306,306
State Representative - District 19 - REP,opportunistic_benefits,not_auditable,1,170063,9145,"""Dan Woog""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 1 - DEM,opportunistic_benefits,not_auditable,1,347413,13527,"""Javier Mabrey""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 1 - REP,opportunistic_benefits,not_auditable,1,347413,3592,"""Joseph Montoya""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 20 - REP,opportunistic_benefits,not_auditable,1,165793,18820,"""Jarvis Caldwell""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 21 - DEM,opportunistic_benefits,not_auditable,1,165793,5422,"""Michelle Tweed""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 21 - REP,opportunistic_benefits,ended,1,165793,5814,"""Brenda Miller""",2687,0.03000000,0,0,0,0,0,0,0,1.03905000,0,450,450
State Representative - District 22 - DEM,opportunistic_benefits,not_auditable,1,165793,9769,"""Michael Pierson""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 22 - REP,opportunistic_benefits,not_auditable,1,165793,11550,"""Ken deGraaf""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 23 - DEM,opportunistic_benefits,not_auditable,1,169345,18661,"""Alexis Hoffkling""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 24 - DEM,opportunistic_benefits,not_auditable,1,264882,18419,"""Lisa Feret""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 24 - REP,opportunistic_benefits,not_auditable,1,264882,8794,"""Kristopher Johnson""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 25 - DEM,opportunistic_benefits,not_auditable,1,169345,18310,"""Tammy Story""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 25 - REP,opportunistic_benefits,not_auditable,1,169345,11029,"""Mark Herzfeld""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 26 - DEM,opportunistic_benefits,not_auditable,1,22058,11263,"""Meghan Lukens""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 26 - REP,opportunistic_benefits,not_auditable,1,22058,8741,"""James Kellogg""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 27 - DEM,opportunistic_benefits,not_auditable,1,169345,18330,"""Danielle Varda""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 27 - REP,opportunistic_benefits,not_auditable,1,169345,8309,"""Eric Bodenstab""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 28 - DEM,opportunistic_benefits,not_auditable,1,169345,15436,"""David Rein""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 29 - DEM,opportunistic_benefits,not_auditable,1,264882,17011,"""Lori Goldstein""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 29 - REP,opportunistic_benefits,not_auditable,1,264882,6969,"""Kristine Ireland""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 2 (DEM),opportunistic_benefits,not_auditable,1,178068,26096,"""Scott Baldermann""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 2 (REP),opportunistic_benefits,not_auditable,1,178068,3469,"""Carey Marin""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 30 - DEM,opportunistic_benefits,not_auditable,1,169345,15377,"""Rebekah Stewart""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 30 - REP,opportunistic_benefits,not_auditable,1,169345,5217,"""William Tyler Switzer""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 31 - DEM,opportunistic_benefits,ended,1,95537,9367,"""Gabriel Cervantes""",803,0.03000000,0,0,0,0,0,0,0,1.03905000,0,867,867
State Representative - District 31 - REP,opportunistic_benefits,not_auditable,1,95537,3850,"""Ray Roll""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 32 - DEM,opportunistic_benefits,not_auditable,1,95537,8971,"""Chris VanDijk""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 32 - REP,opportunistic_benefits,ended,1,95537,3874,"""Michelle D. Lee""",1079,0.03000000,0,0,0,0,0,0,0,1.03905000,0,646,646
State Representative - District 33 - DEM,opportunistic_benefits,in_progress,1,165177,3056,"""Heidi Henkel""",66,0.03000000,0,0,0,0,0,0,0,1.03905000,0,18237,18237
State Representative - District 33 - DEM (Broomfield),county_wide_contest,risk_limit_achieved,1,22906,16641,"""Kenny Van Nguyen""",1671,0.03000000,101,0,0,0,0,0,0,1.03905000,0,100,100
State Representative - District 33 - REP,opportunistic_benefits,not_auditable,1,188083,8374,"""Nate Jorgensen""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 34 - DEM,opportunistic_benefits,not_auditable,1,95537,12684,"""Jenny Willford""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 34 - REP,opportunistic_benefits,not_auditable,1,95537,6468,"""Craig Sullivan""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 35 - DEM,opportunistic_benefits,not_auditable,1,264882,10383,"""Lorena Garcia""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 36 - DEM,opportunistic_benefits,not_auditable,1,234689,9883,"""Michael Carter""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 36 - REP,opportunistic_benefits,not_auditable,1,234689,3199,"""Paul E. Nelson""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 37 - DEM,opportunistic_benefits,not_auditable,1,139152,15349,"""Chad Clifford""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 37 - REP,opportunistic_benefits,not_auditable,1,139152,7699,"""Jill Thompson""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 38 - DEM,opportunistic_benefits,not_auditable,1,308497,17560,"""Gretchen Rydin""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 39 (DEM),opportunistic_benefits,not_auditable,1,104759,13883,"""Christian Schilder""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 39 (REP),opportunistic_benefits,not_auditable,1,104759,14794,"""Brandi Bradley""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 3 - DEM,opportunistic_benefits,not_auditable,1,317220,14837,"""Gena Ozols""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 3 - REP,opportunistic_benefits,not_auditable,1,317220,4154,"""Rebecca Winegar""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 40 - DEM,opportunistic_benefits,not_auditable,1,139152,12902,"""Naquetta Ricks""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 40 - REP,opportunistic_benefits,not_auditable,1,139152,5299,"""Clinton Porter""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 41 - DEM,opportunistic_benefits,ended,1,139152,12868,"""Jamie Jackson""",1070,0.03000000,0,0,0,0,0,0,0,1.03905000,0,948,948
State Representative - District 42 - DEM,opportunistic_benefits,ended,1,139152,7701,"""Sarah Amelia Woodson""",2403,0.03000000,0,0,0,0,0,0,0,1.03905000,0,422,422
State Representative - District 43 (DEM),opportunistic_benefits,not_auditable,1,104759,14707,"""Robert ""Bob"" Marshall""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 43 (REP),opportunistic_benefits,not_auditable,1,104759,10795,"""Nate Marsh""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 44 (DEM),opportunistic_benefits,not_auditable,1,104759,10623,"""Richard Bowness""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 44 (REP),opportunistic_benefits,ended,1,104759,11317,"""Anthony Hartsook""",1540,0.03000000,0,0,0,0,0,0,0,1.03905000,0,496,496
State Representative - District 45 (DEM),opportunistic_benefits,not_auditable,1,104759,11964,"""Michael Clarkson""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 45 (REP),opportunistic_benefits,not_auditable,1,104759,14338,"""Max Brooks""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 46 - DEM,opportunistic_benefits,not_auditable,1,39028,13865,"""Tisha Mauro""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 46 - REP,opportunistic_benefits,not_auditable,1,39028,8151,"""Jonathan Post""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 47 - DEM,opportunistic_benefits,not_auditable,1,55490,9184,"""Vic Meyers""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 47 - REP,opportunistic_benefits,not_auditable,1,55490,13061,"""Ty Winter""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 48 - DEM,opportunistic_benefits,not_auditable,1,165177,8248,"""Dez Packard""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 48 - REP,opportunistic_benefits,not_auditable,1,165177,9337,"""Carlos Barron""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 49 - DEM,opportunistic_benefits,not_auditable,1,204188,22815,"""Lesley Smith""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 49 - REP,opportunistic_benefits,not_auditable,1,204188,7779,"""Michael Sheperek""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 4 (DEM),opportunistic_benefits,not_auditable,1,178068,19223,"""Cecelia Espenoza""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 4 (REP),opportunistic_benefits,not_auditable,1,178068,1645,"""Ellwood Ervin""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 50 - DEM,opportunistic_benefits,not_auditable,1,69640,5220,"""Tommy Butler""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 50 - REP,opportunistic_benefits,not_auditable,1,69640,3817,"""Ryan Gonzalez""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 51 - DEM,opportunistic_benefits,not_auditable,1,99236,14475,"""Jacki Marsh""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 51 - REP,county_wide_contest,risk_limit_achieved,1,99236,11838,"""Amy Parks""",3159,0.03000000,230,0,0,0,0,0,0,1.03905000,0,229,229
State Representative - District 52 - DEM,opportunistic_benefits,not_auditable,1,99236,18037,"""Yara Zokaie""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 53 - DEM,opportunistic_benefits,not_auditable,1,99236,16270,"""Andy Boesenecker""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 53 - REP,opportunistic_benefits,not_auditable,1,99236,3320,"""Daniel Frick""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 54 - DEM,opportunistic_benefits,not_auditable,1,53983,8101,"""Mallory Martin""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 54 - REP,opportunistic_benefits,in_progress,1,53983,17718,"""Jason Bias""",538,0.03000000,0,0,0,0,0,0,0,1.03905000,0,732,732
State Representative - District 55 - DEM,opportunistic_benefits,not_auditable,1,44177,10815,"""Brittni Packard""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 55 - REP,opportunistic_benefits,not_auditable,1,44177,14113,"""Rick Taggart""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 56 - REP,opportunistic_benefits,not_auditable,1,414194,19660,"""Chris Richardson""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 57 - DEM,opportunistic_benefits,not_auditable,1,29761,12386,"""Elizabeth Velasco""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 57 - REP,opportunistic_benefits,not_auditable,1,29761,8865,"""Russ Andrews""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 58 - DEM,opportunistic_benefits,not_auditable,1,39390,12893,"""Susannah Smith""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 58 - REP,opportunistic_benefits,not_auditable,1,39390,14271,"""Larry Don Suckla""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 59 - DEM,opportunistic_benefits,not_auditable,1,28508,14756,"""Katie Stewart""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 59 - REP,opportunistic_benefits,not_auditable,1,28508,11394,"""Naomi Riess""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 5 (DEM),county_wide_contest,risk_limit_achieved,1,178068,17225,"""Justine Sandoval""",8371,0.03000000,157,0,0,0,0,0,0,1.03905000,0,156,156
State Representative - District 5 (REP),opportunistic_benefits,not_auditable,1,178068,1225,"""Johnnie W. Johnson""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 60 - DEM,opportunistic_benefits,not_auditable,1,69700,9766,"""Kathryn Kester Green""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 60 - REP,opportunistic_benefits,in_progress,1,69700,18108,"""Matt Alexander""",252,0.03000000,0,0,0,0,0,0,0,1.03905000,0,2016,2016
State Representative - District 61 - DEM,opportunistic_benefits,not_auditable,1,243911,14155,"""Eliza Hamrick""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 61 - REP,opportunistic_benefits,not_auditable,1,243911,8672,"""Scott Shamblin""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 62 - DEM,opportunistic_benefits,not_auditable,1,53913,11645,"""Matthew Martinez""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 62 - REP,opportunistic_benefits,in_progress,1,53913,7894,"""Steven Rodriguez""",6124,0.03000000,0,0,0,0,0,0,0,1.03905000,0,65,65
State Representative - District 63 - REP,opportunistic_benefits,not_auditable,1,86428,16675,"""Dusty Johnson""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 64 - DEM,opportunistic_benefits,not_auditable,1,168876,10939,"""Maureen (Mo) Dower""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 64 - REP,opportunistic_benefits,not_auditable,1,168876,12879,"""Scott L. Slaugh""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 65 - REP,opportunistic_benefits,not_auditable,1,168876,13842,"""Lori Garcia Sander""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 6 (DEM),opportunistic_benefits,ended,1,178068,24367,"""Iris Halpern""",2297,0.03000000,0,0,0,0,0,0,0,1.03905000,0,565,565
State Representative - District 6 (REP),opportunistic_benefits,not_auditable,1,178068,1792,"""Kathleen Angel""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 7 (DEM),opportunistic_benefits,not_auditable,1,178068,11563,"""Jennifer Bacon""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 8 (DEM),opportunistic_benefits,not_auditable,1,178068,26168,"""Lindsay Gilchrist""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 8 (REP),opportunistic_benefits,not_auditable,1,178068,1344,"""Carolyn Barnes""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Representative - District 9 - DEM,opportunistic_benefits,in_progress,1,317220,18473,"""Monica VanBuskirk""",2902,0.03000000,0,0,0,0,0,0,0,1.03905000,0,797,797
State Representative - District 9 - REP,opportunistic_benefits,not_auditable,1,317220,3029,"""Tom Cowhick""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Senator - District 11 - DEM,opportunistic_benefits,not_auditable,1,165793,13085,"""Tony Exum Sr""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Senator - District 11 - REP,opportunistic_benefits,not_auditable,1,165793,8891,"""Levon Stilson""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Senator - District 15 - DEM,opportunistic_benefits,not_auditable,1,199659,29992,"""Janice Marchman""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Senator - District 15 - REP,opportunistic_benefits,not_auditable,1,199659,19839,"""Rob Woodward""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Senator - District 17 - DEM,opportunistic_benefits,not_auditable,1,170063,40059,"""Katie Wallace""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Senator - District 17 - REP,opportunistic_benefits,not_auditable,1,170063,10642,"""Pat Miller""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Senator - District 1 - DEM,opportunistic_benefits,not_auditable,1,86428,11614,"""Jamie Jeffery""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Senator - District 1 - REP,opportunistic_benefits,not_auditable,1,86428,27692,"""Byron Pelton""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Senator - District 20 - DEM,opportunistic_benefits,not_auditable,1,169345,33890,"""Sheila Lieder""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Senator - District 20 - REP,opportunistic_benefits,not_auditable,1,169345,16992,"""Richard (Rich) Mancuso""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Senator - District 21 - DEM,opportunistic_benefits,ended,1,139152,416,"""Adrienne Benavidez""",81,0.03000000,0,0,0,0,0,0,0,1.03905000,0,12519,12519
State Senator - District 21 - DEM (Adams),county_wide_contest,risk_limit_achieved,1,95537,17470,"""Adrienne Benavidez""",4643,0.03000000,151,0,0,0,0,0,0,1.03905000,0,150,150
State Senator - District 21 - REP,opportunistic_benefits,not_auditable,1,234689,9371,"""Frederick Alfred Jr""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
