2026 Weld County Primary Election,5.17.17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,United States Senator - DEM (Vote For=1),United States Senator - DEM (Vote For=1),Representative to the 120th United States Congress - District 2 - DEM (Vote For=1),Representative to the 120th United States Congress - District 4 - DEM (Vote For=1),Representative to the 120th United States Congress - District 4 - DEM (Vote For=1),Representative to the 120th United States Congress - District 4 - DEM (Vote For=1),Representative to the 120th United States Congress - District 7 - DEM (Vote For=1),Representative to the 120th United States Congress - District 8 - DEM (Vote For=1),Representative to the 120th United States Congress - District 8 - DEM (Vote For=1),Representative to the 120th United States Congress - District 8 - DEM (Vote For=1),Governor - DEM (Vote For=1),Governor - DEM (Vote For=1),Secretary of State - DEM (Vote For=1),Secretary of State - DEM (Vote For=1),State Treasurer - DEM (Vote For=1),Attorney General - DEM (Vote For=1),Attorney General - DEM (Vote For=1),Attorney General - DEM (Vote For=1),Attorney General - DEM (Vote For=1),State Board of Education Member - Congressional District 7 - DEM (Vote For=1),Regent of the University of Colorado - Congressional District 2 - DEM (Vote For=1),Regent of the University of Colorado - Congressional District 2 - DEM (Vote For=1),Regent of the University of Colorado - Congressional District 2 - DEM (Vote For=1),Regent of the University of Colorado - Congressional District 7 - DEM (Vote For=1),State Senator - District 1 - DEM (Vote For=1),State Senator - District 17 - DEM (Vote For=1),State Senator - District 25 - DEM (Vote For=1),State Representative - District 19 - DEM (Vote For=1),State Representative - District 19 - DEM (Vote For=1),State Representative - District 19 - DEM (Vote For=1),State Representative - District 33 - DEM (Vote For=1),State Representative - District 33 - DEM (Vote For=1),State Representative - District 48 - DEM (Vote For=1),State Representative - District 50 - DEM (Vote For=1),State Representative - District 64 - DEM (Vote For=1),Secretary of State - LBR (Vote For=1),Secretary of State - LBR (Vote For=1),United States Senator - REP (Vote For=1),Representative to the 120th United States Congress - District 2 - REP (Vote For=1),Representative to the 120th United States Congress - District 2 - REP (Vote For=1),Representative to the 120th United States Congress - District 4 - REP (Vote For=1),Representative to the 120th United States Congress - District 7 - REP (Vote For=1),Representative to the 120th United States Congress - District 8 - REP (Vote For=1),Governor - REP (Vote For=1),Governor - REP (Vote For=1),Governor - REP (Vote For=1),Governor - REP (Vote For=1),Governor - REP (Vote For=1),Secretary of State - REP (Vote For=1),State Treasurer - REP (Vote For=1),Attorney General - REP (Vote For=1),Attorney General - REP (Vote For=1),State Board of Education Member - Congressional District 7 - REP (Vote For=1),Regent of the University of Colorado - Congressional District 2 - REP (Vote For=1),Regent of the University of Colorado - Congressional District 7 - REP (Vote For=1),Regent of the University of Colorado - Congressional District 7 - REP (Vote For=1),State Senator - District 1 - REP (Vote For=1),State Senator - District 17 - REP (Vote For=1),State Senator - District 25 - REP (Vote For=1),State Representative - District 19 - REP (Vote For=1),State Representative - District 33 - REP (Vote For=1),State Representative - District 48 - REP (Vote For=1),State Representative - District 50 - REP (Vote For=1),State Representative - District 63 - REP (Vote For=1),State Representative - District 64 - REP (Vote For=1),State Representative - District 65 - REP (Vote For=1),Weld County Commissioner - At-Large - REP (Vote For=1),Weld County Commissioner - District 2 - REP (Vote For=1),Weld County Clerk and Recorder - REP (Vote For=1),Weld County Assessor - REP (Vote For=1),Weld County Sheriff - REP (Vote For=1),Governor - UNI (Vote For=1),Governor - UNI (Vote For=1)
"=""51150""","=""103""","=""149""","=""78""","=""103-149-78""",Mail - Major Party,101 (101),07-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,0,0,1,0,0,1,1,0,1,,,,,,,,,,,,,,1,1,,1,1,1,,
"=""51151""","=""103""","=""149""","=""77""","=""103-149-77""",Mail - Major Party,101 (101),07-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,0,0,1,0,0,1,1,0,1,,,,,,,,,,,,,,1,1,,1,1,1,,
"=""51152""","=""103""","=""149""","=""50""","=""103-149-50""",Mail - Major Party,120 (120),49-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,0,1,0,0,0,1,1,1,0,,,,,,,,,,,1,,,,1,1,1,1,1,,
"=""51153""","=""103""","=""149""","=""31""","=""103-149-31""",Mail - Major Party,103 (103),03-DEM,0,1,,1,0,0,,,,,1,0,0,1,0,0,0,0,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""51154""","=""103""","=""149""","=""9""","=""103-149-9""",Mail - Major Party,101 (101),07-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,0,1,0,0,0,1,1,0,1,,,,,,,,,,,,,,1,1,,1,1,1,,
"=""51155""","=""103""","=""149""","=""84""","=""103-149-84""",Mail - Major Party,101 (101),01-DEM,0,1,,1,0,0,,,,,0,1,1,0,1,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""51156""","=""103""","=""149""","=""83""","=""103-149-83""",Mail - Major Party,101 (101),07-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,0,1,0,0,0,1,1,0,1,,,,,,,,,,,,,,1,1,,1,1,1,,
"=""51157""","=""103""","=""149""","=""55""","=""103-149-55""",Mail - Major Party,103 (103),09-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,0,1,0,0,0,0,1,0,,,,,0,,,,,,,,,0,0,,0,0,0,,
"=""51158""","=""103""","=""149""","=""33""","=""103-149-33""",Mail - Major Party,101 (101),07-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,0,0,1,0,0,1,1,0,1,,,,,,,,,,,,,,1,1,,1,1,1,,
"=""51159""","=""103""","=""149""","=""14""","=""103-149-14""",Mail - Major Party,101 (101),01-DEM,1,0,,0,0,0,,,,,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""51160""","=""103""","=""149""","=""90""","=""103-149-90""",Mail - Major Party,101 (101),01-DEM,1,0,,0,0,0,,,,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""51161""","=""103""","=""149""","=""89""","=""103-149-89""",Mail - Major Party,101 (101),07-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,0,1,0,0,0,1,1,1,0,,,,,,,,,,,,,,1,1,,1,1,1,,
"=""51162""","=""103""","=""149""","=""60""","=""103-149-60""",Mail - Major Party,117 (117),35-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,0,0,1,0,0,1,1,1,0,,,,,1,,,,,,,1,,,1,,1,1,1,,
"=""51163""","=""103""","=""149""","=""35""","=""103-149-35""",Mail - Major Party,101 (101),07-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,0,0,1,0,0,1,1,0,1,,,,,,,,,,,,,,1,1,,1,1,1,,
"=""51164""","=""103""","=""149""","=""13""","=""103-149-13""",Mail - Major Party,101 (101),07-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,0,1,0,0,0,1,1,1,0,,,,,,,,,,,,,,1,1,,1,1,1,,
"=""51165""","=""103""","=""149""","=""94""","=""103-149-94""",Mail - Major Party,101 (101),07-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,0,1,0,0,0,1,1,1,0,,,,,,,,,,,,,,1,1,,1,1,1,,
"=""51166""","=""103""","=""149""","=""93""","=""103-149-93""",Mail - Major Party,101 (101),07-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,0,0,1,0,0,1,1,1,0,,,,,,,,,,,,,,1,1,,1,1,1,,
"=""51167""","=""103""","=""149""","=""61""","=""103-149-61""",Mail - Major Party,117 (117),35-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,0,0,1,0,0,1,1,1,0,,,,,1,,,,,,,1,,,1,,1,1,1,,
"=""51168""","=""103""","=""149""","=""37""","=""103-149-37""",Mail - Major Party,101 (101),07-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,0,1,0,0,0,1,1,0,0,,,,,,,,,,,,,,1,1,,1,1,1,,
"=""51169""","=""103""","=""149""","=""7""","=""103-149-7""",Mail - Major Party,101 (101),07-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,0,0,1,0,0,1,1,1,0,,,,,,,,,,,,,,1,1,,1,1,1,,
"=""51170""","=""103""","=""149""","=""86""","=""103-149-86""",Mail - Major Party,101 (101),07-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,0,1,0,0,0,1,1,1,0,,,,,,,,,,,,,,1,1,,1,1,1,,
"=""51171""","=""103""","=""149""","=""85""","=""103-149-85""",Mail - Major Party,101 (101),07-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,0,0,1,0,0,1,1,1,0,,,,,,,,,,,,,,1,1,,1,1,1,,
"=""51172""","=""103""","=""149""","=""58""","=""103-149-58""",Mail - Major Party,119 (119),48-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,1,0,0,0,0,1,1,1,0,,,,,,,,,,,1,,,,1,,1,1,1,,
"=""51173""","=""103""","=""149""","=""38""","=""103-149-38""",Mail - Major Party,103 (103),09-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,0,1,0,0,0,1,1,1,0,,,,,1,,,,,,,,,1,1,,1,1,1,,
"=""51174""","=""103""","=""149""","=""11""","=""103-149-11""",Mail - Major Party,101 (101),07-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,0,1,0,0,0,1,1,0,1,,,,,,,,,,,,,,1,1,,1,1,1,,
"=""51175""","=""103""","=""149""","=""66""","=""103-149-66""",Mail - Major Party,103 (103),03-DEM,0,0,,1,0,0,,,,,0,1,1,0,0,0,0,0,1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""51176""","=""103""","=""149""","=""39""","=""103-149-39""",Mail - Major Party,103 (103),09-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,1,0,0,0,0,0,0,0,,,,,0,,,,,,,,,0,0,,0,0,0,,
"=""51177""","=""103""","=""149""","=""15""","=""103-149-15""",Mail - Major Party,114 (114),32-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,0,1,0,0,0,1,1,1,0,,,,,0,,,,,,,,,0,1,,1,0,1,,
"=""51178""","=""103""","=""149""","=""29""","=""103-149-29""",Mail - Major Party,119 (119),48-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,0,0,1,0,0,1,1,0,1,,,,,,,,,,,1,,,,1,,1,1,1,,
"=""51179""","=""103""","=""149""","=""82""","=""103-149-82""",Mail - Major Party,101 (101),07-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,0,0,1,0,0,1,1,1,0,,,,,,,,,,,,,,1,1,,1,1,1,,
"=""51180""","=""101""","=""121""","=""96""","=""101-121-96""",Mail - Major Party,119 (119),37-DEM,0,1,,,,,,0,0,1,0,1,0,1,1,0,1,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""51181""","=""101""","=""121""","=""95""","=""101-121-95""",Mail - Major Party,119 (119),37-DEM,0,1,,,,,,1,0,0,0,1,1,0,1,1,0,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""51182""","=""101""","=""121""","=""74""","=""101-121-74""",Mail - Major Party,115 (115),33-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,0,0,1,0,0,1,1,1,0,,,,,1,,,,,,,,1,,1,,1,1,1,,
"=""51183""","=""101""","=""121""","=""73""","=""101-121-73""",Mail - Major Party,119 (119),37-DEM,1,0,,,,,,1,0,0,1,0,1,0,1,1,0,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""51184""","=""101""","=""121""","=""43""","=""101-121-43""",Mail - Major Party,114 (114),32-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,0,0,1,0,0,1,1,0,1,,,,,1,,,,,,,,,1,1,,1,1,1,,
"=""51185""","=""101""","=""121""","=""42""","=""101-121-42""",Mail - Major Party,114 (114),32-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,0,0,1,0,0,1,1,0,1,,,,,1,,,,,,,,,1,1,,1,1,1,,
"=""51186""","=""101""","=""121""","=""34""","=""101-121-34""",Mail - Major Party,123 (123),41-DEM,0,1,,,,,,0,0,1,1,0,1,0,1,0,0,1,0,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""51187""","=""101""","=""121""","=""19""","=""101-121-19""",Mail - Major Party,103 (103),09-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,0,0,1,0,0,1,1,0,1,,,,,1,,,,,,,,,1,1,,1,1,1,,
"=""51188""","=""101""","=""121""","=""10""","=""101-121-10""",Mail - Major Party,119 (119),48-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,1,0,0,0,0,1,1,0,1,,,,,,,,,,,1,,,,1,,1,1,1,,
"=""51189""","=""101""","=""121""","=""100""","=""101-121-100""",Mail - Major Party,119 (119),37-DEM,0,1,,,,,,1,0,0,0,1,1,0,1,0,0,1,0,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""51190""","=""101""","=""121""","=""99""","=""101-121-99""",Mail - Major Party,119 (119),37-DEM,1,0,,,,,,1,0,0,1,0,0,1,0,0,0,0,1,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""51191""","=""101""","=""121""","=""62""","=""101-121-62""",Mail - Major Party,118 (118),36-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,0,0,1,0,0,1,1,1,0,,,,,1,,,,,1,,,,,1,,1,1,1,,
"=""51192""","=""101""","=""121""","=""61""","=""101-121-61""",Mail - Major Party,119 (119),48-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,0,0,1,0,0,0,0,0,0,,,,,,,,,,,0,,,,0,,0,0,0,,
"=""51193""","=""101""","=""121""","=""40""","=""101-121-40""",Mail - Major Party,123 (123),52-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,1,0,0,0,0,1,1,0,1,,,,,,,,,,,,,1,,1,,0,1,1,,
"=""51194""","=""101""","=""121""","=""20""","=""101-121-20""",Mail - Major Party,119 (119),37-DEM,0,1,,,,,,0,0,1,0,1,0,1,1,0,1,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""51195""","=""101""","=""121""","=""1""","=""101-121-1""",Mail - Major Party,115 (115),27-DEM,0,1,,,,,,0,0,1,0,1,1,0,1,0,0,1,0,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""51196""","=""101""","=""121""","=""98""","=""101-121-98""",Mail - Major Party,117 (117),35-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,0,1,0,0,0,1,1,0,1,,,,,1,,,,,,,1,,,1,,1,1,1,,
"=""51197""","=""101""","=""121""","=""97""","=""101-121-97""",Mail - Major Party,117 (117),35-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,0,1,0,0,0,1,1,0,1,,,,,1,,,,,,,1,,,1,,1,1,1,,
"=""51198""","=""101""","=""121""","=""57""","=""101-121-57""",Mail - Major Party,119 (119),37-DEM,0,1,,,,,,1,0,0,1,0,1,0,1,0,0,1,0,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""51199""","=""101""","=""121""","=""56""","=""101-121-56""",Mail - Major Party,119 (119),37-DEM,0,1,,,,,,1,0,0,0,1,1,0,1,0,1,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""51200""","=""101""","=""121""","=""39""","=""101-121-39""",Mail - Major Party,105 (105),11-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,1,0,0,0,0,1,1,0,1,,,,,1,,,,,,,1,,,1,,1,1,1,,
"=""51201""","=""101""","=""121""","=""21""","=""101-121-21""",Mail - Major Party,119 (119),37-DEM,1,0,,,,,,1,0,0,1,0,0,1,1,0,1,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""51202""","=""101""","=""121""","=""4""","=""101-121-4""",Mail - Major Party,119 (119),48-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,0,1,0,0,0,1,1,0,1,,,,,,,,,,,1,,,,1,,1,1,1,,
"=""51203""","=""101""","=""121""","=""64""","=""101-121-64""",Mail - Major Party,105 (105),11-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,0,1,0,0,0,1,1,0,1,,,,,1,,,,,,,1,,,1,,1,1,1,,
"=""51204""","=""101""","=""121""","=""63""","=""101-121-63""",Mail - Major Party,118 (118),36-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,0,0,1,0,0,1,1,0,1,,,,,1,,,,,1,,,,,1,,1,1,1,,
"=""51205""","=""101""","=""121""","=""41""","=""101-121-41""",Mail - Major Party,123 (123),52-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,1,0,0,0,0,1,1,0,1,,,,,,,,,,,,,1,,1,,0,1,1,,
"=""51206""","=""101""","=""121""","=""22""","=""101-121-22""",Mail - Major Party,119 (119),37-DEM,1,0,,,,,,1,0,0,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""51207""","=""101""","=""121""","=""3""","=""101-121-3""",Mail - Major Party,119 (119),37-DEM,1,0,,,,,,1,0,0,1,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""51208""","=""101""","=""121""","=""76""","=""101-121-76""",Mail - Major Party,119 (119),37-DEM,0,1,,,,,,1,0,0,0,1,1,0,1,1,0,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""51209""","=""101""","=""121""","=""75""","=""101-121-75""",Mail - Major Party,118 (118),36-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,0,0,1,0,0,0,0,0,0,,,,,0,,,,,0,,,,,1,,0,0,1,,
"=""51210""","=""101""","=""121""","=""48""","=""101-121-48""",Mail - Major Party,119 (119),37-DEM,1,0,,,,,,0,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""51211""","=""101""","=""121""","=""47""","=""101-121-47""",Mail - Major Party,119 (119),37-DEM,1,0,,,,,,0,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""51212""","=""101""","=""121""","=""37""","=""101-121-37""",Mail - Major Party,119 (119),48-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,0,0,0,0,0,1,1,0,0,,,,,,,,,,,1,,,,1,,1,1,1,,
"=""51213""","=""101""","=""121""","=""23""","=""101-121-23""",Mail - Major Party,118 (118),36-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,0,0,1,0,0,1,1,0,1,,,,,1,,,,,1,,,,,1,,1,1,1,,
"=""51214""","=""101""","=""121""","=""6""","=""101-121-6""",Mail - Major Party,119 (119),37-DEM,0,1,,,,,,1,0,0,0,1,0,0,1,0,0,0,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""51215""","=""101""","=""121""","=""66""","=""101-121-66""",Mail - Major Party,105 (105),11-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,0,0,1,0,0,1,1,1,0,,,,,1,,,,,,,1,,,1,,1,1,1,,
"=""51216""","=""101""","=""121""","=""65""","=""101-121-65""",Mail - Major Party,105 (105),11-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,0,1,0,0,0,1,1,0,1,,,,,1,,,,,,,1,,,1,,1,1,1,,
"=""51217""","=""101""","=""121""","=""44""","=""101-121-44""",Mail - Major Party,123 (123),41-DEM,0,1,,,,,,1,0,0,0,1,1,0,1,1,0,0,0,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""51218""","=""101""","=""121""","=""24""","=""101-121-24""",Mail - Major Party,115 (115),33-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,0,0,1,0,0,1,1,1,0,,,,,1,,,,,,,,1,,1,,0,0,0,,
"=""51219""","=""101""","=""121""","=""5""","=""101-121-5""",Mail - Major Party,103 (103),09-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,0,0,1,0,0,1,1,1,0,,,,,1,,,,,,,,,1,1,,1,1,1,,
"=""51220""","=""101""","=""121""","=""72""","=""101-121-72""",Mail - Major Party,118 (118),30-DEM,0,1,,,,,,0,1,0,1,0,1,0,1,0,0,1,0,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""51221""","=""101""","=""121""","=""71""","=""101-121-71""",Mail - Major Party,115 (115),27-DEM,0,1,,,,,,1,0,0,0,1,0,1,1,1,0,0,0,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""51222""","=""101""","=""121""","=""46""","=""101-121-46""",Mail - Major Party,115 (115),27-DEM,0,1,,,,,,0,1,0,0,1,1,0,1,0,0,1,0,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""51223""","=""101""","=""121""","=""25""","=""101-121-25""",Mail - Major Party,115 (115),33-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,1,0,0,0,0,1,1,1,0,,,,,1,,,,,,,,1,,1,,1,1,1,,
"=""51224""","=""101""","=""121""","=""7""","=""101-121-7""",Mail - Major Party,105 (105),11-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,0,0,1,0,0,1,1,0,1,,,,,1,,,,,,,1,,,1,,1,1,1,,
"=""51225""","=""101""","=""121""","=""68""","=""101-121-68""",Mail - Major Party,105 (105),11-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,0,0,1,0,0,1,1,0,1,,,,,1,,,,,,,1,,,1,,1,1,1,,
"=""51226""","=""101""","=""121""","=""67""","=""101-121-67""",Mail - Major Party,105 (105),11-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,0,0,1,0,0,1,1,1,0,,,,,1,,,,,,,1,,,1,,1,1,1,,
"=""51227""","=""101""","=""121""","=""45""","=""101-121-45""",Mail - Major Party,115 (115),27-DEM,0,1,,,,,,0,1,0,0,1,1,0,1,0,0,1,0,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""51228""","=""101""","=""121""","=""26""","=""101-121-26""",Mail - Major Party,119 (119),37-DEM,0,1,,,,,,0,0,1,0,1,0,1,1,0,0,1,0,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""51229""","=""101""","=""121""","=""12""","=""101-121-12""",Mail - Major Party,123 (123),41-DEM,0,1,,,,,,1,0,0,0,1,1,0,1,1,0,0,0,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""51230""","=""101""","=""121""","=""70""","=""101-121-70""",Mail - Major Party,118 (118),36-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,1,0,0,0,0,1,1,1,0,,,,,1,,,,,1,,,,,1,,1,1,1,,
"=""51231""","=""101""","=""121""","=""69""","=""101-121-69""",Mail - Major Party,118 (118),36-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,0,1,0,0,0,1,1,0,1,,,,,1,,,,,1,,,,,1,,1,1,1,,
"=""51232""","=""101""","=""121""","=""49""","=""101-121-49""",Mail - Major Party,114 (114),32-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,0,1,0,0,0,1,1,1,0,,,,,1,,,,,,,,,1,1,,1,1,1,,
"=""51233""","=""101""","=""121""","=""16""","=""101-121-16""",Mail - Major Party,118 (118),36-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,0,0,1,0,0,1,1,1,0,,,,,1,,,,,1,,,,,1,,1,1,1,,
"=""51234""","=""101""","=""121""","=""84""","=""101-121-84""",Mail - Major Party,119 (119),37-DEM,0,1,,,,,,1,0,0,0,1,0,1,1,1,0,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""51235""","=""101""","=""121""","=""83""","=""101-121-83""",Mail - Major Party,119 (119),37-DEM,0,1,,,,,,1,0,0,0,1,0,1,1,1,0,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""51236""","=""101""","=""121""","=""50""","=""101-121-50""",Mail - Major Party,114 (114),32-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,0,0,1,0,0,1,1,0,1,,,,,1,,,,,,,,,1,1,,1,1,1,,
"=""51237""","=""101""","=""121""","=""28""","=""101-121-28""",Mail - Major Party,119 (119),37-DEM,0,1,,,,,,1,0,0,0,1,1,0,0,0,0,1,0,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
