contest_name,audit_reason,random_audit_status,winners_allowed,ballot_card_count,contest_ballot_card_count,winners,min_margin,risk_limit,audited_sample_count,two_vote_over_count,one_vote_over_count,one_vote_under_count,two_vote_under_count,disagreement_count,other_count,gamma,overstatements,optimistic_samples_to_audit,estimated_samples_to_audit
Mountain Valley School District RE 1 Board of Education - Board Member,opportunistic_benefits,ended,2,1800,604,"""Lisa Hammel"",""James A. Jaminet""",43,0.03000000,0,0,0,0,0,0,0,1.03905000,0,306,306
North Conejos School District RE-1J Director District C,opportunistic_benefits,in_progress,1,6496,1383,"""Harman Hostetter""",179,0.03000000,0,0,0,0,0,0,0,1.03905000,0,265,265
Northern Saguache County Library District Ballot Issue 6B,opportunistic_benefits,ended,1,1800,1268,"""Yes/For""",460,0.03000000,0,0,0,0,0,0,0,1.03905000,0,29,29
North Park School District R-1 Director District 2,opportunistic_benefits,not_auditable,1,544,544,"""Christine Redman""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
North Park School District R-1 Director District 3,opportunistic_benefits,not_auditable,1,544,544,"""Reece Hartman""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
North Park School District R-1 Director District C,opportunistic_benefits,not_auditable,1,544,544,"""Graham Crews""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
North Park School District R-1 Director District D,opportunistic_benefits,not_auditable,1,544,544,"""Sheri L Geer """,0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Otero - Proposition 120 (STATUTORY),county_wide_contest,risk_limit_achieved,1,5424,5424,"""No/Against""",464,0.03000000,87,0,0,0,0,0,0,1.03905000,0,86,86
Ouray County Ballot Issue 1A,county_wide_contest,risk_limit_achieved,1,2648,2648,"""No/Against""",372,0.03000000,53,0,0,0,0,0,0,1.03905000,0,52,52
Ouray Library District Ballot Issue 6A,opportunistic_benefits,ended,1,2648,899,"""Yes/For""",368,0.03000000,0,0,0,0,0,0,0,1.03905000,0,53,53
Ouray Office of Council Member,opportunistic_benefits,ended,2,2648,555,"""Joshua Smith"",""Tamara Gulde""",92,0.03000000,0,0,0,0,0,0,0,1.03905000,0,210,210
Ouray Office of Mayor,opportunistic_benefits,ended,1,2648,555,"""Ethan Funk""",42,0.03000000,0,0,0,0,0,0,0,1.03905000,0,460,460
PAN-ARK ESTATES METROPOLITAN DISTRICT BALLOT ISSUE 6B,opportunistic_benefits,ended,1,2299,329,"""Yes/For""",71,0.03000000,0,0,0,0,0,0,0,1.03905000,0,236,236
PARK COUNTY BALLOT ISSUE 1A,county_wide_contest,risk_limit_achieved,1,6676,6676,"""No/Against""",772,0.03000000,65,0,0,0,0,0,0,1.03905000,0,64,64
PARK COUNTY SCHOOL DISTRICT RE-2 BALLOT ISSUE 4B,opportunistic_benefits,ended,1,6676,2931,"""Yes/For""",62,0.03000000,0,0,0,0,0,0,0,1.03905000,0,785,785
Plateau RE-5 School District Board of Directors,opportunistic_benefits,ended,2,5887,264,"""Shauna Reker"",""Jeff Long""",24,0.03000000,0,0,0,0,0,0,0,1.03905000,0,1788,1788
Plateau RE-5 School District General Obligation Bonds Referred Ballot Issue 4B,opportunistic_benefits,ended,1,5887,264,"""No/Against""",20,0.03000000,0,0,0,0,0,0,0,1.03905000,0,2145,2145
Plateau Valley School District 50 Ballot Issue - 4A,opportunistic_benefits,ended,1,52472,1020,"""No/Against""",60,0.03000000,0,0,0,0,0,0,0,1.03905000,0,6373,6373
Plateau Valley School District 50 - Director District B,opportunistic_benefits,not_auditable,1,52472,1020,"""Dane Hilgenfeld""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Plateau Valley School District 50 - Director District C,opportunistic_benefits,ended,1,52472,1020,"""Bruce W. Michaelsen""",56,0.03000000,0,0,0,0,0,0,0,1.03905000,0,6828,6828
Plateau Valley School District 50 - Director District D,opportunistic_benefits,not_auditable,1,52472,1020,"""Kori S. Satterfield""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
PLATTE CANYON SCHOOL DISTRICT RE-1 GENERAL OBLIGATION BONDS BALLOT ISSUE 4A,opportunistic_benefits,ended,1,6676,3745,"""No/Against""",703,0.03000000,0,0,0,0,0,0,0,1.03905000,0,70,70
Pleasant View Metropolitan District Ballot Issue 6A,opportunistic_benefits,ended,1,185631,1353,"""Yes/For""",436,0.03000000,0,0,0,0,0,0,0,1.03905000,0,3103,3103
Poudre School District R-1 Director District C,opportunistic_benefits,ended,1,112776,63051,"""Kristen Draper""",14811,0.03000000,0,0,0,0,0,0,0,1.03905000,0,56,56
Poudre School District R-1 Director District D,county_wide_contest,risk_limit_achieved,1,112776,63051,"""Jim Brokish""",5897,0.03000000,141,0,0,0,0,0,0,1.03905000,0,140,140
Poudre School District R-1 Director District E,opportunistic_benefits,ended,1,112776,63051,"""Carolyn Reed""",12647,0.03000000,0,0,0,0,0,0,0,1.03905000,0,65,65
Poudre School District R-1 Director District G,opportunistic_benefits,ended,1,112776,63051,"""Jessica Zamora""",14799,0.03000000,0,0,0,0,0,0,0,1.03905000,0,56,56
Prairie School District RE-11J Office of School Director 2 Year,opportunistic_benefits,ended,1,69141,196,"""Danielle Mertens""",52,0.03000000,0,0,0,0,0,0,0,1.03905000,0,9690,9690
Prairie School District RE-11J Office of School Director 4 Year,opportunistic_benefits,ended,3,69141,196,"""John R. Ford"",""Janie L Shoemaker"",""Susie Kester""",13,0.03000000,0,0,0,0,0,0,0,1.03905000,0,38757,38757
Proposed Colorado Springs Briargate General Improvement District 2021 Ballot Issue 6B,opportunistic_benefits,ended,1,171356,9406,"""Yes/For""",2514,0.03000000,0,0,0,0,0,0,0,1.03905000,0,497,497
Proposed Southmoor Hudson GID Ballot Issue 6C,opportunistic_benefits,ended,1,157534,21,"""Yes/For""",21,0.03000000,0,0,0,0,0,0,0,1.03905000,0,54665,54665
Proposed Southmoor Hudson GID Ballot Question 6B,opportunistic_benefits,ended,1,157534,21,"""Yes/For""",21,0.03000000,0,0,0,0,0,0,0,1.03905000,0,54665,54665
Proposition 119 (STATUTORY),state_wide_contest,risk_limit_achieved,1,1725659,1555745,"""No/Against""",130140,0.03000000,98,0,0,0,0,0,0,1.03905000,0,97,97
Proposition 120 (STATUTORY),opportunistic_benefits,in_progress,1,1699548,1529640,"""No/Against""",210383,0.03000000,0,0,0,0,0,0,0,1.03905000,0,59,59
Prowers County Hospital District Ballot Question 7A,opportunistic_benefits,ended,1,3556,3556,"""No/Against""",1674,0.03000000,0,0,0,0,0,0,0,1.03905000,0,16,16
Pueblo City Council Member-At Large,opportunistic_benefits,ended,2,37677,22180,"""Heather Graham"",""Dennis Flores""",601,0.03000000,0,0,0,0,0,0,0,1.03905000,0,457,457
Pueblo City Council Member-District 1,opportunistic_benefits,ended,1,37677,5750,"""Regina Maestri""",157,0.03000000,0,0,0,0,0,0,0,1.03905000,0,1749,1749
Pueblo City Council Member-District 3,opportunistic_benefits,ended,1,37677,8162,"""Sarah Martinez""",1459,0.03000000,0,0,0,0,0,0,0,1.03905000,0,189,189
Pueblo City Council Member-District 4,opportunistic_benefits,ended,1,37677,4531,"""Vicente Martinez Ortega""",842,0.03000000,0,0,0,0,0,0,0,1.03905000,0,327,327
Pueblo Civil Service Commissioner,opportunistic_benefits,not_auditable,1,37677,22180,"""Sharon Bonner""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Pueblo School District 60 Board Member-At Large,opportunistic_benefits,ended,2,37677,22652,"""Matthew Cranswick"",""Kathy L. DeNiro""",1405,0.03000000,0,0,0,0,0,0,0,1.03905000,0,196,196
Rangely Junior College District Director,opportunistic_benefits,ended,3,2216,807,"""Lisa Piering"",""Jennifer Barker"",""Davin Boydstun""",283,0.03000000,0,0,0,0,0,0,0,1.03905000,0,58,58
Rangely School District RE-4 - Director District At Large,opportunistic_benefits,ended,3,2216,807,"""Jerry Lebleu"",""Jason Cox"",""Casey Ducey""",19,0.03000000,0,0,0,0,0,0,0,1.03905000,0,850,850
RE-1 Directors - (At Large),county_wide_contest,risk_limit_achieved,2,15196,9798,"""Molly Merry"",""K. Todd Albrecht""",671,0.03000000,167,0,0,0,0,0,0,1.03905000,0,166,166
RE-1 Valley School District Board of Education Director District 1,opportunistic_benefits,ended,1,5887,4950,"""Steven E. Shinn""",2037,0.03000000,0,0,0,0,0,0,0,1.03905000,0,22,22
RE-1 Valley School District Board of Education Director District 2,opportunistic_benefits,not_auditable,1,5887,4950,"""Ronda Monheiser""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
RE-1 Valley School District Board of Education Director District 5,opportunistic_benefits,ended,1,5887,4950,"""Heather Harris""",2724,0.03000000,0,0,0,0,0,0,0,1.03905000,0,16,16
RE-1 Valley School District Board of Education Director District 6,opportunistic_benefits,not_auditable,1,5887,4950,"""Michelle Sharp""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Redstone Ranch Acres Road General Improvement District Ballot Issue 6A:,opportunistic_benefits,ended,1,5576,39,"""Yes/For""",23,0.03000000,0,0,0,0,0,0,0,1.03905000,0,1767,1767
Referendum 6A,opportunistic_benefits,ended,1,9568,851,"""Yes/For""",27,0.03000000,0,0,0,0,0,0,0,1.03905000,0,2583,2583
Referred Question 2A,opportunistic_benefits,ended,1,332872,166877,"""Yes/For""",53471,0.03000000,0,0,0,0,0,0,0,1.03905000,0,46,46
Referred Question 2B,opportunistic_benefits,ended,1,332872,166877,"""Yes/For""",48400,0.03000000,0,0,0,0,0,0,0,1.03905000,0,51,51
Referred Question 2C,opportunistic_benefits,ended,1,332872,166877,"""Yes/For""",46949,0.03000000,0,0,0,0,0,0,0,1.03905000,0,52,52
Referred Question 2D,opportunistic_benefits,ended,1,332872,166716,"""Yes/For""",48947,0.03000000,0,0,0,0,0,0,0,1.03905000,0,50,50
Referred Question 2E,opportunistic_benefits,ended,1,332872,166716,"""No/Against""",25824,0.03000000,0,0,0,0,0,0,0,1.03905000,0,94,94
Referred Question 2F,opportunistic_benefits,ended,1,332872,166716,"""No/Against""",64546,0.03000000,0,0,0,0,0,0,0,1.03905000,0,38,38
Referred Question 2G,opportunistic_benefits,ended,1,332872,166716,"""Yes/For""",63577,0.03000000,0,0,0,0,0,0,0,1.03905000,0,39,39
Referred Question 2H,opportunistic_benefits,ended,1,332872,166716,"""Yes/For""",82430,0.03000000,0,0,0,0,0,0,0,1.03905000,0,30,30
Ridgway School Board Director,opportunistic_benefits,ended,3,2648,1577,"""Alicia Lauren Skoko"",""Jill Hepp"",""Brian M. Patton""",112,0.03000000,0,0,0,0,0,0,0,1.03905000,0,173,173
Ridgway School District No. R-2 General Fund Override Ballot Issue 4A,opportunistic_benefits,ended,1,2648,1577,"""Yes/For""",460,0.03000000,0,0,0,0,0,0,0,1.03905000,0,42,42
Ridgway School District No. R-2 General Obligation Bonds Ballot Issue 4B,opportunistic_benefits,ended,1,2648,1577,"""Yes/For""",594,0.03000000,0,0,0,0,0,0,0,1.03905000,0,33,33
Rifle City Council,opportunistic_benefits,ended,5,15439,1716,"""Sean Strode"",""Alicia Gresley"",""Chris Bornholdt"",""Joe R. Carpenter"",""Clint Hostettler""",8,0.03000000,0,0,0,0,0,0,0,1.03905000,0,14063,14063
Rio Grande - Proposition 120 (STATUTORY),county_wide_contest,risk_limit_achieved,1,3322,3322,"""No/Against""",366,0.03000000,68,0,0,0,0,0,0,1.03905000,0,67,67
Roaring Fork School District Ballot Issue 5B: Mill Levy Override,opportunistic_benefits,in_progress,1,36679,11664,"""Yes/For""",4397,0.03000000,0,0,0,0,0,0,0,1.03905000,0,61,61
Roaring Fork School District - Board of Education School Director - District A,opportunistic_benefits,in_progress,1,36679,11664,"""Kenneth ""Kenny"" Teitler""",4707,0.03000000,0,0,0,0,0,0,0,1.03905000,0,57,57
Roaring Fork School District - Board of Education School Director - District E,opportunistic_benefits,in_progress,1,36679,11664,"""Kathryn Kuhlenberg""",5062,0.03000000,0,0,0,0,0,0,0,1.03905000,0,53,53
Rocky Ford School District R-2: 2 Year Term-At Large Seat,opportunistic_benefits,not_auditable,1,5424,1721,"""Karen Encinias""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Rocky Ford School District R-2: 4 Year Term-At Large Seats,opportunistic_benefits,not_auditable,3,5424,1721,"""Sharon Moreland"",""G Alan Frantz"",""Dayla Pearl""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Rocky Ford School District R-2 General Obligation Bonds Ballot Issue 4B,opportunistic_benefits,ended,1,5424,1721,"""Yes/For""",222,0.03000000,0,0,0,0,0,0,0,1.03905000,0,179,179
Saguache County Marijuana Ballot Issue 1A,county_wide_contest,risk_limit_achieved,1,1800,1800,"""Yes/For""",202,0.03000000,66,0,0,0,0,0,0,1.03905000,0,65,65
Salida City Council Ward 1 - Four Year Term,opportunistic_benefits,not_auditable,1,8299,976,"""Dominique Naccarato""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Salida City Council Ward 2 - Four Year Term,opportunistic_benefits,not_auditable,1,8299,889,"""Justin Critelli""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Salida City Council Ward 3 - Four Year Term,opportunistic_benefits,in_progress,1,8299,715,"""Harald Kasper""",319,0.03000000,0,0,0,0,0,0,0,1.03905000,0,190,190
Salida School District Board of Education Director - At Large,opportunistic_benefits,not_auditable,1,23495,4858,"""Jeannie L. Peters""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Salida School District Board of Education Director - District 1,opportunistic_benefits,not_auditable,1,23495,4858,"""Carrie Coscarella-Mattix""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Salida School District Board of Education Director - District 2,opportunistic_benefits,in_progress,1,23495,4858,"""Jodi Breckenridge Petit""",1314,0.03000000,0,0,0,0,0,0,0,1.03905000,0,131,131
Salida School District Board of Education Director - District 3,opportunistic_benefits,in_progress,1,23495,4858,"""Mandy Paschall""",2695,0.03000000,0,0,0,0,0,0,0,1.03905000,0,64,64
Salida School District Board of Education Director - District 4,opportunistic_benefits,in_progress,1,23495,4858,"""Joseph Smith""",1399,0.03000000,0,0,0,0,0,0,0,1.03905000,0,123,123
Sangre de Cristo School District RE-22J Director - At-large,opportunistic_benefits,ended,2,1800,47,"""Stacey Lynn Eskew"",""Lance D. Curtis""",8,0.03000000,0,0,0,0,0,0,0,1.03905000,0,1640,1640
Sangre de Cristo School District RE-22J Director - At-Large,opportunistic_benefits,ended,2,3930,337,"""Stacey Lynn Eskew"",""Lance D. Curtis""",20,0.03000000,0,0,0,0,0,0,0,1.03905000,0,1432,1432
Sargent School District RE-33J Director-Four Year Term,opportunistic_benefits,not_auditable,3,7252,401,"""Matthew Smartt"",""Lorena Price"",""Michele Peterson""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Sargent School District RE-33J Director-Two Year Term,opportunistic_benefits,in_progress,1,7252,401,"""Nathan Burkhart""",45,0.03000000,0,0,0,0,0,0,0,1.03905000,0,1175,1175
School Board Director,opportunistic_benefits,ended,3,6676,3745,"""Frank VanDeHey"",""Melissa ""Missy"" Winefeldt"",""Sheri Bezzant""",105,0.03000000,0,0,0,0,0,0,0,1.03905000,0,464,464
School Board Director- 2 Year,opportunistic_benefits,not_auditable,3,6676,2931,"""Shana Bundy"",""James Dean"",""Larry Foster""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
School Board Director- 4 Year,opportunistic_benefits,not_auditable,2,6676,2931,"""Sheila Waite"",""Graham J Fowler""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
School Board Director - District D,opportunistic_benefits,ended,1,157534,81694,"""Kelly M. Bates""",13115,0.03000000,0,0,0,0,0,0,0,1.03905000,0,88,88
School Board Director - District E,opportunistic_benefits,ended,1,157534,81694,"""Kristin Allan""",13814,0.03000000,0,0,0,0,0,0,0,1.03905000,0,84,84
Security Fire Protection District Ballot Issue 6A,opportunistic_benefits,ended,1,171356,8211,"""Yes/For""",1987,0.03000000,0,0,0,0,0,0,0,1.03905000,0,629,629
Sedgwick County Ballot Issue 1A,opportunistic_benefits,ended,1,909,909,"""Yes/For""",603,0.03000000,0,0,0,0,0,0,0,1.03905000,0,11,11
Shall Pan-Ark Estates Metropolitan District be organized?                                          ,opportunistic_benefits,ended,1,2299,329,"""Yes/For""",96,0.03000000,0,0,0,0,0,0,0,1.03905000,0,175,175
Sierra Grande R-30 School District 1,opportunistic_benefits,not_auditable,1,1204,598,"""Ramon Garcia""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Sierra Grande R-30 School District 2,opportunistic_benefits,ended,1,1204,598,"""Walter Roybal""",135,0.03000000,0,0,0,0,0,0,0,1.03905000,0,65,65
South Routt School District RE3 Director - District 1,opportunistic_benefits,not_auditable,1,11784,1009,"""Loren Lance Miles""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
South Routt School District RE3 Director - District 3,opportunistic_benefits,not_auditable,1,11784,1009,"""James Hoff""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
South Routt School District RE3 Director - District 4,opportunistic_benefits,not_auditable,1,11784,1009,"""Colette Burris""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
South Routt School District RE3 Director - District 6,opportunistic_benefits,in_progress,1,11784,1009,"""Jeffery T. Clyncke""",2,0.03000000,0,0,0,0,0,0,0,1.03905000,0,42935,42935
Springfield RE-4 School District,opportunistic_benefits,ended,2,1308,636,"""Tyler Gibson"",""Larry Duncan""",13,0.03000000,0,0,0,0,0,0,0,1.03905000,0,734,734
Steamboat Springs School District RE2 Director - District At Large,opportunistic_benefits,ended,2,9568,7627,"""Chresta Brinkman"",""Katherine ""Katy"" Lee""",2550,0.03000000,0,0,0,0,0,0,0,1.03905000,0,28,28
Strasburg Fire Protection District No. 8 Ballot Issue 7A,opportunistic_benefits,in_progress,1,250362,1810,"""Yes/For""",296,0.03000000,0,0,0,0,0,0,0,1.03905000,0,6164,6164
Strasburg School District 31J School Board Director,opportunistic_benefits,in_progress,2,250362,1767,"""Julie Winter"",""Daymon Johnson""",43,0.03000000,0,0,0,0,0,0,0,1.03905000,0,42428,42428
Stratton R-4 School District Director,county_wide_contest,risk_limit_achieved,2,2058,382,"""Nichole Tanner"",""Darren Fox""",92,0.03000000,165,0,0,0,0,0,0,1.03905000,0,164,164
St. Vrain Valley School District RE-1J Board of Education Director in Director District B,opportunistic_benefits,not_auditable,1,315724,55700,"""Karen Ragland""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
St. Vrain Valley School District RE-1J Board of Education Director in Director District D,opportunistic_benefits,in_progress,1,315724,55700,"""Meosha Brooks""",15772,0.03000000,0,0,0,0,0,0,0,1.03905000,0,146,146
St. Vrain Valley School District RE-1J Board of Education Director in Director District F,opportunistic_benefits,in_progress,1,315724,55700,"""Sarah Hurianek""",6960,0.03000000,0,0,0,0,0,0,0,1.03905000,0,331,331
Summit Combined Housing Authority Referred Measure 6B,opportunistic_benefits,ended,1,10079,9216,"""Yes/For""",3791,0.03000000,0,0,0,0,0,0,0,1.03905000,0,20,20
Summit Fire & EMS Fire Protection District Ballot Issue 6A,opportunistic_benefits,ended,1,10079,6745,"""Yes/For""",1085,0.03000000,0,0,0,0,0,0,0,1.03905000,0,68,68
Summit School District Director 2 Year Term,opportunistic_benefits,ended,1,10079,9162,"""Kate Hudnut""",2095,0.03000000,0,0,0,0,0,0,0,1.03905000,0,36,36
Summit School District Director 4 Year Term,county_wide_contest,risk_limit_achieved,3,10079,9162,"""Johanna Kugler"",""Lisa F. Webster"",""Chris Guarino""",1476,0.03000000,51,0,0,0,0,0,0,1.03905000,0,50,50
Sylvan Lakes Metropolitan District 5A,opportunistic_benefits,ended,1,2299,48,"""Yes/For""",28,0.03000000,0,0,0,0,0,0,0,1.03905000,0,599,599
Telluride Ballot Issue 2A,opportunistic_benefits,ended,1,2817,1231,"""Yes/For""",355,0.03000000,0,0,0,0,0,0,0,1.03905000,0,58,58
Telluride Ballot Question 2B,opportunistic_benefits,ended,1,2817,1231,"""Yes/For""",698,0.03000000,0,0,0,0,0,0,0,1.03905000,0,30,30
Telluride Ballot Question 2C,opportunistic_benefits,ended,1,2817,1231,"""Yes/For""",556,0.03000000,0,0,0,0,0,0,0,1.03905000,0,37,37
Telluride Ballot Question 2D,opportunistic_benefits,ended,1,2817,1231,"""Yes/For""",131,0.03000000,0,0,0,0,0,0,0,1.03905000,0,157,157
Telluride Ballot Question 300,county_wide_contest,risk_limit_achieved,1,2817,1231,"""No/Against""",239,0.03000000,87,0,0,0,0,0,0,1.03905000,0,86,86
Telluride Town Council,opportunistic_benefits,ended,4,2817,1231,"""Geneva I Shaunette"",""Jessie Rae Arguelles"",""Meehan Fee"",""Dan Enright""",127,0.03000000,0,0,0,0,0,0,0,1.03905000,0,162,162
Telluride Town Meeting Moderator,opportunistic_benefits,not_auditable,1,2817,1231,"""Daniel T Zemke""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Thompson School District R2-J Board of Education Director District B,opportunistic_benefits,in_progress,1,291295,44907,"""Amy Doran""",2902,0.03000000,0,0,0,0,0,0,0,1.03905000,0,732,732
Thompson School District R2-J Board of Education Director District C,opportunistic_benefits,in_progress,1,291295,44907,"""Nancy Rumfelt""",738,0.03000000,0,0,0,0,0,0,0,1.03905000,0,2877,2877
Thompson School District R2-J Board of Education Director District E,opportunistic_benefits,in_progress,1,291295,44907,"""Alexandra Lessem""",2942,0.03000000,0,0,0,0,0,0,0,1.03905000,0,722,722
Thompson School District R2-J Board of Education Director District F,opportunistic_benefits,in_progress,1,291295,44907,"""Barbara Kruse""",1223,0.03000000,0,0,0,0,0,0,0,1.03905000,0,1736,1736
Thunderbird Water and Sanitation District Ballot Issue 6A,opportunistic_benefits,ended,1,126480,269,"""Yes/For""",185,0.03000000,0,0,0,0,0,0,0,1.03905000,0,4982,4982
Town Council 4,opportunistic_benefits,ended,4,6082,815,"""Chris Haver"",""Jason MacMillan"",""Anna Fenerty"",""Beth Goldstone""",83,0.03000000,0,0,0,0,0,0,0,1.03905000,0,534,534
Town of Avon Ballot Issue 2C: Short-Term Rental Tax for Community Housing,opportunistic_benefits,ended,1,15664,1159,"""Yes/For""",472,0.03000000,0,0,0,0,0,0,0,1.03905000,0,242,242
Town of Avon Recall Election - Mayor Sarah Smith Hymes,opportunistic_benefits,ended,1,15664,1159,"""No/Against""",520,0.03000000,0,0,0,0,0,0,0,1.03905000,0,220,220
Town of Avon Recall Election - Mayor Sarah Smith Hymes - Successor Candidates,opportunistic_benefits,not_auditable,1,15664,1159,"""Tamra Nottingham Underwood""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Town of Avon Recall Election - Tamra Underwood,opportunistic_benefits,ended,1,15664,1159,"""No/Against""",523,0.03000000,0,0,0,0,0,0,0,1.03905000,0,219,219
Town of Avon Recall Election - Tamra Underwood - Sucessor Candidates,opportunistic_benefits,not_auditable,1,15664,1159,"""Sarah Smith Hymes """,0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Town of Basalt Ballot Issue 3A: Basalt Forward Program,opportunistic_benefits,in_progress,1,21240,1336,"""Yes/For""",556,0.03000000,0,0,0,0,0,0,0,1.03905000,0,279,279
Town of Calhan Ballot Issue 2B,opportunistic_benefits,ended,1,171356,229,"""Yes/For""",41,0.03000000,0,0,0,0,0,0,0,1.03905000,0,30456,30456
Town of Castle Rock Ballot Issue 2A,opportunistic_benefits,ended,1,126480,24679,"""No/Against""",1206,0.03000000,0,0,0,0,0,0,0,1.03905000,0,765,765
Town of Castle Rock Ballot Issue 2B,county_wide_contest,risk_limit_achieved,1,126480,24679,"""Yes/For""",794,0.03000000,1164,0,0,0,0,0,0,1.03905000,0,1161,1161
Town of Castle Rock Ballot Issue 2C,opportunistic_benefits,ended,1,126480,24679,"""No/Against""",6025,0.03000000,0,0,0,0,0,0,0,1.03905000,0,153,153
Town of Castle Rock Ballot Issue 2D,opportunistic_benefits,ended,1,126480,24679,"""Yes/For""",1339,0.03000000,0,0,0,0,0,0,0,1.03905000,0,689,689
TOWN OF CRESTED BUTTE BALLOT QUESTION 2C,opportunistic_benefits,ended,1,6082,815,"""No/Against""",108,0.03000000,0,0,0,0,0,0,0,1.03905000,0,411,411
TOWN OF CRESTED BUTTE BALLOT QUESTION 2D,county_wide_contest,risk_limit_achieved,1,6082,815,"""Yes/For""",393,0.03000000,114,0,0,0,0,0,0,1.03905000,0,113,113
Town of Crested Butte Mayor,opportunistic_benefits,ended,1,6082,815,"""Ian Billick""",246,0.03000000,0,0,0,0,0,0,0,1.03905000,0,181,181
Town of De Beque Ballot Issue - 2A,opportunistic_benefits,ended,1,52472,104,"""Yes/For""",33,0.03000000,0,0,0,0,0,0,0,1.03905000,0,11587,11587
Town of Deer Trail Ballot Issue 2A,opportunistic_benefits,ended,1,157534,298,"""No/Against""",113,0.03000000,0,0,0,0,0,0,0,1.03905000,0,10159,10159
Town of Eagle - Councilmember - Four-Year Term,opportunistic_benefits,ended,1,15664,2769,"""Geoffrey Grimmer""",413,0.03000000,0,0,0,0,0,0,0,1.03905000,0,277,277
Town of Eagle - Councilmember - Two-Year Term,opportunistic_benefits,ended,3,15664,2769,"""Janet Bartnik"",""Sarah Parrish"",""Nick Sunday""",112,0.03000000,0,0,0,0,0,0,0,1.03905000,0,1020,1020
Town of Eagle Downtown Development Authority Ballot Issue 2B,opportunistic_benefits,ended,1,15664,47,"""Yes/For""",27,0.03000000,0,0,0,0,0,0,0,1.03905000,0,4228,4228
Town of Eckley Question 2A,opportunistic_benefits,ended,1,2983,61,"""Yes/For""",19,0.03000000,0,0,0,0,0,0,0,1.03905000,0,1145,1145
Town of Elizabeth Ballot Question 2A,opportunistic_benefits,ended,1,9863,465,"""Yes/For""",70,0.03000000,0,0,0,0,0,0,0,1.03905000,0,1027,1027
Town of Haxtun Ballot Issue 2A,county_wide_contest,risk_limit_achieved,1,1430,411,"""Yes/For""",258,0.03000000,42,0,0,0,0,0,0,1.03905000,0,41,41
Town of Haxtun Ballot Issue 2B,opportunistic_benefits,ended,1,1430,411,"""Yes/For""",248,0.03000000,0,0,0,0,0,0,0,1.03905000,0,43,43
Town of Julesburg Ballot Issue 2A,county_wide_contest,risk_limit_achieved,1,909,488,"""Yes/For""",115,0.03000000,59,0,0,0,0,0,0,1.03905000,0,58,58
Town of Log Lane Village Ballot Question 2F Peoples' Ordinance No. 1-21,opportunistic_benefits,ended,1,7356,118,"""No/Against""",28,0.03000000,0,0,0,0,0,0,0,1.03905000,0,1915,1915
Town Of Lyons Referred Ballot Question No. 2G,opportunistic_benefits,ended,1,109378,936,"""Yes/For""",259,0.03000000,0,0,0,0,0,0,0,1.03905000,0,3078,3078
Town of Mead Ballot Issue 2D,opportunistic_benefits,ended,1,69141,1676,"""Yes/For""",74,0.03000000,0,0,0,0,0,0,0,1.03905000,0,6809,6809
Town of Mead Ballot Question 2E,opportunistic_benefits,ended,1,69141,1676,"""No/Against""",349,0.03000000,0,0,0,0,0,0,0,1.03905000,0,1444,1444
Town of Milliken Ballot Question 2A,opportunistic_benefits,ended,1,69141,1378,"""Yes/For""",831,0.03000000,0,0,0,0,0,0,0,1.03905000,0,607,607
Town of Monument Ballot Issue 2E,opportunistic_benefits,ended,1,171356,3337,"""Yes/For""",558,0.03000000,0,0,0,0,0,0,0,1.03905000,0,2238,2238
Town of Monument Ballot Issue 2F,opportunistic_benefits,ended,1,171356,3337,"""Yes/For""",809,0.03000000,0,0,0,0,0,0,0,1.03905000,0,1544,1544
