contest_name,choice,votes
Town of Hudson Town Council,Lisa Marie Buesgens,253
Town of Hudson Town Council,Candace Nolf,242
Town of Hudson Town Council,Sarah Jeanne Stadler,241
Town of Iliff Referred Ballot Question 2M,No/Against,77
Town of Iliff Referred Ballot Question 2M,Yes/For,35
Town of Julesburg Ballot Issue 2A,Yes/For,323
Town of Julesburg Ballot Issue 2A,No/Against,247
Town of Keenesburg Board of Trustees,Cindy Baumgartner,391
Town of Keenesburg Board of Trustees,Leroy Blackston,279
Town of Keenesburg Board of Trustees,Jarrod Frazier,278
Town of Keenesburg Board of Trustees,Wilbur Wafel,215
Town of Keenesburg Board of Trustees,"Antony ""Tony"" Dreher",198
Town of Keenesburg Board of Trustees,Robert Grand,189
Town of Keenesburg Board of Trustees,Timothy Knudsen,185
Town of Keenesburg Board of Trustees,Harley Alan Poe,116
Town of Keenesburg Mayor,Aron Lam,402
Town of Keenesburg Mayor,Kenneth L Gfeller,265
Town of LaSalle Ballot Question 2H,Yes/For,551
Town of LaSalle Ballot Question 2H,No/Against,179
Town of LaSalle Ballot Question 2I,Yes/For,436
Town of LaSalle Ballot Question 2I,No/Against,290
Town of Lochbuie Ballot Question 3J,No/Against,952
Town of Lochbuie Ballot Question 3J,Yes/For,801
Town of Lochbuie - Home Rule Charter Commission,Michael Mahoney,636
Town of Lochbuie - Home Rule Charter Commission,Peggy Tapey,617
Town of Lochbuie - Home Rule Charter Commission,Larry Strock,613
Town of Lochbuie - Home Rule Charter Commission,Carole L Upton,588
Town of Lochbuie - Home Rule Charter Commission,David Ott,545
Town of Lochbuie - Home Rule Charter Commission,Brent Wescott,513
Town of Lochbuie - Home Rule Charter Commission,Erin T. Mahoney,510
Town of Lochbuie - Home Rule Charter Commission,Jonathan Shortt,476
Town of Lochbuie - Home Rule Charter Commission,James Characky Jr.,468
Town of Lochbuie Trustee,Jamie Jeffery,833
Town of Lochbuie Trustee,Dawn M. Coen,789
Town of Lochbuie Trustee,Kathleen Bristow,762
Town of Lochbuie Trustee,Peggy Tapey,688
Town of Lochbuie Trustee,Walter Van Lue Jr.,666
Town of Lyons Ballot Issue 2G,Yes/For,985
Town of Lyons Ballot Issue 2G,No/Against,289
Town of Lyons Ballot Question 2H,Yes/For,948
Town of Lyons Ballot Question 2H,No/Against,348
Town of Mead Mayor,Colleen G. Whitlow,1853
Town of Mead Trustee,Trisha Harris,1326
Town of Mead Trustee,David Adams,1223
Town of Mead Trustee,Herman Schranz,1143
Town of Mead Trustee,Chris T Parr,926
Town of Mead Trustee,"Martin W ""Bill"" Parr",904
Town of Milliken Ballot Issue 2A,No/Against,1992
Town of Milliken Ballot Issue 2A,Yes/For,1048
Town of Milliken Ballot Issue 2B,No/Against,1878
Town of Milliken Ballot Issue 2B,Yes/For,1089
Town of Minturn Ballot Issue 2A - Formation of Eagle Valley Transportation Authority,YES/FOR,307
Town of Minturn Ballot Issue 2A - Formation of Eagle Valley Transportation Authority,NO/AGAINST,146
Town of Monument Ballot Question 2A,Yes/For,3567
Town of Monument Ballot Question 2A,No/Against,1712
Town of Monument - Mayor,Mitchell LaKind,3016
Town of Monument - Mayor,James Romanello,2117
Town of Monument - Trustee,Steve King,2887
Town of Monument - Trustee,Sana Abbott,2562
Town of Monument - Trustee,Redmond Ramos,2443
Town of Monument - Trustee,Kenneth Kimple,2041
Town of Monument - Trustee,Jason Gross,1827
Town of Monument - Trustee,Darcy Schoening,1813
Town of Monument - Trustee,Marco P. Fiorito,1514
Town of Monument - Trustee,Ron Stephens,1444
Town of Mt Crested Butte Ballot Question 2B,YES/FOR,479
Town of Mt Crested Butte Ballot Question 2B,NO/AGAINST,66
Town of Mt Crested Butte Ballot Question 2C,YES/FOR,469
Town of Mt Crested Butte Ballot Question 2C,NO/AGAINST,78
Town of Nederland Ballot Issue 2J,Yes/For,548
Town of Nederland Ballot Issue 2J,No/Against,313
Town of Nederland Ballot Issue 2K,Yes/For,592
Town of Nederland Ballot Issue 2K,No/Against,277
Town of Nederland Ballot Issue 2L,Yes/For,642
Town of Nederland Ballot Issue 2L,No/Against,230
Town of Nunn Ballot Issue 2M,No/Against,107
Town of Nunn Ballot Issue 2M,Yes/For,101
Town of Nunn Ballot Question 2N,No/Against,123
Town of Nunn Ballot Question 2N,Yes/For,84
Town of Palisade - 2D,Yes/For,659
Town of Palisade - 2D,No/Against,605
Town of Palmer Lake Ballot Issue 2C,No/Against,947
Town of Palmer Lake Ballot Issue 2C,Yes/For,566
Town of Palmer Lake Ballot Question 2D,Yes/For,846
Town of Palmer Lake Ballot Question 2D,No/Against,706
Town of Palmer Lake - Mayor,Glant Havenar,889
Town of Palmer Lake - Mayor,Bill Bass,582
Town of Palmer Lake - Trustee,Kevin Dreher,745
Town of Palmer Lake - Trustee,Shana Ball,710
Town of Palmer Lake - Trustee,Dennis Stern,615
Town of Palmer Lake - Trustee,Lindsey Zapalac,554
Town of Palmer Lake - Trustee,Matt Stephen,439
Town of Parachute Ballot Question 2E,YES/FOR,208
Town of Parachute Ballot Question 2E,NO/AGAINST,89
Town of Parachute Ballot Question 2F,NO/AGAINST,195
Town of Parachute Ballot Question 2F,YES/FOR,104
Town of Parker Councilmember,Joshua Rivero,13997
Town of Parker Councilmember,Anne Barrington,12824
Town of Parker Councilmember,Brandi Wilks,12078
Town of Parker Councilmember,Cheryl Poage,10851
Town of Parker Councilmember,Brian Carruthers,7474
Town of Red Cliff Ballot Issue 2F - Formation of Eagle Valley Transportation Authority,YES/FOR,66
Town of Red Cliff Ballot Issue 2F - Formation of Eagle Valley Transportation Authority,NO/AGAINST,42
Town of Rockvale - Mayor,Kevin Strait,147
Town of Rockvale - Mayor,Dave Barnes,100
Town of Rockvale - Trustee,Shelby Mehring (Swift),128
Town of Rockvale - Trustee,Clint Wilson,107
Town of Rockvale - Trustee,Earlene McCoy,93
Town of Severance Ballot Issue 2K,No/Against,3548
Town of Severance Ballot Issue 2K,Yes/For,695
Town of Severance Ballot Question 2L,Yes/For,2778
Town of Severance Ballot Question 2L,No/Against,1217
Town of Silt Ballot Question 2B,YES/FOR,755
Town of Silt Ballot Question 2B,NO/AGAINST,283
Town of Snowmass Village Ballot Issue 2C,Yes/For,1218
Town of Snowmass Village Ballot Issue 2C,No/Against,256
Town of Sugar City Ballot Issue 2A,No/Against,75
Town of Sugar City Ballot Issue 2A,Yes/For,61
Town of Sugar City Ballot Issue 2B,No/Against,108
Town of Sugar City Ballot Issue 2B,Yes/For,29
Town of Superior Ballot Issue 2M,Yes/For,3235
Town of Superior Ballot Issue 2M,No/Against,2702
Town of Superior - Mayor,Mark Lacis,4606
Town of Superior - Mayor,Gladys M. Forshee,64
Town of Superior - Trustee,Neal S. Shah,3510
Town of Superior - Trustee,Jenn Kaaoush,2579
Town of Superior - Trustee,Stephanie Miller,2416
Town of Superior - Trustee,Bob McCool,1923
Town of Superior - Trustee,Jason Serbu,1695
Town of Superior - Trustee,Mike Foster,1427
Town of Superior - Trustee,Stephanie Schader,1365
Town of Superior - Trustee,Michael Neustedter,843
Town of Timnath Ballot Question 3H,Yes/For,2142
Town of Timnath Ballot Question 3H,No/Against,2134
Town of Timnath Ballot Question 3I,Yes/For,3519
Town of Timnath Ballot Question 3I,No/Against,593
Town of Vail Ballot Issue 2H - Formation of Eagle Valley Transportation Authority,YES/FOR,1504
Town of Vail Ballot Issue 2H - Formation of Eagle Valley Transportation Authority,NO/AGAINST,772
Town of Vail Ballot Issue 2I - Authorizing the excess revenue collected from the Town's sales tax to be retained and spent on...,YES/FOR,1691
Town of Vail Ballot Issue 2I - Authorizing the excess revenue collected from the Town's sales tax to be retained and spent on...,NO/AGAINST,604
Town of Wiggins BALLOT ISSUE 2E,Yes/For,337
Town of Wiggins BALLOT ISSUE 2E,No/Against,313
Town of Wiggins Ballot Question 2F,Yes/For,406
Town of Wiggins Ballot Question 2F,No/Against,221
TOWN OF WILLIAMSBURG ISSUE #2E: INCREASE IN TOWN'S MILL LEVY FOR ROADS,No/Against,180
TOWN OF WILLIAMSBURG ISSUE #2E: INCREASE IN TOWN'S MILL LEVY FOR ROADS,Yes/For,120
Town of Williamsburg - Mayor,Philip Ott,228
Town of Williamsburg - Trustee,William Esch,173
Town of Williamsburg - Trustee,Karen Ott,168
Town of Williamsburg - Trustee,Robin Stinchcomb,167
Town of Williamsburg - Trustee,Donna Krautheim,137
Town of Windsor Ballot Issue 3F,Yes/For,10749
Town of Windsor Ballot Issue 3F,No/Against,7854
Traditions Metropolitan District Ballot Issue 6G,Yes/For,826
Traditions Metropolitan District Ballot Issue 6G,No/Against,209
United States Senator,Michael Bennet,1396819
United States Senator,Joe O'Dea,1031528
United States Senator,Brian Peotter,43522
United States Senator,T.J. Cole,16373
United States Senator,Frank Atwood,11348
United States Senator,Tom Harvey,26
United States Senator,Joanne Rock,23
United States Senator,John Carleton Rutledge,9
United States Senator,Robert Messman,8
Upper Pine River Fire Protection District Ballot Issue 7A,Yes/For,4000
Upper Pine River Fire Protection District Ballot Issue 7A,No/Against,1395
Valley Sanitation District Ballot Issue 7A,No/Against,1506
Valley Sanitation District Ballot Issue 7A,Yes/For,1298
Washington County Assessor,Hali Thompson,2114
Washington County Clerk and Recorder,Annie Kuntz,2115
Washington County - Colorado Court of Appeals Judge - Fox,Yes,1077
Washington County - Colorado Court of Appeals Judge - Fox,No,768
Washington County Commissioner - District 1,Gisele Jefferson,2147
Washington County Coroner,Dallas Bowin,2164
Washington County Court Judge-Hansen,Yes,1829
Washington County Court Judge-Hansen,No,370
Washington County Sheriff,Robbie Furrow,2111
Washington County Treasurer,Michelle L. Swan,2137
Weld County Assessor,Brenda Dones,91230
Weld County Clerk and Recorder,Carly S. Koppes,94265
Weld County Commissioner - At-Large,Kevin Ross,91230
Weld County Commissioner District 2,Scott James,34200
Weld County Council - At-Large,Elijah Hatch,53298
Weld County Council - At-Large,Gillian K. Smith,36517
Weld County Council District 2,Nancy Teksten,24788
Weld County Council - District 3,James Welch,20823
Weld County Court - Briggs,Yes,61232
Weld County Court - Briggs,No,35769
Weld County Court - Meyer,Yes,65141
Weld County Court - Meyer,No,31684
Weld County Court - Nichols,Yes,66123
Weld County Court - Nichols,No,30597
Weld County Referred Ballot Question 1A,No/Against,59559
Weld County Referred Ballot Question 1A,Yes/For,54119
Weld County School District 6 Ballot Issue 4A,Yes/For,23963
Weld County School District 6 Ballot Issue 4A,No/Against,10709
Weld County School District No. RE-4 Ballot Issue 4B,Yes/For,12018
Weld County School District No. RE-4 Ballot Issue 4B,No/Against,9860
Weld County School District No. RE-4 Ballot Issue 4C,Yes/For,12120
Weld County School District No. RE-4 Ballot Issue 4C,No/Against,9766
Weld County Sheriff,Steve Reams,92123
Weldon Valley School District RE-20J BALLOT ISSUE 5A,Yes/For,350
Weldon Valley School District RE-20J BALLOT ISSUE 5A,No/Against,147
Western Rio Blanco Metropolitan Recreation and Park District Ballot Issue 6A,Yes/For,617
Western Rio Blanco Metropolitan Recreation and Park District Ballot Issue 6A,No/Against,475
WOODLIN SCHOOL DISTRICT R-104 REFERRED BALLOT ISSUE 4A,Yes/For,92
WOODLIN SCHOOL DISTRICT R-104 REFERRED BALLOT ISSUE 4A,No/Against,81
Yuma County Assessor,Cindy Taylor,3585
Yuma County Clerk and Recorder,Beverly A. Wenger,3602
Yuma County Commissioner - District 1,Adam Gates,2635
Yuma County Commissioner - District 1,Dwain Weinrich,1284
Yuma County Coroner,Javan Jones,3606
Yuma County - Proposition GG (Statutory),Yes/For,2171
Yuma County - Proposition GG (Statutory),No/Against,1514
Yuma County Sheriff,Todd Combs,3443
Yuma County Treasurer,Chrystal Hammond,3547
