county,contest,record_type,cvr_number,imprinted_id,raw_vote,valid_interpretation
Larimer,City of Fort Collins Mayor,UPLOADED,7383,111-10-89,"""Tricia Canonico(1)"",""Emily Francis(2)"",""Scotty V VanTatenhove(4)"",""Jeffrey Shumway(5)"",""Adam Hirschhorn(6)"",""Adam Eggleston(7)""","""Tricia Canonico"",""Emily Francis"""
Larimer,City of Fort Collins Mayor,UPLOADED,7384,111-10-50,"""Shirley Peel(1)"",""Jeffrey Shumway(2)"",""Emily Francis(4)"",""Tricia Canonico(5)"",""Adam Eggleston(6)"",""Adam Hirschhorn(7)""","""Shirley Peel"",""Jeffrey Shumway"""
Larimer,City of Fort Collins Mayor,UPLOADED,7385,111-10-91,"""Emily Francis(1)"",""Adam Hirschhorn(2)"",""Scotty V VanTatenhove(3)"",""Tricia Canonico(4)"",""Shirley Peel(5)"",""Adam Hirschhorn(6)"",""Jeffrey Shumway(7)""","""Emily Francis"",""Adam Hirschhorn"",""Scotty V VanTatenhove"",""Tricia Canonico"",""Shirley Peel"""
Larimer,City of Fort Collins Mayor,UPLOADED,7386,111-10-96,"""Shirley Peel(1)"",""Adam Eggleston(2)"",""Jeffrey Shumway(3)"",""Scotty V VanTatenhove(4)"",""Adam Hirschhorn(5)"",""Adam Eggleston(6)"",""Tricia Canonico(7)""","""Shirley Peel"",""Adam Eggleston"",""Jeffrey Shumway"",""Scotty V VanTatenhove"",""Adam Hirschhorn"""
Larimer,City of Fort Collins Mayor,UPLOADED,7477,103-9-7,"""Tricia Canonico(1)"",""Tricia Canonico(2)"",""Adam Eggleston(2)""","""Tricia Canonico"",""Adam Eggleston"""
Larimer,City of Fort Collins Mayor,UPLOADED,7481,103-9-9,"""Adam Hirschhorn(1)"",""Emily Francis(2)"",""Tricia Canonico(3)"",""Adam Eggleston(4)"",""Emily Francis(5)"",""Shirley Peel(6)"",""Scotty V VanTatenhove(7)""","""Adam Hirschhorn"",""Emily Francis"",""Tricia Canonico"",""Adam Eggleston"""
Larimer,City of Fort Collins Mayor,UPLOADED,7484,103-9-16,"""Scotty V VanTatenhove(2)"",""Jeffrey Shumway(3)"",""Shirley Peel(4)"",""Adam Eggleston(5)"",""Emily Francis(6)"",""Tricia Canonico(7)""",""
Larimer,City of Fort Collins Mayor,UPLOADED,7485,103-9-81,"""Shirley Peel(1)"",""Adam Eggleston(2)"",""Adam Hirschhorn(3)"",""Emily Francis(4)"",""Tricia Canonico(5)"",""Shirley Peel(7)""","""Shirley Peel"",""Adam Eggleston"",""Adam Hirschhorn"",""Emily Francis"",""Tricia Canonico"""
Larimer,City of Fort Collins Mayor,UPLOADED,7486,103-9-80,"""Tricia Canonico(1)"",""Scotty V VanTatenhove(2)"",""Emily Francis(3)"",""Adam Hirschhorn(4)"",""Emily Francis(5)"",""Scotty V VanTatenhove(6)"",""Jeffrey Shumway(7)""","""Tricia Canonico"",""Scotty V VanTatenhove"",""Emily Francis"",""Adam Hirschhorn"""
Larimer,City of Fort Collins Mayor,UPLOADED,7571,106-13-24,"""Emily Francis(1)"",""Tricia Canonico(2)"",""Adam Eggleston(3)"",""Shirley Peel(4)"",""Jeffrey Shumway(5)"",""Adam Eggleston(6)"",""Scotty V VanTatenhove(7)""","""Emily Francis"",""Tricia Canonico"",""Adam Eggleston"",""Shirley Peel"",""Jeffrey Shumway"""
Larimer,City of Fort Collins Mayor,UPLOADED,7574,106-13-22,"""Emily Francis(1)"",""Adam Hirschhorn(2)"",""Jeffrey Shumway(3)"",""Shirley Peel(4)"",""Tricia Canonico(5)"",""Emily Francis(6)"",""Scotty V VanTatenhove(7)""","""Emily Francis"",""Adam Hirschhorn"",""Jeffrey Shumway"",""Shirley Peel"",""Tricia Canonico"""
Larimer,City of Fort Collins Mayor,UPLOADED,7575,106-13-57,"""Emily Francis(1)"",""Tricia Canonico(2)"",""Adam Eggleston(3)"",""Emily Francis(4)"",""Adam Hirschhorn(5)"",""Shirley Peel(6)"",""Jeffrey Shumway(7)""","""Emily Francis"",""Tricia Canonico"",""Adam Eggleston"""
Larimer,City of Fort Collins Mayor,UPLOADED,7576,106-13-35,"""Tricia Canonico(1)"",""Adam Eggleston(2)"",""Adam Eggleston(3)"",""Emily Francis(4)"",""Adam Hirschhorn(5)"",""Shirley Peel(6)"",""Jeffrey Shumway(7)"",""Scotty V VanTatenhove(7)""","""Tricia Canonico"",""Adam Eggleston"""
Larimer,City of Fort Collins Mayor,UPLOADED,7578,106-13-23,"""Shirley Peel(1)"",""Adam Eggleston(2)"",""Jeffrey Shumway(3)"",""Adam Eggleston(4)"",""Scotty V VanTatenhove(5)"",""Emily Francis(6)"",""Tricia Canonico(7)""","""Shirley Peel"",""Adam Eggleston"",""Jeffrey Shumway"""
Larimer,City of Fort Collins Mayor,UPLOADED,7579,106-13-11,"""Jeffrey Shumway(1)"",""Jeffrey Shumway(2)"",""Jeffrey Shumway(3)"",""Jeffrey Shumway(4)"",""Jeffrey Shumway(5)"",""Jeffrey Shumway(6)"",""Jeffrey Shumway(7)""","""Jeffrey Shumway"""
Larimer,City of Fort Collins Mayor,UPLOADED,7580,106-13-27,"""Tricia Canonico(1)"",""Adam Eggleston(2)"",""Shirley Peel(3)"",""Adam Hirschhorn(4)"",""Adam Eggleston(5)"",""Adam Hirschhorn(6)"",""Scotty V VanTatenhove(7)""","""Tricia Canonico"",""Adam Eggleston"",""Shirley Peel"",""Adam Hirschhorn"""
Larimer,City of Fort Collins Mayor,UPLOADED,7582,106-13-79,"""Shirley Peel(1)"",""Tricia Canonico(2)"",""Jeffrey Shumway(3)"",""Emily Francis(4)"",""Adam Hirschhorn(5)"",""Scotty V VanTatenhove(6)"",""Jeffrey Shumway(7)""","""Shirley Peel"",""Tricia Canonico"",""Jeffrey Shumway"",""Emily Francis"",""Adam Hirschhorn"",""Scotty V VanTatenhove"""
Larimer,City of Fort Collins Mayor,UPLOADED,7583,106-13-76,"""Emily Francis(1)"",""Tricia Canonico(2)"",""Shirley Peel(3)"",""Adam Eggleston(4)"",""Adam Hirschhorn(5)"",""Jeffrey Shumway(6)"",""Jeffrey Shumway(7)""","""Emily Francis"",""Tricia Canonico"",""Shirley Peel"",""Adam Eggleston"",""Adam Hirschhorn"",""Jeffrey Shumway"""
Larimer,City of Fort Collins Councilmember - District 3,UPLOADED,7584,106-13-46,"""Steve Yurash(1)"",""Josh Fudge(2)"",""Steve Yurash(3)""","""Steve Yurash"",""Josh Fudge"""
Larimer,City of Fort Collins Mayor,UPLOADED,7586,106-13-77,"""Scotty V VanTatenhove(7)""",""
Larimer,City of Fort Collins Mayor,UPLOADED,7682,109-6-46,"""Emily Francis(1)"",""Tricia Canonico(3)"",""Jeffrey Shumway(4)"",""Adam Hirschhorn(5)"",""Shirley Peel(6)"",""Adam Eggleston(7)""","""Emily Francis"""
Larimer,City of Fort Collins Mayor,UPLOADED,7683,109-6-49,"""Tricia Canonico(1)"",""Emily Francis(2)"",""Adam Eggleston(3)"",""Jeffrey Shumway(4)"",""Shirley Peel(5)"",""Adam Hirschhorn(6)"",""Shirley Peel(7)""","""Tricia Canonico"",""Emily Francis"",""Adam Eggleston"",""Jeffrey Shumway"",""Shirley Peel"",""Adam Hirschhorn"""
Larimer,City of Fort Collins Mayor,UPLOADED,7685,109-6-30,"""Emily Francis(1)"",""Tricia Canonico(2)"",""Adam Eggleston(3)"",""Scotty V VanTatenhove(4)"",""Emily Francis(5)"",""Shirley Peel(6)"",""Jeffrey Shumway(7)""","""Emily Francis"",""Tricia Canonico"",""Adam Eggleston"",""Scotty V VanTatenhove"""
Larimer,City of Fort Collins Mayor,UPLOADED,7776,105-14-10,"""Tricia Canonico(1)"",""Emily Francis(2)"",""Shirley Peel(3)"",""Scotty V VanTatenhove(7)""","""Tricia Canonico"",""Emily Francis"",""Shirley Peel"""
Larimer,City of Fort Collins Mayor,UPLOADED,7777,105-14-7,"""Tricia Canonico(7)"",""Adam Eggleston(7)"",""Emily Francis(7)"",""Adam Hirschhorn(7)"",""Shirley Peel(7)"",""Jeffrey Shumway(7)"",""Scotty V VanTatenhove(7)""",""
Larimer,City of Fort Collins Mayor,UPLOADED,7778,105-14-53,"""Jeffrey Shumway(1)"",""Shirley Peel(2)"",""Adam Hirschhorn(3)"",""Emily Francis(4)"",""Scotty V VanTatenhove(7)""","""Jeffrey Shumway"",""Shirley Peel"",""Adam Hirschhorn"",""Emily Francis"""
Larimer,City of Fort Collins Mayor,UPLOADED,7779,105-14-12,"""Tricia Canonico(1)"",""Emily Francis(2)"",""Shirley Peel(3)"",""Scotty V VanTatenhove(7)""","""Tricia Canonico"",""Emily Francis"",""Shirley Peel"""
Larimer,City of Fort Collins Mayor,UPLOADED,7780,105-14-1,"""Tricia Canonico(1)"",""Shirley Peel(2)"",""Emily Francis(3)"",""Adam Hirschhorn(4)"",""Jeffrey Shumway(7)"",""Scotty V VanTatenhove(7)""","""Tricia Canonico"",""Shirley Peel"",""Emily Francis"",""Adam Hirschhorn"""
Larimer,City of Fort Collins Mayor,UPLOADED,7781,105-14-41,"""Tricia Canonico(1)"",""Adam Eggleston(2)"",""Emily Francis(3)"",""Adam Hirschhorn(4)"",""Emily Francis(5)"",""Jeffrey Shumway(6)"",""Scotty V VanTatenhove(7)""","""Tricia Canonico"",""Adam Eggleston"",""Emily Francis"",""Adam Hirschhorn"""
Larimer,City of Fort Collins Mayor,UPLOADED,7785,105-14-58,"""Jeffrey Shumway(1)"",""Shirley Peel(2)"",""Emily Francis(3)"",""Adam Eggleston(4)"",""Adam Hirschhorn(5)"",""Emily Francis(6)"",""Scotty V VanTatenhove(7)""","""Jeffrey Shumway"",""Shirley Peel"",""Emily Francis"",""Adam Eggleston"",""Adam Hirschhorn"""
Larimer,City of Fort Collins Mayor,UPLOADED,8078,104-7-40,"""Tricia Canonico(1)"",""Emily Francis(2)"",""Jeffrey Shumway(3)"",""Adam Eggleston(4)"",""Shirley Peel(5)"",""Jeffrey Shumway(6)"",""Adam Hirschhorn(7)""","""Tricia Canonico"",""Emily Francis"",""Jeffrey Shumway"",""Adam Eggleston"",""Shirley Peel"""
Larimer,City of Fort Collins Mayor,UPLOADED,8080,104-7-76,"""Emily Francis(1)"",""Tricia Canonico(2)"",""Shirley Peel(3)"",""Adam Eggleston(4)"",""Emily Francis(5)"",""Adam Hirschhorn(6)"",""Scotty V VanTatenhove(7)""","""Emily Francis"",""Tricia Canonico"",""Shirley Peel"",""Adam Eggleston"""
Larimer,City of Fort Collins Mayor,UPLOADED,8081,104-7-87,"""Adam Eggleston(1)"",""Tricia Canonico(6)"",""Emily Francis(6)"",""Adam Hirschhorn(6)"",""Shirley Peel(6)"",""Jeffrey Shumway(6)"",""Scotty V VanTatenhove(6)""","""Adam Eggleston"""
Larimer,City of Fort Collins Mayor,UPLOADED,8082,104-7-12,"""Emily Francis(1)"",""Tricia Canonico(2)"",""Shirley Peel(3)"",""Jeffrey Shumway(4)"",""Scotty V VanTatenhove(6)"",""Adam Hirschhorn(7)""","""Emily Francis"",""Tricia Canonico"",""Shirley Peel"",""Jeffrey Shumway"""
Larimer,City of Fort Collins Mayor,UPLOADED,22065,103-25-72,"""Emily Francis(1)"",""Tricia Canonico(2)"",""Shirley Peel(5)"",""Adam Hirschhorn(6)"",""Adam Eggleston(7)""","""Emily Francis"",""Tricia Canonico"""
Larimer,City of Fort Collins Mayor,UPLOADED,8083,104-7-56,"""Adam Hirschhorn(1)"",""Tricia Canonico(2)"",""Jeffrey Shumway(3)"",""Emily Francis(4)"",""Scotty V VanTatenhove(5)"",""Shirley Peel(6)"",""Emily Francis(7)""","""Adam Hirschhorn"",""Tricia Canonico"",""Jeffrey Shumway"",""Emily Francis"",""Scotty V VanTatenhove"",""Shirley Peel"""
Larimer,City of Fort Collins Mayor,UPLOADED,8600,110-12-18,"""Scotty V VanTatenhove(1)"",""Jeffrey Shumway(2)"",""Adam Hirschhorn(3)"",""Emily Francis(4)"",""Adam Eggleston(5)"",""Adam Eggleston(6)"",""Tricia Canonico(7)""","""Scotty V VanTatenhove"",""Jeffrey Shumway"",""Adam Hirschhorn"",""Emily Francis"",""Adam Eggleston"""
Larimer,City of Fort Collins Mayor,UPLOADED,8601,110-12-10,"""Emily Francis(1)"",""Shirley Peel(2)"",""Adam Hirschhorn(3)"",""Tricia Canonico(4)"",""Adam Eggleston(5)"",""Scotty V VanTatenhove(6)"",""Shirley Peel(7)""","""Emily Francis"",""Shirley Peel"",""Adam Hirschhorn"",""Tricia Canonico"",""Adam Eggleston"",""Scotty V VanTatenhove"""
Larimer,City of Fort Collins Mayor,UPLOADED,8603,110-12-20,"""Adam Hirschhorn(1)"",""Tricia Canonico(2)"",""Shirley Peel(3)"",""Adam Hirschhorn(4)"",""Adam Eggleston(5)"",""Scotty V VanTatenhove(6)"",""Jeffrey Shumway(7)""","""Adam Hirschhorn"",""Tricia Canonico"",""Shirley Peel"""
Larimer,City of Fort Collins Mayor,UPLOADED,8699,111-12-46,"""Adam Eggleston(1)"",""Tricia Canonico(2)"",""Emily Francis(3)"",""Shirley Peel(4)"",""Adam Hirschhorn(5)"",""Jeffrey Shumway(5)"",""Scotty V VanTatenhove(6)""","""Adam Eggleston"",""Tricia Canonico"",""Emily Francis"",""Shirley Peel"""
Larimer,City of Fort Collins Mayor,UPLOADED,8701,111-12-72,"""Tricia Canonico(1)"",""Emily Francis(2)"",""Adam Hirschhorn(3)"",""Adam Eggleston(4)"",""Jeffrey Shumway(5)"",""Scotty V VanTatenhove(6)"",""Adam Hirschhorn(7)""","""Tricia Canonico"",""Emily Francis"",""Adam Hirschhorn"",""Adam Eggleston"",""Jeffrey Shumway"",""Scotty V VanTatenhove"""
Larimer,City of Fort Collins Mayor,UPLOADED,8702,111-12-23,"""Tricia Canonico(1)"",""Emily Francis(2)"",""Shirley Peel(3)"",""Adam Eggleston(4)"",""Jeffrey Shumway(5)"",""Adam Hirschhorn(6)"",""Jeffrey Shumway(7)""","""Tricia Canonico"",""Emily Francis"",""Shirley Peel"",""Adam Eggleston"",""Jeffrey Shumway"",""Adam Hirschhorn"""
Larimer,City of Fort Collins Mayor,UPLOADED,8703,111-12-87,"""Shirley Peel(1)"",""Emily Francis(7)""","""Shirley Peel"""
Larimer,City of Fort Collins Mayor,UPLOADED,8750,112-11-2,"""Emily Francis(1)"",""Emily Francis(2)"",""Emily Francis(3)"",""Emily Francis(4)"",""Emily Francis(5)"",""Emily Francis(6)"",""Emily Francis(7)""","""Emily Francis"""
Larimer,City of Fort Collins Mayor,UPLOADED,8752,112-11-35,"""Jeffrey Shumway(1)"",""Jeffrey Shumway(2)"",""Jeffrey Shumway(3)"",""Jeffrey Shumway(4)"",""Jeffrey Shumway(5)"",""Jeffrey Shumway(6)"",""Jeffrey Shumway(7)"",""Scotty V VanTatenhove(7)""","""Jeffrey Shumway"""
Larimer,City of Fort Collins Mayor,UPLOADED,8753,112-11-21,"""Emily Francis(2)"",""Jeffrey Shumway(3)"",""Tricia Canonico(4)"",""Shirley Peel(4)"",""Scotty V VanTatenhove(6)""",""
Larimer,City of Fort Collins Mayor,UPLOADED,8848,106-15-1,"""Tricia Canonico(1)"",""Emily Francis(2)"",""Shirley Peel(3)"",""Adam Eggleston(4)"",""Adam Hirschhorn(5)"",""Scotty V VanTatenhove(5)"",""Jeffrey Shumway(6)"",""Adam Hirschhorn(7)""","""Tricia Canonico"",""Emily Francis"",""Shirley Peel"",""Adam Eggleston"""
Larimer,City of Fort Collins Mayor,UPLOADED,8849,106-15-73,"""Tricia Canonico(1)"",""Shirley Peel(2)"",""Scotty V VanTatenhove(3)"",""Emily Francis(4)"",""Adam Eggleston(5)"",""Emily Francis(6)"",""Shirley Peel(7)""","""Tricia Canonico"",""Shirley Peel"",""Scotty V VanTatenhove"",""Emily Francis"",""Adam Eggleston"""
Larimer,City of Fort Collins Mayor,UPLOADED,8850,106-15-92,"""Tricia Canonico(1)"",""Adam Eggleston(2)"",""Emily Francis(3)"",""Shirley Peel(3)"",""Adam Hirschhorn(4)"",""Jeffrey Shumway(5)"",""Scotty V VanTatenhove(6)""","""Tricia Canonico"",""Adam Eggleston"""
Larimer,City of Fort Collins Mayor,UPLOADED,8851,106-15-41,"""Shirley Peel(1)"",""Emily Francis(7)""","""Shirley Peel"""
Larimer,City of Fort Collins Mayor,UPLOADED,8852,106-15-81,"""Jeffrey Shumway(1)"",""Shirley Peel(2)"",""Adam Hirschhorn(3)"",""Scotty V VanTatenhove(4)"",""Adam Hirschhorn(5)"",""Emily Francis(6)"",""Tricia Canonico(7)""","""Jeffrey Shumway"",""Shirley Peel"",""Adam Hirschhorn"",""Scotty V VanTatenhove"""
Larimer,City of Fort Collins Mayor,UPLOADED,8853,106-15-99,"""Jeffrey Shumway(1)"",""Shirley Peel(2)"",""Emily Francis(3)"",""Tricia Canonico(4)"",""Adam Eggleston(5)"",""Adam Hirschhorn(5)"",""Scotty V VanTatenhove(5)""","""Jeffrey Shumway"",""Shirley Peel"",""Emily Francis"",""Tricia Canonico"""
Larimer,City of Fort Collins Mayor,UPLOADED,8854,106-15-67,"""Jeffrey Shumway(1)"",""Tricia Canonico(2)"",""Emily Francis(3)"",""Adam Eggleston(4)"",""Shirley Peel(5)"",""Scotty V VanTatenhove(6)"",""Adam Eggleston(7)""","""Jeffrey Shumway"",""Tricia Canonico"",""Emily Francis"",""Adam Eggleston"",""Shirley Peel"",""Scotty V VanTatenhove"""
Larimer,City of Fort Collins Mayor,UPLOADED,8948,105-16-15,"""Shirley Peel(1)"",""Scotty V VanTatenhove(2)"",""Tricia Canonico(3)"",""Adam Eggleston(4)"",""Emily Francis(5)"",""Jeffrey Shumway(6)"",""Jeffrey Shumway(7)""","""Shirley Peel"",""Scotty V VanTatenhove"",""Tricia Canonico"",""Adam Eggleston"",""Emily Francis"",""Jeffrey Shumway"""
Larimer,City of Fort Collins Mayor,UPLOADED,8950,105-16-96,"""Tricia Canonico(1)"",""Emily Francis(2)"",""Adam Eggleston(3)"",""Adam Hirschhorn(6)"",""Jeffrey Shumway(6)"",""Shirley Peel(7)"",""Scotty V VanTatenhove(7)""","""Tricia Canonico"",""Emily Francis"",""Adam Eggleston"""
Larimer,City of Fort Collins Mayor,UPLOADED,8951,105-16-52,"""Tricia Canonico(1)"",""Emily Francis(2)"",""Adam Eggleston(3)"",""Adam Hirschhorn(4)"",""Jeffrey Shumway(5)"",""Scotty V VanTatenhove(6)"",""Scotty V VanTatenhove(7)""","""Tricia Canonico"",""Emily Francis"",""Adam Eggleston"",""Adam Hirschhorn"",""Jeffrey Shumway"",""Scotty V VanTatenhove"""
Larimer,City of Fort Collins Mayor,UPLOADED,9073,103-11-31,"""Emily Francis(1)"",""Tricia Canonico(2)"",""Adam Hirschhorn(3)"",""Shirley Peel(4)"",""Adam Hirschhorn(5)"",""Scotty V VanTatenhove(6)"",""Jeffrey Shumway(7)""","""Emily Francis"",""Tricia Canonico"",""Adam Hirschhorn"",""Shirley Peel"""
Larimer,City of Fort Collins Mayor,UPLOADED,9074,103-11-30,"""Adam Hirschhorn(1)"",""Tricia Canonico(3)""","""Adam Hirschhorn"""
Larimer,City of Fort Collins Mayor,UPLOADED,9075,103-11-74,"""Tricia Canonico(1)"",""Adam Eggleston(7)""","""Tricia Canonico"""
Larimer,City of Fort Collins Mayor,UPLOADED,9169,109-8-46,"""Shirley Peel(1)"",""Tricia Canonico(2)"",""Emily Francis(3)"",""Adam Eggleston(4)"",""Shirley Peel(5)"",""Scotty V VanTatenhove(6)"",""Adam Hirschhorn(7)""","""Shirley Peel"",""Tricia Canonico"",""Emily Francis"",""Adam Eggleston"""
Larimer,City of Fort Collins Mayor,UPLOADED,9170,109-8-64,"""Scotty V VanTatenhove(1)"",""Adam Eggleston(2)"",""Tricia Canonico(3)"",""Shirley Peel(4)"",""Adam Hirschhorn(5)"",""Adam Eggleston(6)"",""Jeffrey Shumway(7)""","""Scotty V VanTatenhove"",""Adam Eggleston"",""Tricia Canonico"",""Shirley Peel"",""Adam Hirschhorn"""
Larimer,City of Fort Collins Mayor,UPLOADED,9172,109-8-99,"""Shirley Peel(1)"",""Jeffrey Shumway(2)"",""Tricia Canonico(3)"",""Adam Hirschhorn(7)""","""Shirley Peel"",""Jeffrey Shumway"",""Tricia Canonico"""
Larimer,City of Fort Collins Mayor,UPLOADED,9173,109-8-44,"""Tricia Canonico(1)"",""Scotty V VanTatenhove(1)""",""
Larimer,City of Fort Collins Mayor,UPLOADED,9174,109-8-65,"""Scotty V VanTatenhove(1)"",""Adam Eggleston(2)"",""Tricia Canonico(3)"",""Shirley Peel(4)"",""Adam Hirschhorn(5)"",""Adam Eggleston(6)"",""Jeffrey Shumway(7)""","""Scotty V VanTatenhove"",""Adam Eggleston"",""Tricia Canonico"",""Shirley Peel"",""Adam Hirschhorn"""
Larimer,City of Fort Collins Councilmember - District 3,UPLOADED,9175,109-8-69,"""Steve Yurash(1)"",""Steve Yurash(2)"",""Steve Yurash(3)""","""Steve Yurash"""
Larimer,City of Fort Collins Mayor,UPLOADED,9366,104-9-13,"""Tricia Canonico(1)"",""Emily Francis(2)"",""Shirley Peel(3)"",""Scotty V VanTatenhove(4)"",""Jeffrey Shumway(5)"",""Adam Eggleston(6)"",""Jeffrey Shumway(7)""","""Tricia Canonico"",""Emily Francis"",""Shirley Peel"",""Scotty V VanTatenhove"",""Jeffrey Shumway"",""Adam Eggleston"""
Larimer,City of Fort Collins Mayor,UPLOADED,9367,104-9-39,"""Shirley Peel(1)"",""Tricia Canonico(7)"",""Adam Eggleston(7)"",""Emily Francis(7)"",""Adam Hirschhorn(7)"",""Jeffrey Shumway(7)"",""Scotty V VanTatenhove(7)""","""Shirley Peel"""
Larimer,City of Fort Collins Mayor,UPLOADED,9368,104-9-74,"""Shirley Peel(1)"",""Jeffrey Shumway(2)"",""Scotty V VanTatenhove(3)"",""Jeffrey Shumway(4)"",""Shirley Peel(5)"",""Adam Hirschhorn(6)"",""Emily Francis(7)""","""Shirley Peel"",""Jeffrey Shumway"",""Scotty V VanTatenhove"""
Larimer,City of Fort Collins Mayor,UPLOADED,9370,104-9-72,"""Tricia Canonico(1)"",""Shirley Peel(2)"",""Emily Francis(3)"",""Scotty V VanTatenhove(4)"",""Jeffrey Shumway(5)"",""Adam Hirschhorn(6)"",""Emily Francis(7)""","""Tricia Canonico"",""Shirley Peel"",""Emily Francis"",""Scotty V VanTatenhove"",""Jeffrey Shumway"",""Adam Hirschhorn"""
Larimer,City of Fort Collins Mayor,UPLOADED,9371,104-9-91,"""Adam Hirschhorn(1)"",""Emily Francis(2)"",""Shirley Peel(3)"",""Jeffrey Shumway(4)"",""Scotty V VanTatenhove(5)"",""Adam Eggleston(6)"",""Shirley Peel(7)""","""Adam Hirschhorn"",""Emily Francis"",""Shirley Peel"",""Jeffrey Shumway"",""Scotty V VanTatenhove"",""Adam Eggleston"""
Larimer,City of Fort Collins Mayor,UPLOADED,9372,104-9-30,"""Tricia Canonico(1)"",""Emily Francis(2)"",""Shirley Peel(3)"",""Shirley Peel(4)"",""Adam Hirschhorn(5)"",""Adam Eggleston(6)"",""Scotty V VanTatenhove(7)""","""Tricia Canonico"",""Emily Francis"",""Shirley Peel"""
Larimer,City of Fort Collins Mayor,UPLOADED,9373,104-9-68,"""Adam Eggleston(1)"",""Shirley Peel(2)"",""Emily Francis(3)"",""Jeffrey Shumway(4)"",""Tricia Canonico(5)"",""Jeffrey Shumway(6)"",""Scotty V VanTatenhove(7)""","""Adam Eggleston"",""Shirley Peel"",""Emily Francis"",""Jeffrey Shumway"",""Tricia Canonico"""
Larimer,City of Fort Collins Mayor,UPLOADED,9617,110-14-65,"""Emily Francis(1)"",""Adam Eggleston(2)"",""Tricia Canonico(3)"",""Tricia Canonico(4)"",""Tricia Canonico(5)"",""Adam Hirschhorn(6)"",""Scotty V VanTatenhove(7)""","""Emily Francis"",""Adam Eggleston"",""Tricia Canonico"""
Larimer,City of Fort Collins Mayor,UPLOADED,9619,110-14-77,"""Emily Francis(1)"",""Shirley Peel(2)"",""Adam Eggleston(3)"",""Scotty V VanTatenhove(4)"",""Tricia Canonico(5)"",""Jeffrey Shumway(6)"",""Adam Eggleston(7)""","""Emily Francis"",""Shirley Peel"",""Adam Eggleston"",""Scotty V VanTatenhove"",""Tricia Canonico"",""Jeffrey Shumway"""
Larimer,City of Fort Collins Mayor,UPLOADED,9620,110-14-4,"""Jeffrey Shumway(1)"",""Adam Hirschhorn(2)"",""Scotty V VanTatenhove(3)"",""Tricia Canonico(7)""","""Jeffrey Shumway"",""Adam Hirschhorn"",""Scotty V VanTatenhove"""
Larimer,City of Fort Collins Mayor,UPLOADED,9622,110-14-79,"""Shirley Peel(1)"",""Adam Hirschhorn(2)"",""Shirley Peel(3)""","""Shirley Peel"",""Adam Hirschhorn"""
Larimer,City of Fort Collins Mayor,UPLOADED,9623,110-14-3,"""Tricia Canonico(1)"",""Emily Francis(2)"",""Scotty V VanTatenhove(3)"",""Adam Eggleston(5)"",""Adam Eggleston(6)"",""Adam Hirschhorn(7)""","""Tricia Canonico"",""Emily Francis"",""Scotty V VanTatenhove"""
Larimer,City of Fort Collins Mayor,UPLOADED,9718,111-14-58,"""Emily Francis(1)"",""Tricia Canonico(2)"",""Emily Francis(6)"",""Scotty V VanTatenhove(7)""","""Emily Francis"",""Tricia Canonico"""
Larimer,City of Fort Collins Mayor,UPLOADED,9719,111-14-74,"""Tricia Canonico(1)"",""Emily Francis(2)"",""Adam Hirschhorn(3)"",""Jeffrey Shumway(4)"",""Adam Hirschhorn(5)"",""Scotty V VanTatenhove(6)"",""Shirley Peel(7)""","""Tricia Canonico"",""Emily Francis"",""Adam Hirschhorn"",""Jeffrey Shumway"""
Larimer,City of Fort Collins Mayor,UPLOADED,9720,111-14-17,"""Tricia Canonico(1)"",""Emily Francis(2)"",""Shirley Peel(3)"",""Jeffrey Shumway(4)"",""Adam Eggleston(5)"",""Scotty V VanTatenhove(6)"",""Emily Francis(7)""","""Tricia Canonico"",""Emily Francis"",""Shirley Peel"",""Jeffrey Shumway"",""Adam Eggleston"",""Scotty V VanTatenhove"""
Larimer,City of Fort Collins Mayor,UPLOADED,9721,111-14-94,"""Emily Francis(1)"",""Tricia Canonico(2)"",""Adam Hirschhorn(6)"",""Scotty V VanTatenhove(7)""","""Emily Francis"",""Tricia Canonico"""
Larimer,City of Fort Collins Mayor,UPLOADED,9722,111-14-14,"""Adam Eggleston(1)"",""Scotty V VanTatenhove(2)"",""Adam Hirschhorn(3)"",""Tricia Canonico(4)"",""Scotty V VanTatenhove(5)"",""Shirley Peel(6)"",""Scotty V VanTatenhove(6)"",""Emily Francis(7)""","""Adam Eggleston"",""Scotty V VanTatenhove"",""Adam Hirschhorn"",""Tricia Canonico"""
Larimer,City of Fort Collins Mayor,UPLOADED,9723,111-14-41,"""Tricia Canonico(1)"",""Adam Hirschhorn(7)""","""Tricia Canonico"""
Larimer,City of Fort Collins Mayor,UPLOADED,10412,112-13-17,"""Shirley Peel(1)"",""Tricia Canonico(2)"",""Adam Eggleston(3)"",""Emily Francis(4)"",""Adam Hirschhorn(5)"",""Shirley Peel(6)"",""Scotty V VanTatenhove(7)""","""Shirley Peel"",""Tricia Canonico"",""Adam Eggleston"",""Emily Francis"",""Adam Hirschhorn"""
