contest_name,choice,votes
Telluride School District R-1 Board of Directors,Quentin Strand,322
Thompson R2-J School District Board of Education Director District A,Dawn Kirk,22584
Thompson R2-J School District Board of Education Director District A,Ryan Wilcken,19365
Thompson R-2J School District Board of Education Director District A,Ryan Wilcken,159
Thompson R-2J School District Board of Education Director District A,Dawn Kirk,123
Thompson R2-J School District Board of Education Director District C,Nancy Rumfelt,20982
Thompson R2-J School District Board of Education Director District C,Briah Freeman,20905
Thompson R-2J School District Board of Education Director District C,Nancy Rumfelt,170
Thompson R-2J School District Board of Education Director District C,Briah Freeman,113
Thompson R2-J School District Board of Education Director District D,Denise Alvine Chapman,22650
Thompson R2-J School District Board of Education Director District D,Yazmin Navarro,19094
Thompson R-2J School District Board of Education Director District D,Yazmin Navarro,145
Thompson R-2J School District Board of Education Director District D,Denise Alvine Chapman,138
Thompson R2-J School District Board of Education Director District G,Stu Boyd,21962
Thompson R2-J School District Board of Education Director District G,Elizabeth Kearney,19474
Thompson R-2J School District Board of Education Director District G,Elizabeth Kearney,153
Thompson R-2J School District Board of Education Director District G,Stu Boyd,146
Town of Ault Ballot Issue 2H,Yes/For,324
Town of Ault Ballot Issue 2H,No/Against,222
Town of Avon Ballot Issue 2A: Use Tax on Construction Materials,No/Against,691
Town of Avon Ballot Issue 2A: Use Tax on Construction Materials,Yes/For,424
TOWN OF BAYFIELD BALLOT ISSUE 2A,No/Against,503
TOWN OF BAYFIELD BALLOT ISSUE 2A,Yes/For,349
Town of Dolores Ballot Question 2A,No/Against,172
Town of Dolores Ballot Question 2A,Yes/For,110
Town of Dolores Ballot Question 2B,Yes/For,238
Town of Dolores Ballot Question 2B,No/Against,55
Town of Eagle - Council Member - Four-Year Term,Nick Sunday,1286
Town of Eagle - Council Member - Four-Year Term,Jamie Woodworth Foral,1267
Town of Eagle - Council Member - Four-Year Term,Bryan K Woods,1229
Town of Eagle - Council Member - Four-Year Term,Thomas C. Olden Jr.,709
Town of Eagle - Council Member - Four-Year Term,Robert D'Agostino,692
Town of Eaton Ballot Issue 2A,Yes/For,1052
Town of Eaton Ballot Issue 2A,No/Against,687
Town of Erie Ballot Question 3A,Yes/For,5964
Town of Erie Ballot Question 3A,No/Against,4452
Town of Erie Ballot Question 3B,Yes/For,5780
Town of Erie Ballot Question 3B,No/Against,4913
Town of Fraser Ballot Question 2B,No/Against,175
Town of Fraser Ballot Question 2B,Yes/For,151
Town of Frederick Ballot Issue 2C,Yes/For,3426
Town of Frederick Ballot Issue 2C,No/Against,1012
Town of Hayden Ballot Question No. 2C,Yes/For,380
Town of Hayden Ballot Question No. 2C,No/Against,111
Town of Hayden Ballot Question No. 2D,No/Against,240
Town of Hayden Ballot Question No. 2D,Yes/For,233
Town of Hayden Ballot Question No. 2E,Yes/For,243
Town of Hayden Ballot Question No. 2E,No/Against,241
Town of Lochbuie Ballot Question 3I,No/Against,564
Town of Lochbuie Ballot Question 3I,Yes/For,507
Town of Moffat Ballot Issue 2A - Lowering Marijuana Excise Rate,No/Against,21
Town of Moffat Ballot Issue 2A - Lowering Marijuana Excise Rate,Yes/For,10
Town of Moffat Ballot Question 2B - Removal of Term Limits for Elected Officials,No/Against,20
Town of Moffat Ballot Question 2B - Removal of Term Limits for Elected Officials,Yes/For,10
Town of Mountain View Ballot Question 2A,Yes/For,182
Town of Mountain View Ballot Question 2A,No/Against,16
Town of Mountain View Ballot Question 2B,Yes/For,135
Town of Mountain View Ballot Question 2B,No/Against,69
Town of Mountain View Ballot Question 2C,Yes/For,185
Town of Mountain View Ballot Question 2C,No/Against,22
Town of Mountain View Ballot Question 2D,Yes/For,150
Town of Mountain View Ballot Question 2D,No/Against,48
Town of Mountain View Ballot Question 2E,Yes/For,194
Town of Mountain View Ballot Question 2E,No/Against,10
Town of Mountain View Ballot Question 2F,Yes/For,195
Town of Mountain View Ballot Question 2F,No/Against,4
Town of Mountain View Ballot Question 2G,Yes/For,192
Town of Mountain View Ballot Question 2G,No/Against,7
Town of Mountain View Ballot Question 2H,Yes/For,194
Town of Mountain View Ballot Question 2H,No/Against,6
Town of Mountain View Ballot Question 2I,Yes/For,187
Town of Mountain View Ballot Question 2I,No/Against,13
Town of Mountain View Council Members,Leal Algiene,149
Town of Mountain View Council Members,Brittany Loecher,142
Town of Mountain View Council Members,Brent J. Metz,131
Town of Mountain View Council Members,Catherine Colwell,115
Town of Mt. Crested Butte Ballot Question 2A,Yes/For,243
Town of Mt. Crested Butte Ballot Question 2A,No/Against,151
Town of Olathe Ballot Issue 2A,No/Against,118
Town of Olathe Ballot Issue 2A,Yes/For,110
Town of Olathe Ballot Issue 2B,Yes/For,116
Town of Olathe Ballot Issue 2B,No/Against,109
Town of Olathe Ballot Question 2C,Yes/For,130
Town of Olathe Ballot Question 2C,No/Against,96
Town of Parker Ballot Question 2A,YES,9484
Town of Parker Ballot Question 2A,NO,7479
Town of Parker Ballot Question 2B,YES,10136
Town of Parker Ballot Question 2B,NO,6494
Town of Parker Ballot Question 2C,YES,14612
Town of Parker Ballot Question 2C,NO,2610
Town of Parker Ballot Question 2D,NO,8742
Town of Parker Ballot Question 2D,YES,7874
Town of Ridgway Ballot Issue 2A,Yes/For,341
Town of Ridgway Ballot Issue 2A,No/Against,176
TOWN OF ROMEO BALLOT ISSUE 2A.,Yes,44
TOWN OF ROMEO BALLOT ISSUE 2A.,No,29
Town of Snowmass Village Ballot Question No. 2A - Amendment to Town Charter,Yes/For,596
Town of Snowmass Village Ballot Question No. 2A - Amendment to Town Charter,No/Against,244
Town of Superior Ballot Question 301,Yes/For,2372
Town of Superior Ballot Question 301,No/Against,1417
Town of Superior - Home Rule Charter Commission,Clint Folsom,2034
Town of Superior - Home Rule Charter Commission,Jeff Chu,1973
Town of Superior - Home Rule Charter Commission,Claire Dixon,1950
Town of Superior - Home Rule Charter Commission,Heather Cracraft,1946
Town of Superior - Home Rule Charter Commission,Mike Foster,1672
Town of Superior - Home Rule Charter Commission,Ryan Welch,1578
Town of Superior - Home Rule Charter Commission,Chris Hanson,1548
Town of Superior - Home Rule Charter Commission,Ryan Hitchler,1523
Town of Superior - Home Rule Charter Commission,Dalton Valette,1503
Town of Superior - Home Rule Charter Commission,Stephanie Schader,1462
Town of Superior - Home Rule Charter Commission,Sean Maday,1298
Town of Telluride Ballot Issue 2A - Authorization to Retain Lodgers' Tax Revenues,Yes/For,838
Town of Telluride Ballot Issue 2A - Authorization to Retain Lodgers' Tax Revenues,No/Against,254
Town of Telluride Ballot Question 2B - Home Rule Charter Amendment,Yes/For,621
Town of Telluride Ballot Question 2B - Home Rule Charter Amendment,No/Against,407
Town of Telluride Mayor,Teddy Errico,496
Town of Telluride Mayor,J. Meehan Fee,486
Town of Telluride Mayor,Jessie Rae Arguelles,131
Town of Telluride Town Council,Ashley Story,423
Town of Telluride Town Council,Elena Levin,411
Town of Telluride Town Council,Lee Shea Betten,359
Town of Telluride Town Council,Jenny Carlson,307
Town of Telluride Town Council,Marya Stark,259
Town of Telluride Town Council,Jonathan Yaseen,176
Town of Telluride Town Meeting Moderator,Daniel Zemke,811
Town of Vail - Council Members At-Large,Dave Chapin,865
Town of Vail - Council Members At-Large,Reid Phillips,820
Town of Vail - Council Members At-Large,Jonathan Josef Staufer,762
Town of Vail - Council Members At-Large,Sam Biszantz,728
Town of Vail - Council Members At-Large,Christine Santucci,632
Town of Vail - Council Members At-Large,Brian Sipes,516
Town of Vail - Council Members At-Large,Dave Tucker,505
Town of Vail - Council Members At-Large,Scott McBride,430
Town of Vail - Council Members At-Large,John B. Rediker,372
Town of Vail - Council Members At-Large,Jack Bergey,201
Town of Winter Park Ballot Issue 2A,Yes/For,259
Town of Winter Park Ballot Issue 2A,No/Against,109
Town of Yampa Ballot Issue No. 2A,Yes/For,106
Town of Yampa Ballot Issue No. 2A,No/Against,50
Town of Yampa Ballot Issue No. 2B,Yes/For,98
Town of Yampa Ballot Issue No. 2B,No/Against,58
Trinidad - 4-Year Term,Selina Vallejos,1597
Trinidad - 4-Year Term,Claudia Trujillo,1495
Trinidad - 4-Year Term,Brett Duran,1251
Trinidad - 4-Year Term,Karen Montera,1219
Trinidad - 4-Year Term,James Sanchez,1023
Trinidad - 4-Year Term,Edward Romero,1015
Two Bridges Metropolitan District Ballot Issue 6C,YES,97
Two Bridges Metropolitan District Ballot Issue 6C,NO,6
Two Bridges Metropolitan District Ballot Issue 6D,YES,96
Two Bridges Metropolitan District Ballot Issue 6D,NO,4
Two Bridges Metropolitan District Ballot Issue 6E,YES,94
Two Bridges Metropolitan District Ballot Issue 6E,NO,6
Two Bridges Metropolitan District Ballot Issue 6F,YES,97
Two Bridges Metropolitan District Ballot Issue 6F,NO,3
Upper Pine River Fire Protection District Ballot Issue 7A,Yes/For,12
Upper Pine River Fire Protection District Ballot Issue 7A,No/Against,1
Ute Pass Regional Health Service District Ballot Issue 7A,No/Against,5444
Ute Pass Regional Health Service District Ballot Issue 7A,Yes/For,4425
Victor Council Ward 1,Joshua Mestas,53
Victor Council Ward 1,Mark Gregory,24
Victor Council Ward 2,"Frances ""Frankie"" Ashton",64
Ward 5 Recall Successor,Maria Boutrous,2734
Ward I Councilmember,Lisa Manifold,150
Ward I Councilmember,James W Clark,134
Ward I Councilmember,Arthur Caccavale,125
Ward II Councilmember,Jeremy T Jones,144
Washington - Proposition II (Statutory),No/Against,1279
Washington - Proposition II (Statutory),Yes/For,562
Weld County RE-1 Board of Education At-Large 4-year term,Nancy Sarchet,1064
Weld County RE-1 Board of Education At-Large 4-year term,Troy Renken,928
Weld County RE-1 Board of Education District B,Michelle Wiedeman,1728
Weld County School District 6 Board of Education School Director,Natalie Mash,11740
Weld County School District 6 Board of Education School Director,Brenda Campos-Spitze,11497
Weld County School District 6 Board of Education School Director,Doran Reza Azari,11292
Weld County School District 6 Board of Education School Director,Ashlee Tilley,7815
Weld County School District 6 Board of Education School Director,Stacey Casteel,7247
Weld County School District 6 Board of Education School Director,James Scott Rankin,4686
Weld County School District 6 Board of Education School Director,Elda Ibet Palacios,3477
Weld County School District RE-4 Director District A,Raymond Ruth,8185
Weld County School District RE-4 Director District B,Karen Trusler,8594
Weld County School District RE-4 Director District D,Mark A. Leach,5882
Weld County School District RE-4 Director District D,Patrick Miller,4862
Weld County School District RE-4 Director District E,Jennifer Hansen,5640
Weld County School District RE-4 Director District E,"Helen ""Kathy"" Ulrich",5136
Weld County School District RE-5J Director District A,Monica Johnson,3949
Weld County School District RE-5J Director District B,Amy Musgrave,3773
Weld County School District RE-5J Director District B,Jackie Eubank,1432
Weld County School District RE-5J Director District C,Amanda Proctor,3842
Weld County School District RE-5J Director District D,Nathan Sassano,3877
Weld County School District RE-5J Director District E,Michael Wailes,3923
Weld County School District RE-8 Ballot Issue 5A,No/Against,1848
Weld County School District RE-8 Ballot Issue 5A,Yes/For,1253
Weld County School District RE-8 Ballot Issue 5B,No/Against,1825
Weld County School District RE-8 Ballot Issue 5B,Yes/For,1273
Weld RE-8 School District Director District B,Thomas Holton,1565
Weld RE-8 School District Director District B,Tarissa Campbell,966
Weld RE-8 School District Director District D,Matthew Bovee,2024
Weld RE-8 School District Director District E,Jessica Spindle,1963
West Grand School District 1-Jt Board of Directors,Amy Cordova,518
West Grand School District 1-Jt Board of Directors,Christine M. Travis,450
West Grand School District 1-Jt Board of Directors,Dalene Harthun,415
West Grand School District 1-Jt Board of Directors,Bryon Charles Colvin,251
West Grand School District 1-Jt Board of Directors,Byron Charles Colvin,2
Westminster Board Of Education,Mary Beth Murphy,6619
Westminster Board Of Education,Christine Martinez,6045
Westminster Board Of Education,Audrey Yanos,5527
Westminster Board Of Education,Anthony Sisneros,3688
Westminster Board Of Education,Charles Gallegos,3378
Westminster Board Of Education,Brenda Marlyn Gallegos,3338
Widefield School District 3 Board of Directors - 4 Year Term,Tina West,3507
Widefield School District 3 Board of Directors - 4 Year Term,"Kelly ""Fini"" Cutcher",3500
Widefield School District 3 Board of Directors - 4 Year Term,Mark Walker,3344
Widefield School District 3 Board of Directors - 4 Year Term,Alvin Joe Sexton,2802
Widefield School District 3 Board of Directors - 4 Year Term,David Boyd,2485
Woodland Park School District RE-2 Board of Directors - District A,Mick Bates,4652
Woodland Park School District RE-2 Board of Directors - District A,Seth Bryant,4596
Woodland Park School District RE-2 Board of Directors - District C,Keegan Barkley,4724
Woodland Park School District RE-2 Board of Directors - District C,Dave Illingworth,4502
Woodland Park School District RE-2 Board of Directors - District D,Cassie Kimbrell,4656
Woodland Park School District RE-2 Board of Directors - District D,Mike Knott,4579
Wray City Council,Nicole Ann Smith,505
Wray City Council,Brad Rockwell,486
Wray City Council,Benjamin Gardner,477
Wray City Council,Chad Deyle,472
Wray City Council,Mercedes C.C. Quezada,249
Wray School District RD-2 Board of Education Directors - 2 Year Term,Maggie Bowman,1060
Wray School District RD-2 Board of Education Directors - 2 Year Term,Nancy Helling,1031
Wray School District RD-2 Board of Education Directors 4-Year Term,Grant Bledsoe,972
Wray School District RD-2 Board of Education Directors 4-Year Term,Martin Buoy,947
Wray School District RD-2 Board of Education Directors 4-Year Term,Melanie Godsey,891
Wray School District RD-2 Board of Education Directors 4-Year Term,Kristen Schaffner,675
W-Y Groundwater Management District Referred Ballot Issue 7A,NO,0
W-Y Groundwater Management District Referred Ballot Issue 7A,YES,0
Yuma School District-1 Board of Education Directors,Heath Roundtree,821
Yuma School District-1 Board of Education Directors,Tyson Brown,652
Yuma School District-1 Board of Education Directors,Ronella Noble,616
Yuma School District-1 Board of Education Directors,Callie Kuntz,434
