CountyName,ContestName,ContestChoices
Yuma,Holyoke School District RE-1J Board of Directors - 4 Year Term,"Mitchell Kleve, Jimmie Bailey, Jeff McCormick, Cherrie Ann Brown, Julie J. Kinner, Lucas Schlachter, Gary Herr, Aaron Schlachter, Justin Clayton, Summer Struckmeyer"
Jefferson,Idledale Water and Sanitation District Ballot Issue 6J,"Yes/For, No/Against"
Jefferson,Idledale Water and Sanitation District Ballot Issue 6K,"Yes/For, No/Against"
Archuleta,Ignacio School District 11JT Board of Directors,"Ross Melton, Sheryle Hunter, Jerry Allen McCaw, Jay Dee Brunson, Gina M. Schulz"
La Plata,Ignacio School District 11JT Board of Directors,"Ross Melton, Sheryle Hunter, Jerry Allen McCaw, Jay Dee Brunson, Gina M. Schulz"
Jefferson,Inter-Canyon Fire Protection District Ballot Issue 6A,"Yes/For, No/Against"
Jefferson,Inter-Canyon Fire Protection District Ballot Question 6B,"Yes/For, No/Against"
Jackson,Jackson County Lodging Tax Panel 1A,"Yes/For, No/Against"
Broomfield,Jefferson County School District R-1 Director District 3,"Michelle Applegate, Thomas Wicke"
Jefferson,Jefferson County School District R-1 Director District 3,"Michelle Applegate, Thomas Wicke"
Broomfield,Jefferson County School District R-1 Director District 4,"Amara Hildebrand, Joel Newton, Erin Kenworthy"
Jefferson,Jefferson County School District R-1 Director District 4,"Amara Hildebrand , Joel Newton , Erin Kenworthy"
El Paso,Joint School District No. 23JT Ballot Issue 5C,"Yes/For, No/Against"
Elbert,Joint School District No. 23JT Ballot Issue 5C,"Yes/For, No/Against"
El Paso,Joint School District No. 23JT Ballot Issue 5D,"Yes/For, No/Against"
Elbert,Joint School District No. 23JT Ballot Issue 5D,"Yes/For, No/Against"
El Paso,Joint School District No. 23JT Board of Directors - 4 Year Term,"Craig Kaiser, Katie Harms, Richard Wood, Jim Frohbieter"
Elbert,Joint School District No. 23JT Board of Directors - 4 Year Term,"Craig Kaiser, Katie Harms, Richard Wood, Jim Frohbieter"
Elbert,Kiowa C-2 School District Ballot Issue 4A,"Yes/For, No/Against"
Elbert,Kiowa C-2 School District Director - 4 Year Term,"JR Prokop, Andrew Pruitt, Jeffrey Olson"
Otero,La Junta City Utilities Board,"Cayle Hines, Patrick Berg"
Otero,La Junta Mayor at Large,"Joseph Ayala, Edward (Ed) Vela, Jeffri Pruyn"
Prowers,Lamar School District RE2 Director District B,Lanie Meyers-Mireles
Prowers,Lamar School District RE2 Director District C,"Ellen Moira Martin, Travis Hall"
Prowers,Lamar School District RE2 Director District D,Shannon O'Bryan
Prowers,Lamar School District RE2 Director District F,Jacob R. Chamberlain
Prowers,Lamar School District RE2 Director District G,"Richard ""Rick"" Robbins"
Larimer,Larimer County Wyndham Hill Public Improvement District No. 78 Ballot Issue 6A,"Yes/For, No/Against"
Lake,Leadville Lake County Regional Housing Authority Measure 6A,"YES, NO"
Adams,Lewis Pointe Metropolitan District Ballot Issue 6D,"Yes/For, No/Against"
Adams,Lewis Pointe Metropolitan District Ballot Issue 6E,"Yes/For, No/Against"
El Paso,Lewis-Palmer School District 38 Board of Directors -  District 1 - 2 Year Term,Kris Norris
El Paso,Lewis-Palmer School District 38 Board of Directors - District 2 - 4 Year Term,"Patti Shank, Tom Olmstead"
El Paso,Lewis-Palmer School District 38 Board of Directors - District 4 - 4 Year Term,Ron Schwarz
El Paso,Lewis-Palmer School District 38 Board of Directors- District 5 - 4 Year Term,Todd Brown
Otero,LJ 4 School Board Member At Large,"Stacey Ayala, Sara Hines, Ann Burtner"
Otero,LJC2 Council Member,"Jeremiah Stoker, Jeff Rumpf, Chandra L. Ochoa"
Otero,LJC3 Council Member,"Ezekiel Ayala, Dee Leyba, Maureen Rikhof"
Otero,LJCW1 4 Council Member,Paul James Velasquez
Larimer,Loveland Rural Fire Protection District Ballot Issue 6B,"Yes/For, No/Against"
Montezuma,Mancos School Board of Directors,"Timothy J. Hunter, Adriana Stimax, Rachel McWhirter, Craig Benally, Blake Mitchell"
El Paso,Manitou Springs School District 14 Board of Directors - 4 Year Term,"Jill Bishop, Connie Brachtenbach, Marianne Rommerdahl, Magdalena Santos"
Lake,Mayor,"Luke Finken, Mike P. Bradley, Dana Greene"
Las Animas,Mayor - At Large,"Dan Ruscetti, Karen Griego, Tomasino Cosenza, Carlos R. Lopez"
Pueblo,Member Pueblo Board of Water Works,"Celeste ""Victoria"" Arellano, Sandy (Sandra) Gutierrez"
Mesa,Mesa County Question 1A,"Yes/For, No/Against"
Mesa,Mesa County Question 1B,"Yes/For, No/Against"
Mesa,Mesa County Question 1C,"Yes/For, No/Against"
Mesa,Mesa County Question 1D,"Yes/For, No/Against"
Mesa,Mesa County Valley School District 51 - Director District A,"Jessica Hearns, Jose Luis Chavez, CynDee Skalla"
Mesa,Mesa County Valley School District 51 - Director District B,"Cindy Enos Martinez, Barbara Evanson"
El Paso,Miami Yoder School District JT60 Board of Directors - 4 Year Term,"Heather Gittings, Sharron Darby, Desiree McKnight, Mary E. Beddoe"
Elbert,Miami Yoder School District JT60 Board of Directors - 4 Year Term,"Heather Gittings, Sharron Darby, Desiree McKnight, Mary E. Beddoe"
Lincoln,Miami Yoder School District JT60 Board of Directors - 4 Year Term,"Heather Gittings, Sharron Darby, Desiree McKnight, Mary E. Beddoe"
Mineral,Mineral County Referred Ballot Measure 2A,"Yes, No"
Moffat,Moffat County Advisory Ballot Question 1A - Junk and Rubbish Ordinance,"Yes/For, No/Against"
Moffat,Moffat County School District RE NO 1 Board of Directors - District B,"Meghan Francone, Kacey Rae Lyons"
Moffat,Moffat County School District RE NO 1 Board of Directors - District C,"Steve Martinson, Valerie Bolton"
Moffat,Moffat County School District RE NO 1 Board of Directors - District D,Paula Janette Belcher
Moffat,Moffat County School District RE NO 1 Board of Directors - District E,"Laura Woodworth, Chris Thome"
Montezuma,Montezuma School District Director-District A,Rafe M. O'Brien
Montezuma,Montezuma School District Director-District C,"Rhonda Tracy, Jonathan James ""JJ"" Lewis"
Montezuma,Montezuma School District Director-District D,Leland Collins
Montezuma,Montezuma School District Director-District G,Mike Lynch
Morgan,Morgan County Re-3 School Director,"John T. Prouty, Nancy Hopper, Heath Kuntz, Sarah Whitney, Mindy Smith, Robert J. Carruth"
Jefferson,Mountain Water and Sanitation District Ballot Issue 6D,"Yes/For, No/Against"
Jefferson,Mountain Water and Sanitation District Ballot Issue 6E,"Yes/For, No/Against"
Boulder,Nederland Eco Pass Public Improvement District Ballot Issue 6A,"Yes/For, No/Against"
Douglas,North Fork Fire Protection District Ballot Issue 7B,"YES/FOR, NO/AGAINST"
Jefferson,North Fork Fire Protection District Ballot Issue 7B,"Yes/For, No/Against"
Douglas,North Fork Fire Protection District Ballot Question 7C,"YES/FOR, NO/AGAINST"
Jefferson,North Fork Fire Protection District Ballot Question 7C,"Yes/For, No/Against"
Adams,North Metro Fire Rescue District Ballot Issue 7A,"Yes/For, No/Against"
Boulder,North Metro Fire Rescue District Ballot Issue 7A,"Yes/For, No/Against"
Broomfield,North Metro Fire Rescue District Ballot Issue 7A,"Yes/For, No/Against"
Jefferson,North Metro Fire Rescue District Ballot Issue 7A,"Yes/For, No/Against"
Weld,North Metro Fire Rescue District Ballot Issue 7A,"Yes/For, No/Against"
Jackson,North Park R-1 School District 4A,"Yes/For, No/Against"
Adams,North Range Metropolitan District No. 2 Ballot Issue 6F,"Yes/For, No/Against"
Adams,North Range Metropolitan District No. 2 Ballot Issue 6G,"Yes/For, No/Against"
Adams,North Range Metropolitan District No. 2 Ballot Issue 6H,"Yes/For, No/Against"
Adams,North Range Metropolitan District No. 2 Ballot Issue 6I,"Yes/For, No/Against"
Chaffee,Northern Chaffee County Library District Ballot Issue 6A,"Yes/For, No/Against"
Montrose,Norwood School District R-2J Board of Directors,"Pamela Nichol Bray, Brandi Griffith, Jacklyn Hardman, Morgan Dayne Rummel"
San Miguel,Norwood School District R-2J Board of Directors,"Pamela Nichol Bray, Brandi Griffith, Jacklyn Hardman, Morgan Dayne Rummel"
Montrose,Norwood School District R-2J Ballot Issue 5B - Bonds,"Yes/For, No/Against"
San Miguel,Norwood School District R-2J Ballot Issue 5B - Bonds,"Yes/For, No/Against"
Montrose,Nucla-Naturita Fire Protection District Ballot Question 6A,"Yes/For, No/Against"
Ouray,Ouray School Board Director - At Large,"Stephanie Wills, Aimee Vann, Jane E. Schiffer, Eli Doose"
Park,Park County Ballot Issue 1A,"Yes/For, No/Against"
Larimer,Parkside Metropolitan District Ballot Issue 6C,"Yes/For, No/Against"
Larimer,Parkside Metropolitan District Ballot Issue 6D,"Yes/For, No/Against"
Mesa,Plateau Valley School District 50 - Director District A,Eric R. Bevan
Mesa,Plateau Valley School District 50 - Director District C,Joshua Pete Shepardson
Mesa,Plateau Valley School District 50 - Director District E,"Catherine ""Katy"" Sheffield"
Mesa,Plateau Valley School District 50 Question 4A,"Yes/For, No/Against"
Park,Platte Canyon School District No 1 Ballot Issue 4A - Bonds,"Yes/For, No/Against"
Park,Platte Canyon School District RE-1 Board of Directors - At large,"Troy Heineman, Garrison Genschorck, Theresa Gilliland"
Larimer,Poudre School District R-1 Director District A,Scott Schoenbauer
Larimer,Poudre School District R-1 Director District B,"Kevin Havelda, Kurt Kastein"
Larimer,Poudre School District R-1 Director District F,"Andrea Booth, Conor M. Duffy"
Larimer,Poudre School District R-1 Director District G,"Jessica Zamora, Caleb Larson"
Weld,Prairie School District RE-11J Office of School Director 4 year,"James Cole Mertens, Brett Krager, Kendall Kieth Holzworth"
Las Animas,Primero - 4-Year Term,"Peter Saint, Dixon Schafer, Jeremiah Harris, Carey Rivera, Lonny Lopez"
Baca,Pritchett School District RE-3 Board of Directors Four Year Term,"Jozy Stegman, Brett Wilson, Mark Lyle Crane"
Baca,Pritchett School District RE-3 Board of Directors Two Year Term,"Wesley V. Fortik, Sonja Kay Ladue Huffman"
Adams,Proposition HH (Statutory),"Yes/For, No/Against"
Alamosa,Proposition HH (Statutory),"Yes/For, No/Against"
Arapahoe,Proposition HH (Statutory),"Yes/For, No/Against"
Archuleta,Proposition HH (Statutory),"Yes/For, No/Against"
Baca,Proposition HH (Statutory),"Yes/For, No/Against"
Bent,Proposition HH (Statutory),"Yes/For, No/Against"
Boulder,Proposition HH (Statutory),"Yes/For, No/Against"
Broomfield,Proposition HH (Statutory),"Yes/For, No/Against"
Chaffee,Proposition HH (Statutory),"Yes/For, No/Against"
Cheyenne,Proposition HH (Statutory),"Yes/For, No/Against"
Clear Creek,Proposition HH (Statutory),"Yes/For, No/Against"
Conejos,Proposition HH (Statutory),"Yes/For, No/Against"
Costilla,Proposition HH (Statutory),"Yes/For, No/Against"
Crowley,Proposition HH (Statutory),"Yes/For, No/Against"
Custer,Proposition HH (Statutory),"Yes/For, No/Against"
Delta,Proposition HH (Statutory),"Yes/For, No/Against"
Denver,Proposition HH (Statutory),"Yes/For, No/Against"
Dolores,Proposition HH (Statutory),"Yes/For, No/Against"
Douglas,Proposition HH (Statutory),"Yes/For, No/Against"
Eagle,Proposition HH (Statutory),"Yes/For, No/Against"
El Paso,Proposition HH (Statutory),"Yes/For, No/Against"
Elbert,Proposition HH (Statutory),"Yes/For, No/Against"
Fremont,Proposition HH (Statutory),"Yes/For, No/Against"
Garfield,Proposition HH (Statutory),"Yes/For, No/Against"
Gilpin,Proposition HH (Statutory),"Yes/For, No/Against"
Grand,Proposition HH (Statutory),"Yes/For, No/Against"
Gunnison,Proposition HH (Statutory),"Yes/For, No/Against"
Hinsdale,Proposition HH (Statutory),"Yes/For, No/Against"
Huerfano,Proposition HH (Statutory),"Yes/For, No/Against"
Jackson,Proposition HH (Statutory),"Yes/For, No/Against"
Jefferson,Proposition HH (Statutory),"Yes/For, No/Against"
Kiowa,Proposition HH (Statutory),"Yes/For, No/Against"
Kit Carson,Proposition HH (Statutory),"Yes/For, No/Against"
La Plata,Proposition HH (Statutory),"Yes/For, No/Against"
Lake,Proposition HH (Statutory),"Yes/For, No/Against"
Larimer,Proposition HH (Statutory),"Yes/For, No/Against"
Las Animas,Proposition HH (Statutory),"Yes/For, No/Against"
Lincoln,Proposition HH (Statutory),"Yes/For, No/Against"
Logan,Proposition HH (Statutory),"Yes/For, No/Against"
Mesa,Proposition HH (Statutory),"Yes/For, No/Against"
Mineral,Proposition HH (Statutory),"Yes/For, No/Against"
Moffat,Proposition HH (Statutory),"Yes/For, No/Against"
Montezuma,Proposition HH (Statutory),"Yes/For, No/Against"
Montrose,Proposition HH (Statutory),"Yes/For, No/Against"
Morgan,Proposition HH (Statutory),"Yes/For, No/Against"
Otero,Proposition HH (Statutory),"Yes/For, No/Against"
Ouray,Proposition HH (Statutory),"Yes/For, No/Against"
Park,Proposition HH (Statutory),"Yes/For, No/Against"
Phillips,Proposition HH (Statutory),"Yes/For, No/Against"
Pitkin,Proposition HH (Statutory),"Yes/For, No/Against"
Prowers,Proposition HH (Statutory),"Yes/For, No/Against"
Pueblo,Proposition HH (Statutory),"Yes/For, No/Against"
Rio Blanco,Proposition HH (Statutory),"Yes/For, No/Against"
Rio Grande,Proposition HH (Statutory),"Yes/For, No/Against"
Routt,Proposition HH (Statutory),"Yes/For, No/Against"
Saguache,Proposition HH (Statutory),"Yes/For, No/Against"
San Miguel,Proposition HH (Statutory),"Yes/For, No/Against"
Sedgwick,Proposition HH (Statutory),"Yes/For, No/Against"
Summit,Proposition HH (Statutory),"Yes/For, No/Against"
Teller,Proposition HH (Statutory),"Yes/For, No/Against"
Washington,Proposition HH (Statutory),"Yes/For, No/Against"
Weld,Proposition HH (Statutory),"Yes/For, No/Against"
Yuma,Proposition HH (Statutory),"Yes/For, No/Against"
Adams,Proposition II (Statutory),"Yes/For, No/Against"
Alamosa,Alamosa - Proposition II (Statutory),"Yes/For, No/Against"
Arapahoe,Proposition II (Statutory),"Yes/For, No/Against"
Archuleta,Proposition II (Statutory),"Yes/For, No/Against"
Baca,Baca - Proposition II (Statutory),"Yes/For, No/Against"
Bent,Proposition II (Statutory),"Yes/For, No/Against"
Boulder,Proposition II (Statutory),"Yes/For, No/Against"
Broomfield,Proposition II (Statutory),"Yes/For, No/Against"
Chaffee,Proposition II (Statutory),"Yes/For, No/Against"
Cheyenne,Cheyenne - Proposition II (Statutory),"Yes/For, No/Against"
Clear Creek,Proposition II (Statutory),"Yes/For, No/Against"
Conejos,Conejos - Proposition II (Statutory),"Yes/For, No/Against"
Costilla,Proposition II (Statutory),"Yes/For, No/Against"
Crowley,Proposition II (Statutory),"Yes/For, No/Against"
Custer,Proposition II (Statutory),"Yes/For, No/Against"
Delta,Proposition II (Statutory),"Yes/For, No/Against"
Denver,Proposition II (Statutory),"Yes/For, No/Against"
Dolores,Proposition II (Statutory),"Yes/For, No/Against"
Douglas,Proposition II (Statutory),"Yes/For, No/Against"
Eagle,Proposition II (Statutory),"Yes/For, No/Against"
El Paso,Proposition II (Statutory),"Yes/For, No/Against"
Elbert,Proposition II (Statutory),"Yes/For, No/Against"
Fremont,Proposition II (Statutory),"Yes/For, No/Against"
Garfield,Proposition II (Statutory),"Yes/For, No/Against"
Gilpin,Proposition II (Statutory),"Yes/For, No/Against"
Grand,Proposition II (Statutory),"Yes/For, No/Against"
Gunnison,Proposition II (Statutory),"Yes/For, No/Against"
Hinsdale,Hinsdale - Proposition II (Statutory),"Yes/For, No/Against"
Huerfano,Proposition II (Statutory),"Yes/For, No/Against"
Jackson,Proposition II (Statutory),"Yes/For, No/Against"
Jefferson,Proposition II (Statutory),"Yes/For, No/Against"
Kiowa,Kiowa - Proposition II (Statutory),"Yes/For, No/Against"
Kit Carson,Proposition II (Statutory),"Yes/For, No/Against"
La Plata,Proposition II (Statutory),"Yes/For, No/Against"
Lake,Proposition II (Statutory),"Yes/For, No/Against"
Larimer,Proposition II (Statutory),"Yes/For, No/Against"
Las Animas,Las Animas - Proposition II (Statutory),"Yes/For, No/Against"
Lincoln,Lincoln - Proposition II (Statutory),"Yes/For, No/Against"
Logan,Proposition II (Statutory),"Yes/For, No/Against"
Mesa,Proposition II (Statutory),"Yes/For, No/Against"
Mineral,Proposition II (Statutory),"Yes/For, No/Against"
Moffat,Proposition II (Statutory),"Yes/For, No/Against"
Montezuma,Proposition II (Statutory),"Yes/For, No/Against"
Montrose,Montrose - Proposition II (Statutory),"Yes/For, No/Against"
Morgan,Morgan - Proposition II (Statutory),"Yes/For, No/Against"
Otero,Proposition II (Statutory),"Yes/For, No/Against"
Ouray,Proposition II (Statutory),"Yes/For, No/Against"
Park,Proposition II (Statutory),"Yes/For, No/Against"
Phillips,Proposition II (Statutory),"Yes/For, No/Against"
Pitkin,Proposition II (Statutory),"Yes/For, No/Against"
Prowers,Proposition II (Statutory),"Yes/For, No/Against"
Pueblo,Proposition II (Statutory),"Yes/For, No/Against"
Rio Blanco,Rio Blanco - Proposition II (Statutory),"Yes/For, No/Against"
Rio Grande,Rio Grande - Proposition II (Statutory),"Yes/For, No/Against"
Routt,Proposition II (Statutory),"Yes/For, No/Against"
Saguache,Saguache - Proposition II (Statutory),"Yes/For, No/Against"
San Miguel,Proposition II (Statutory),"Yes/For, No/Against"
Sedgwick,Sedgwick - Proposition II (Statutory),"Yes/For, No/Against"
Summit,Proposition II (Statutory),"Yes/For, No/Against"
Teller,Proposition II (Statutory),"Yes/For, No/Against"
Washington,Washington - Proposition II (Statutory),"Yes/For, No/Against"
Weld,Proposition II (Statutory),"Yes/For, No/Against"
Yuma,Proposition II (Statutory),"Yes/For, No/Against"
Pueblo,Pueblo Civil Service Commissioner,Dan Archibeque
Pueblo,Pueblo School District No. 60 School Director At-Large Four Year Term,"Sue Pannunzio, Tommy Farrell, Dennis Maes, Bill Thiebaut, Roger L. Wright, Dan Comden, Sol Sandoval Tafoya"
Pueblo,Pueblo School District No. 60 School Director At-Large Two Year Term,"Brian Cisneros, Anthony P. Perko"
Broomfield,Recall Ward 5 Councilmember Todd Cohen,"Yes/For, No/Against"
Otero,RF Mayor,Duane Gurule
Otero,RFCW1 Council Member,"Sherry Cordova, Nicole Dyck Roberts"
Jefferson,Richards Farm Metropolitan District Ballot Issue 6F,"Yes/For, No/Against"
Jefferson,Richards Farm Metropolitan District Ballot Issue 6G,"Yes/For, No/Against"
Jefferson,Richards Farm Metropolitan District Ballot Issue 6H,"Yes/For, No/Against"
Jefferson,Richards Farm Metropolitan District Ballot Issue 6I,"Yes/For, No/Against"
Dolores,Rico Fire Protection District Ballot Issue 6A,"Yes/For, No/Against"
Garfield,Rifle City Council,"Chris Bornholdt, Karen Roberts, Tanya Perea Doose, Brian Condie"
Eagle,Roaring Fork School District RE-1 Board of Directors - District B,"Alan Kokish, Elizabeth ""Betsy"" After"
Garfield,Roaring Fork School District RE-1 Board of Directors - District B,"Alan Kokish, Elizabeth ""Betsy"" After"
Pitkin,Roaring Fork School District RE-1 Board of Directors - District B,"Alan Kokish, Elizabeth ""Betsy"" After"
Eagle,Roaring Fork School District RE-1 Board of Directors - District C,"Phillip Bogart, Lindsay DeFrates"
Garfield,Roaring Fork School District RE-1 Board of Directors - District C,"Phillip Bogart, Lindsay DeFrates"
Pitkin,Roaring Fork School District RE-1 Board of Directors - District C,"Phillip Bogart, Lindsay DeFrates"
Eagle,Roaring Fork School District RE-1 Board of Directors - District D,Jasmin Ramirez
Garfield,Roaring Fork School District RE-1 Board of Directors - District D,Jasmin Ramirez
Pitkin,Roaring Fork School District RE-1 Board of Directors - District D,Jasmin Ramirez
Chaffee,Salida City Council Ward 1 - Four Year Term,Suzanne Fontana
Chaffee,Salida City Council Ward 2 - Four Year Term,"Adriane Kuhn, Aaron J Stephens"
Chaffee,Salida City Council Ward 3 - Four Year Term,"Jackie Berndt, Alisa Pappenfort"
Alamosa,Sanford School District 6J - At Large Director - Four Year Term,"Micah Lanar Larson, Joshua C. Jones, Brock Canty, Ryan Keith Reynolds, Austin Miller"
Conejos,Sanford School District 6J - At Large Director - Four Year Term,"Micah Lanar Larson, Joshua C. Jones, Brock Canty, Ryan Keith Reynolds, Austin Miller"
Alamosa,Sanford School District 6J - At Large Director - Two Year Term,"Thomas Dale Rogers, Dylan S. Mortensen"
Conejos,Sanford School District 6J - At Large Director - Two Year Term,"Thomas Dale Rogers, Dylan S. Mortensen"
Washington,School Board,"Andrew D. Molt, Sam Hernandez, Barney Filla, Patrick O'Neil, Ryan Dreitz, Nathan Quick, Luke W. Bethel"
Arapahoe,Sheridan School District No. 2 Board of Education Director District B,"Juanita Camacho, Maria Garcia"
Arapahoe,Sheridan School District No. 2 Board of Education Director District D,"Jessie Colmenero, Karla Najera"
San Juan,Silverton School District No. 1 School Board Director,"Paul Joyce, Keith Kranker, Holly Pratz Copenhagen, David Swanson"
Pitkin,Snowmass Water and Sanitation District Ballot Issue No. 6B,"Yes/For, No/Against"
Conejos,South Conejos School District RE-10 - At Large,"Ricardo A. Romero , Theresa Ann Sisneros, Angela R. Velasquez, Phillip L. Trujillo, Mandi Garcia , Melissa Armenta"
Baca,Springfield School District RE-4 Board of Directors Four Year Term,"Jeremy West, Heath Piper, Jennifer Esch, Larkin Smith"
Baca,Springfield School District RE-4 Board of Directors Two Year Term,"Darrell Mackey, Aaron Close"
Pitkin,Starwood Metropolitan District Ballot Issue No. 6C - Water,"Yes/For, No/Against"
Pitkin,Starwood Metropolitan District Ballot Issue No. 6D - Road Entryway,"Yes/For, No/Against"
Adams,Strasburg School District 31J School Board Director,"Mary O'Malley, Michael A. Marrero, Stephanie Bloomfield , Ashley Torgerson, Diana Lee Elliott"
Arapahoe,Strasburg School District 31J School Board Director,"Mary O'Malley, Michael A. Marrero, Stephanie Bloomfield, Ashley Torgerson, Diana Lee Elliott"
Kit Carson,Stratton School District R-4 Board of Directors- 4 Year Term,"Kyle Einspahr, Matt May, Jeff Shean, Darren Hornung, Stacey Brown, Virgil George, Kylee Miltenberger"
Summit,Summit School District RE-1 Board of Directors - At large,"Gayle Jones Westerberg, Danielle Surette, Michael Atkinson, Jenniffer Gonzalez, Julie Shapiro, Consuelo Redhorse, Vanessa Agee, Leigh Sargent"
San Miguel,Telluride Hospital District Ballot Issue 6A,"Yes/For, No/Against"
San Miguel,Telluride School District R-1 Ballot Issue 4A - Bonds,"Yes/For, No/Against"
San Miguel,Telluride School District R-1 Ballot Question 4B - Rico Area Annexation,"Yes/For, No/Against"
San Miguel,Telluride School District R-1 Board of Directors,"Cheryl Carstens Miller, Quentin Strand, Ryan Robinson, David Lavender, Alexis Hodel"
Boulder,Thompson R-2J School District Board of Education Director District A,"Ryan Wilcken, Dawn Kirk"
Larimer,Thompson R2-J School District Board of Education Director District A,"Ryan Wilcken, Dawn Kirk"
Weld,Thompson R-2J School District Board of Education Director District A,"Ryan Wilcken, Dawn Kirk"
Boulder,Thompson R-2J School District Board of Education Director District C,"Nancy Rumfelt, Briah Freeman"
Larimer,Thompson R2-J School District Board of Education Director District C,"Nancy Rumfelt, Briah Freeman"
Weld,Thompson R-2J School District Board of Education Director District C,"Nancy Rumfelt, Briah Freeman"
Boulder,Thompson R-2J School District Board of Education Director District D,"Denise Alvine Chapman, Yazmin Navarro"
Larimer,Thompson R2-J School District Board of Education Director District D,"Denise Alvine Chapman, Yazmin Navarro"
Weld,Thompson R-2J School District Board of Education Director District D,"Denise Alvine Chapman, Yazmin Navarro"
Boulder,Thompson R-2J School District Board of Education Director District G,"Stu Boyd, Elizabeth Kearney"
Larimer,Thompson R2-J School District Board of Education Director District G,"Stu Boyd, Elizabeth Kearney"
Weld,Thompson R-2J School District Board of Education Director District G,"Stu Boyd, Elizabeth Kearney"
Weld,Town of Ault Ballot Issue 2H,"Yes/For, No/Against"
Eagle,Town of Avon Ballot Issue 2A: Use Tax on Construction Materials,"Yes/For, No/Against"
La Plata,TOWN OF BAYFIELD BALLOT ISSUE 2A,"Yes/For, No/Against"
Montezuma,Town of Dolores Ballot Question 2A,"Yes/For, No/Against"
Montezuma,Town of Dolores Ballot Question 2B,"Yes/For, No/Against"
Eagle,Town of Eagle - Council Member - Four-Year Term,"Bryan K Woods, Jamie Woodworth Foral, Nick Sunday, Thomas C. Olden Jr., Robert D'Agostino"
Weld,Town of Eaton Ballot Issue 2A,"Yes/For, No/Against"
Boulder,Town of Erie Ballot Question 3A,"Yes/For, No/Against"
Weld,Town of Erie Ballot Question 3A,"Yes/For, No/Against"
Boulder,Town of Erie Ballot Question 3B,"Yes/For, No/Against"
Weld,Town of Erie Ballot Question 3B,"Yes/For, No/Against"
Grand,Town of Fraser Ballot Question 2B,"Yes/For, No/Against"
Weld,Town of Frederick Ballot Issue 2C,"Yes/For, No/Against"
Routt,Town of Hayden Ballot Question No. 2C,"Yes/For, No/Against"
Routt,Town of Hayden Ballot Question No. 2D,"Yes/For, No/Against"
Routt,Town of Hayden Ballot Question No. 2E,"Yes/For, No/Against"
Adams,Town of Lochbuie Ballot Question 3I,"Yes/For, No/Against"
Weld,Town of Lochbuie Ballot Question 3I,"Yes/For, No/Against"
Saguache,Town of Moffat Ballot Issue 2A - Lowering Marijuana Excise Rate,"Yes/For, No/Against"
Saguache,Town of Moffat Ballot Question 2B - Removal of Term Limits for Elected Officials,"Yes/For, No/Against"
Jefferson,Town of Mountain View Ballot Question 2A,"Yes/For, No/Against"
Jefferson,Town of Mountain View Ballot Question 2B,"Yes/For, No/Against"
Jefferson,Town of Mountain View Ballot Question 2C,"Yes/For, No/Against"
Jefferson,Town of Mountain View Ballot Question 2D,"Yes/For, No/Against"
Jefferson,Town of Mountain View Ballot Question 2E,"Yes/For, No/Against"
Jefferson,Town of Mountain View Ballot Question 2F,"Yes/For, No/Against"
Jefferson,Town of Mountain View Ballot Question 2G,"Yes/For, No/Against"
Jefferson,Town of Mountain View Ballot Question 2H,"Yes/For, No/Against"
Jefferson,Town of Mountain View Ballot Question 2I,"Yes/For, No/Against"
Jefferson,Town of Mountain View Council Members,"Catherine Colwell, Leal Algiene, Brent J. Metz, Brittany Loecher"
Gunnison,Town of Mt. Crested Butte Ballot Question 2A,"Yes/For, No/Against"
Montrose,Town of Olathe Ballot Issue 2A,"Yes/For, No/Against"
Montrose,Town of Olathe Ballot Issue 2B,"Yes/For, No/Against"
Montrose,Town of Olathe Ballot Question 2C,"Yes/For, No/Against"
Douglas,Town of Parker Ballot Question 2A,"YES, NO"
Douglas,Town of Parker Ballot Question 2B,"YES, NO"
Douglas,Town of Parker Ballot Question 2C,"YES, NO"
Douglas,Town of Parker Ballot Question 2D,"YES, NO"
Ouray,Town of Ridgway Ballot Issue 2A,"Yes/For, No/Against"
Conejos,TOWN OF ROMEO BALLOT ISSUE 2A.,"Yes, No"
Pitkin,Town of Snowmass Village Ballot Question No. 2A - Amendment to Town Charter,"Yes/For, No/Against"
Boulder,Town of Superior - Home Rule Charter Commission,"Dalton Valette, Heather Cracraft, Ryan Hitchler, Claire Dixon, Ryan Welch, Jeff Chu, Sean Maday, Clint Folsom, Chris Hanson, Stephanie Schader, Mike Foster"
Boulder,Town of Superior Ballot Question 301,"Yes/For, No/Against"
San Miguel,Town of Telluride Ballot Issue 2A - Authorization to Retain Lodgers' Tax Revenues,"Yes/For, No/Against"
San Miguel,Town of Telluride Ballot Question 2B - Home Rule Charter Amendment,"Yes/For, No/Against"
San Miguel,Town of Telluride Mayor,"Jessie Rae Arguelles, Teddy Errico, J. Meehan Fee"
San Miguel,Town of Telluride Town Council,"Ashley Story, Lee Shea Betten, Jenny Carlson, Marya Stark, Jonathan Yaseen, Elena Levin"
San Miguel,Town of Telluride Town Meeting Moderator,Daniel Zemke
Eagle,Town of Vail - Council Members At-Large,"Scott McBride, Dave Chapin, Jack Bergey, Jonathan Josef Staufer, Brian Sipes, Christine Santucci, John B. Rediker, Sam Biszantz, Dave Tucker, Reid Phillips"
Grand,Town of Winter Park Ballot Issue 2A,"Yes/For, No/Against"
